Mun_Code;Municipality;Comarca;Province;CCAA;Population_2024;Area_km2;Distance_km;Distance_class;Growth_2018_2021_pct;Growth_2021_2024_pct
08254;L'Esquirol;OSONA;Barcelona;Cataluña/Catalunya;2277.0;62.14;39.9;30-60 km;2.66;3.59
09346;Santa Cruz del Valle Urbión;DEMANDA;Burgos;Castilla y León;103.0;33.9;39.91;30-60 km;2.02;1.98
16279;Zarza de Tajo;MANCHA ALTA;Cuenca;Castilla-La Mancha;274.0;45.78;39.94;30-60 km;17.47;1.86
25027;Anglesola;URGELL;Lleida;Cataluña/Catalunya;1367.0;23.72;39.95;30-60 km;2.11;0.81
31130;Iturmendi;NORD OCCIDENTAL;Navarra;Comunidad Foral de Navarra;432.0;9.75;40.0;30-60 km;12.83;0.23
04065;Nacimiento;RIO NACIMIENTO;Almería;Andalucía;501.0;80.7;40.02;30-60 km;5.43;3.3
31209;Romanzado/Erromantzatua;PIRINEOS;Navarra;Comunidad Foral de Navarra;191.0;91.42;40.06;30-60 km;7.47;2.14
34015;Arconada;CAMPOS;Palencia;Castilla y León;44.0;19.43;40.09;30-60 km;2.38;2.33
34101;Marcilla de Campos;CAMPOS;Palencia;Castilla y León;58.0;21.85;40.2;30-60 km;9.76;28.89
21032;Escacena del Campo;CONDADO CAMPIÑA;Huelva;Andalucía;2318.0;135.09;40.26;30-60 km;0.7;1.05
25197;Sant Guim de la Plana;SEGARRA;Lleida;Cataluña/Catalunya;193.0;12.35;40.35;30-60 km;3.95;4.89
12140;Viver;PALANCIA;Castelló/Castellón;Comunitat Valenciana;1680.0;49.94;40.39;30-60 km;8.0;1.14
34149;Requena de Campos;CAMPOS;Palencia;Castilla y León;29.0;13.41;40.43;30-60 km;4.76;31.82
05227;Santa María del Tiétar;VALLE DEL TIETAR;Ávila;Castilla y León;553.0;11.97;40.47;30-60 km;11.01;14.26
28182;Villavieja del Lozoya;LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid;324.0;23.2;40.59;30-60 km;6.98;17.39
31152;Lerín;RIBERA ALTA ARAGON;Navarra;Comunidad Foral de Navarra;1783.0;98.1;40.69;30-60 km;2.9;0.45
26056;Cuzcurrita de Río Tirón;RIOJA ALTA;La Rioja;La Rioja;549.0;19.17;40.7;30-60 km;6.97;5.17
08275;Tavèrnoles;OSONA;Barcelona;Cataluña/Catalunya;341.0;18.97;40.71;30-60 km;2.81;3.65
40123;Matabuena;SEGOVIA;Segovia;Castilla y León;207.0;21.37;40.76;30-60 km;2.81;13.11
43139;Santa Coloma de Queralt;CONCA DE BARBERA;Tarragona;Cataluña/Catalunya;2800.0;34.15;40.78;30-60 km;0.19;3.63
05066;Cuevas del Valle;VALLE DEL TIETAR;Ávila;Castilla y León;517.0;19.17;40.99;30-60 km;4.68;0.58
19039;Argecilla;ALCARRIA ALTA;Guadalajara;Castilla-La Mancha;72.0;40.67;41.04;30-60 km;7.69;2.86
31191;Olite/Erriberri;NAVARRA MEDIA;Navarra;Comunidad Foral de Navarra;4087.0;84.1;41.11;30-60 km;1.7;2.23
25902;Sant Martí de Riucorb;URGELL;Lleida;Cataluña/Catalunya;673.0;34.9;41.11;30-60 km;0.15;3.7
46206;Quesa;ENGUERA Y LA CANAL;València/Valencia;Comunitat Valenciana;675.0;73.17;41.22;30-60 km;1.06;0.9
08100;Gurb;OSONA;Barcelona;Cataluña/Catalunya;2712.0;51.39;41.23;30-60 km;1.92;0.26
17100;Masarac;ALT EMPORDA;Girona;Cataluña/Catalunya;297.0;12.62;41.31;30-60 km;4.41;4.58
06082;Mengabril;DON BENITO;Badajoz;Extremadura;491.0;43.85;41.32;30-60 km;3.6;0.41
19055;Bujalaro;ALCARRIA ALTA;Guadalajara;Castilla-La Mancha;53.0;22.51;41.39;30-60 km;11.63;10.42
22174;Peralta de Alcofea;MONEGROS;Huesca;Aragón;587.0;116.22;41.42;30-60 km;2.49;1.91
11011;El Bosque;SIERRA DE CADIZ;Cádiz;Andalucía;2249.0;30.76;41.49;30-60 km;2.58;1.17
22090;Colungo;SOMONTANO;Huesca;Aragón;132.0;40.67;41.55;30-60 km;3.51;11.86
43105;Les Piles;CONCA DE BARBERA;Tarragona;Cataluña/Catalunya;229.0;22.64;41.67;30-60 km;3.81;5.05
28064;Gascones;LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid;239.0;20.16;41.7;30-60 km;1.6;25.13
45008;Aldea en Cabo;TORRIJOS;Toledo;Castilla-La Mancha;205.0;25.45;41.76;30-60 km;10.49;14.53
10165;Santa Ana;TRUJILLO;Cáceres;Extremadura;307.0;35.02;41.84;30-60 km;9.64;12.45
09110;Contreras;DEMANDA;Burgos;Castilla y León;87.0;38.09;42.0;30-60 km;1.25;7.41
12003;Albocàsser;BAJO MAESTRAZGO;Castelló/Castellón;Comunitat Valenciana;1338.0;82.36;42.07;30-60 km;1.54;6.78
40219;Vallelado;CUELLAR;Segovia;Castilla y León;728.0;36.83;42.12;30-60 km;1.99;1.39
25244;Vilagrassa;URGELL;Lleida;Cataluña/Catalunya;633.0;19.72;42.26;30-60 km;15.1;7.84
18027;Benalúa;GUADIX;Granada;Andalucía;3339.0;8.65;42.29;30-60 km;0.12;1.52
16119;Leganiel;ALCARRIA;Cuenca;Castilla-La Mancha;226.0;45.07;42.35;30-60 km;10.58;8.13
09360;San Vicente del Valle;DEMANDA;Burgos;Castilla y León;28.0;13.41;42.36;30-60 km;8.0;3.7
26167;Villalobar de Rioja;RIOJA ALTA;La Rioja;La Rioja;73.0;10.94;42.55;30-60 km;2.99;5.8
43046;Conesa;CONCA DE BARBERA;Tarragona;Cataluña/Catalunya;113.0;29.18;42.55;30-60 km;2.91;6.6
29048;Cuevas del Becerro;NORTE O ANTEQUERA;Málaga;Andalucía;1605.0;16.3;42.6;30-60 km;0.38;0.25
04002;Abrucena;RIO NACIMIENTO;Almería;Andalucía;1235.0;83.61;42.6;30-60 km;5.04;2.24
43125;Riba-roja d'Ebre;RIBERA D'EBRE;Tarragona;Cataluña/Catalunya;1128.0;99.34;42.63;30-60 km;0.45;0.98
45013;Almorox;TORRIJOS;Toledo;Castilla-La Mancha;2472.0;64.49;42.71;30-60 km;7.36;6.64
31015;Andosilla;RIBERA ALTA ARAGON;Navarra;Comunidad Foral de Navarra;2913.0;51.48;42.72;30-60 km;1.36;5.85
43067;Ginestar;RIBERA D'EBRE;Tarragona;Cataluña/Catalunya;794.0;15.63;42.73;30-60 km;3.28;0.89
28138;La Serna del Monte;LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid;105.0;5.52;42.75;30-60 km;29.73;9.38
09045;Basconcillos del Tozo;PARAMOS;Burgos;Castilla y León;294.0;120.59;42.78;30-60 km;2.46;0.68
40166;Remondo;CUELLAR;Segovia;Castilla y León;316.0;8.47;42.84;30-60 km;0.98;2.6
25905;Ribera d'Ondara;SEGARRA;Lleida;Cataluña/Catalunya;454.0;54.4;42.86;30-60 km;2.13;5.34
12092;Puebla de Arenoso;PALANCIA;Castelló/Castellón;Comunitat Valenciana;174.0;42.54;42.95;30-60 km;9.72;10.13
22051;Bárcabo;SOMONTANO;Huesca;Aragón;122.0;87.99;42.96;30-60 km;0.95;15.09
46038;Andilla;ALTO TURIA;València/Valencia;Comunitat Valenciana;324.0;142.67;43.02;30-60 km;3.96;2.86
09243;Padilla de Arriba;PISUERGA;Burgos;Castilla y León;92.0;23.1;43.05;30-60 km;11.69;6.98
46148;Loriguilla;ALTO TURIA;València/Valencia;Comunitat Valenciana;2186.0;72.42;43.08;30-60 km;2.17;7.84
17106;Mollet de Peralada;ALT EMPORDA;Girona;Cataluña/Catalunya;215.0;6.08;43.1;30-60 km;3.68;9.14
47228;Villaverde de Medina;SUR;Valladolid;Castilla y León;529.0;58.18;43.3;30-60 km;0.78;2.12
22252;Yebra de Basa;JACETANIA;Huesca;Aragón;160.0;90.92;43.36;30-60 km;3.4;5.26
17120;Palau-saverdera;ALT EMPORDA;Girona;Cataluña/Catalunya;1503.0;16.61;43.39;30-60 km;3.54;0.87
19152;Illana;CAMPIÑA;Guadalajara;Castilla-La Mancha;919.0;70.27;43.41;30-60 km;18.65;18.43
28037;Cenicientos;SUR OCCIDENTAL;Madrid;Comunidad de Madrid;2148.0;68.25;43.43;30-60 km;5.2;3.12
08233;Sant Pere de Torelló;OSONA;Barcelona;Cataluña/Catalunya;2592.0;55.22;43.43;30-60 km;2.85;4.18
17042;Capmany;ALT EMPORDA;Girona;Cataluña/Catalunya;693.0;26.46;43.47;30-60 km;0.82;12.14
04036;Chercos;ALTO ALMAZORA;Almería;Andalucía;303.0;13.55;43.51;30-60 km;1.77;5.21
50073;Cariñena;LA ALMUNIA DE DOÑA GODINA;Zaragoza;Aragón;3456.0;82.49;43.53;30-60 km;2.87;2.55
17149;Riudaura;GARROTXA;Girona;Cataluña/Catalunya;529.0;23.63;43.54;30-60 km;10.61;3.52
21047;Manzanilla;CONDADO CAMPIÑA;Huelva;Andalucía;2216.0;39.7;43.58;30-60 km;3.51;2.97
50225;Ricla;LA ALMUNIA DE DOÑA GODINA;Zaragoza;Aragón;2949.0;90.86;43.59;30-60 km;3.8;0.92
19262;Tamajón;SIERRA;Guadalajara;Castilla-La Mancha;154.0;116.18;43.59;30-60 km;18.7;5.48
17208;La Vall de Bianya;GARROTXA;Girona;Cataluña/Catalunya;1350.0;94.08;43.6;30-60 km;2.26;2.66
04034;Cóbdar;ALTO ALMAZORA;Almería;Andalucía;190.0;31.98;43.7;30-60 km;18.88;11.76
46141;Higueruelas;ALTO TURIA;València/Valencia;Comunitat Valenciana;534.0;18.99;43.74;30-60 km;3.15;1.91
16032;Belinchón;MANCHA ALTA;Cuenca;Castilla-La Mancha;437.0;80.24;43.79;30-60 km;12.5;18.43
19245;Sacedón;ALCARRIA BAJA;Guadalajara;Castilla-La Mancha;1595.0;111.23;43.85;30-60 km;0.72;4.25
12114;Torás;PALANCIA;Castelló/Castellón;Comunitat Valenciana;268.0;16.79;43.87;30-60 km;7.86;8.5
46071;Bicorp;ENGUERA Y LA CANAL;València/Valencia;Comunitat Valenciana;560.0;136.51;44.0;30-60 km;0.57;6.26
42209;Villar del Río;TIERRAS ALTAS Y VALLE DEL TERA;Soria;Castilla y León;156.0;126.94;44.01;30-60 km;6.21;1.3
04093;Turre;BAJO ALMAZORA;Almería;Andalucía;4209.0;107.89;44.04;30-60 km;15.01;8.14
41083;El Ronquillo;LA SIERRA NORTE;Sevilla;Andalucía;1439.0;76.58;44.17;30-60 km;5.22;0.56
17077;Garriguella;ALT EMPORDA;Girona;Cataluña/Catalunya;967.0;21.22;44.17;30-60 km;8.21;6.38
09422;La Vid de Bureba;BUREBA-EBRO;Burgos;Castilla y León;24.0;9.74;44.18;30-60 km;11.76;26.32
28031;Cadalso de los Vidrios;SUR OCCIDENTAL;Madrid;Comunidad de Madrid;3228.0;47.86;44.24;30-60 km;5.05;0.78
16131;Monteagudo de las Salinas;SERRANIA MEDIA;Cuenca;Castilla-La Mancha;124.0;131.78;44.38;30-60 km;8.18;4.2
28078;Madarcos;LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid;70.0;8.55;44.39;30-60 km;21.28;22.81
26120;Quel;RIOJA BAJA;La Rioja;La Rioja;2139.0;54.74;44.45;30-60 km;2.07;3.13
28024;Braojos;LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid;219.0;24.93;44.52;30-60 km;6.34;0.46
45061;Escalona;TORRIJOS;Toledo;Castilla-La Mancha;3801.0;73.12;44.63;30-60 km;7.56;10.46
17223;Vilajuïga;ALT EMPORDA;Girona;Cataluña/Catalunya;1179.0;13.3;44.65;30-60 km;1.08;4.89
09356;Santibáñez del Val;ARLANZA;Burgos;Castilla y León;70.0;14.95;44.88;30-60 km;20.0;29.63
44198;Royuela;SERRANIA DE ALBARRACIN;Teruel;Aragón;225.0;32.49;44.88;30-60 km;2.91;6.13
04001;Abla;RIO NACIMIENTO;Almería;Andalucía;1272.0;45.21;44.91;30-60 km;1.86;1.11
50109;El Frago;EGEA DE LOS CABALLEROS;Zaragoza;Aragón;134.0;33.76;44.96;30-60 km;16.16;16.52
22040;Azanuy-Alins;LA LITERA;Huesca;Aragón;183.0;51.23;44.98;30-60 km;0.57;3.39
04103;Zurgena;ALTO ALMAZORA;Almería;Andalucía;2990.0;71.63;44.99;30-60 km;0.07;3.28
40120;Martín Muñoz de la Dehesa;CUELLAR;Segovia;Castilla y León;307.0;17.66;45.03;30-60 km;9.91;25.82
28118;Puebla de la Sierra;LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid;93.0;56.67;45.14;30-60 km;25.0;24.0
19211;Pareja;ALCARRIA BAJA;Guadalajara;Castilla-La Mancha;477.0;91.53;45.23;30-60 km;16.97;4.84
22077;Candasnos;BAJO CINCA;Huesca;Aragón;422.0;122.54;45.26;30-60 km;26.81;4.98
37125;Escurial de la Sierra;LA SIERRA;Salamanca;Castilla y León;244.0;20.99;45.28;30-60 km;2.55;1.24
17102;Maçanet de Cabrenys;ALT EMPORDA;Girona;Cataluña/Catalunya;772.0;68.1;45.29;30-60 km;7.05;5.9
09179;Iglesiarrubia;ARLANZA;Burgos;Castilla y León;45.0;15.01;45.31;30-60 km;4.88;4.65
50100;Erla;EGEA DE LOS CABALLEROS;Zaragoza;Aragón;371.0;18.95;45.36;30-60 km;3.19;4.21
09220;Miraveche;BUREBA-EBRO;Burgos;Castilla y León;95.0;22.69;45.39;30-60 km;19.72;11.76
10028;Berrocalejo;NAVALMORAL DE LA MATA;Cáceres;Extremadura;124.0;15.84;45.44;30-60 km;12.09;21.57
09215;Merindad de Sotoscueva;MERINDADES;Burgos;Castilla y León;412.0;153.24;45.49;30-60 km;1.74;0.73
09378;Tejada;ARLANZA;Burgos;Castilla y León;35.0;22.73;45.57;30-60 km;17.24;2.94
22022;Almunia de San Juan;LA LITERA;Huesca;Aragón;708.0;35.69;45.61;30-60 km;5.35;2.76
34211;Villaherreros;CAMPOS;Palencia;Castilla y León;209.0;40.77;45.63;30-60 km;5.18;2.96
04022;Bédar;BAJO ALMAZORA;Almería;Andalucía;976.0;46.69;45.67;30-60 km;5.07;0.21
12133;Villanueva de Viver;PALANCIA;Castelló/Castellón;Comunitat Valenciana;98.0;5.87;45.7;30-60 km;24.24;19.51
12022;Bejís;PALANCIA;Castelló/Castellón;Comunitat Valenciana;400.0;42.36;45.7;30-60 km;4.56;2.56
04056;Laroya;ALTO ALMAZORA;Almería;Andalucía;209.0;21.7;45.71;30-60 km;16.57;6.09
31104;Falces;RIBERA ALTA ARAGON;Navarra;Comunidad Foral de Navarra;2353.0;115.31;45.78;30-60 km;0.43;1.6
08201;Sant Boi de Lluçanès;OSONA;Barcelona;Cataluña/Catalunya;575.0;20.13;46.23;30-60 km;7.71;0.35
50105;Fayón;CASPE;Zaragoza;Aragón;430.0;67.27;46.29;30-60 km;7.91;12.57
41073;El Pedroso;LA SIERRA NORTE;Sevilla;Andalucía;2074.0;314.33;46.3;30-60 km;0.05;1.77
16019;Altarejos;MANCHA ALTA;Cuenca;Castilla-La Mancha;204.0;91.25;46.34;30-60 km;2.56;2.0
50010;Alberite de San Juan;BORJA;Zaragoza;Aragón;84.0;11.23;46.48;30-60 km;6.94;9.09
09361;Sargentes de la Lora;PARAMOS;Burgos;Castilla y León;133.0;86.15;46.58;30-60 km;0.88;15.65
08268;Cercs;BERGUEDA;Barcelona;Cataluña/Catalunya;1193.0;47.24;46.64;30-60 km;3.3;0.25
17001;Agullana;ALT EMPORDA;Girona;Cataluña/Catalunya;909.0;27.73;46.88;30-60 km;5.23;2.71
17014;La Vajol;ALT EMPORDA;Girona;Cataluña/Catalunya;96.0;4.79;46.93;30-60 km;3.53;9.09
04048;Los Gallardos;BAJO ALMAZORA;Almería;Andalucía;3071.0;34.88;46.95;30-60 km;7.14;2.26
17188;La Selva de Mar;ALT EMPORDA;Girona;Cataluña/Catalunya;220.0;7.2;47.09;30-60 km;13.37;3.77
08215;Sant Hipòlit de Voltregà;OSONA;Barcelona;Cataluña/Catalunya;3687.0;0.9;47.1;30-60 km;2.07;3.95
24004;Almanza;TIERRAS DE LEON;León;Castilla y León;609.0;141.97;47.36;30-60 km;6.81;2.18
08117;Les Masies de Voltregà;OSONA;Barcelona;Cataluña/Catalunya;3292.0;22.22;47.42;30-60 km;1.73;3.59
47199;Villacid de Campos;TIERRA DE CAMPOS;Valladolid;Castilla y León;82.0;24.08;47.46;30-60 km;9.46;1.23
08195;Sant Agustí de Lluçanès;OSONA;Barcelona;Cataluña/Catalunya;108.0;13.65;47.52;30-60 km;5.75;17.39
49259;Villanueva de las Peras;BENAVENTE Y LOS VALLES;Zamora;Castilla y León;89.0;16.98;47.63;30-60 km;1.3;14.1
31198;Oronz/Orontze;PIRINEOS;Navarra;Comunidad Foral de Navarra;51.0;11.54;47.7;30-60 km;2.08;4.08
25907;Torrefeta i Florejacs;SEGARRA;Lleida;Cataluña/Catalunya;605.0;88.92;47.76;30-60 km;2.03;0.5
44193;Puertomingalvo;MAESTRAZGO;Teruel;Aragón;141.0;103.7;47.82;30-60 km;11.61;12.8
09330;Salas de los Infantes;DEMANDA;Burgos;Castilla y León;1984.0;31.3;47.85;30-60 km;1.28;0.2
22066;Boltaña;SOBRARBE;Huesca;Aragón;1102.0;139.55;47.87;30-60 km;8.01;3.47
40179;Sanchonuño;CUELLAR;Segovia;Castilla y León;1027.0;29.25;47.92;30-60 km;5.38;4.8
46079;Calles;ALTO TURIA;València/Valencia;Comunitat Valenciana;447.0;64.92;47.93;30-60 km;7.6;21.47
19006;Albalate de Zorita;CAMPIÑA;Guadalajara;Castilla-La Mancha;1146.0;53.28;47.97;30-60 km;17.65;6.11
24125;Quintana y Congosto;LA BAÑEZA;León;Castilla y León;416.0;88.59;48.06;30-60 km;16.1;1.22
08265;Sant Vicenç de Torelló;OSONA;Barcelona;Cataluña/Catalunya;2092.0;6.62;48.17;30-60 km;3.13;0.72
28070;Horcajo de la Sierra-Aoslos;LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid;233.0;21.2;48.18;30-60 km;14.86;37.06
50208;Pina de Ebro;ZARAGOZA;Zaragoza;Aragón;2446.0;309.28;48.29;30-60 km;0.72;2.34
44113;Fuentes de Rubielos;MAESTRAZGO;Teruel;Aragón;156.0;38.92;48.45;30-60 km;35.09;1.3
16110;Huerta de la Obispalía;MANCHA ALTA;Cuenca;Castilla-La Mancha;130.0;41.85;48.54;30-60 km;1.61;3.17
44171;Olba;HOYA DE TERUEL;Teruel;Aragón;294.0;20.99;48.67;30-60 km;16.81;11.36
26021;Autol;RIOJA BAJA;La Rioja;La Rioja;4875.0;85.23;48.74;30-60 km;5.21;3.68
18114;La Calahorra;GUADIX;Granada;Andalucía;681.0;39.42;48.89;30-60 km;0.45;2.56
12020;Barracas;PALANCIA;Castelló/Castellón;Comunitat Valenciana;195.0;42.16;49.03;30-60 km;9.47;5.41
37155;Guijo de Ávila;ALBA DE TORMES;Salamanca;Castilla y León;78.0;13.47;49.11;30-60 km;4.41;9.86
22008;Albalatillo;MONEGROS;Huesca;Aragón;211.0;9.15;49.24;30-60 km;3.87;12.23
16066;Casasimarro;MANCHUELA;Cuenca;Castilla-La Mancha;3205.0;49.58;49.24;30-60 km;0.55;3.76
29055;Fuente de Piedra;NORTE O ANTEQUERA;Málaga;Andalucía;2958.0;90.53;49.27;30-60 km;8.46;6.79
38002;Agulo;ISLA DE LA GOMERA;Santa Cruz de Tenerife;Canarias;1108.0;25.01;49.31;30-60 km;3.0;0.82
17140;El Port de la Selva;ALT EMPORDA;Girona;Cataluña/Catalunya;1061.0;41.93;49.31;30-60 km;3.06;5.05
17170;Vallfogona de Ripollès;RIPOLLES;Girona;Cataluña/Catalunya;222.0;39.14;49.32;30-60 km;0.47;4.23
47003;Aguilar de Campos;TIERRA DE CAMPOS;Valladolid;Castilla y León;259.0;49.83;49.34;30-60 km;5.33;0.78
17039;Camprodon;RIPOLLES;Girona;Cataluña/Catalunya;2527.0;104.04;49.36;30-60 km;7.7;3.78
17143;Rabós;ALT EMPORDA;Girona;Cataluña/Catalunya;230.0;45.19;49.42;30-60 km;15.08;11.65
22907;Aínsa-Sobrarbe;SOBRARBE;Huesca;Aragón;2317.0;285.0;49.55;30-60 km;7.48;0.22
04021;Bayarque;ALTO ALMAZORA;Almería;Andalucía;224.0;26.34;49.57;30-60 km;6.31;2.28
22109;Fiscal;SOBRARBE;Huesca;Aragón;379.0;170.17;49.76;30-60 km;5.2;10.17
17032;Cadaqués;ALT EMPORDA;Girona;Cataluña/Catalunya;2918.0;26.76;49.82;30-60 km;2.47;3.48
25193;Sant Llorenç de Morunys;SOLSONES;Lleida;Cataluña/Catalunya;1003.0;4.63;49.89;30-60 km;5.46;1.83
10073;Escurial;TRUJILLO;Cáceres;Extremadura;869.0;100.79;49.9;30-60 km;1.53;0.81
44250;Veguillas de la Sierra;SERRANIA DE ALBARRACIN;Teruel;Aragón;24.0;13.66;49.95;30-60 km;5.0;14.29
08253;Santa Maria de Besora;OSONA;Barcelona;Cataluña/Catalunya;164.0;25.03;50.1;30-60 km;12.59;1.86
50011;Albeta;BORJA;Zaragoza;Aragón;141.0;2.7;50.36;30-60 km;6.06;0.71
28071;Horcajuelo de la Sierra;LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid;111.0;23.83;50.4;30-60 km;19.1;4.72
16199;Solera de Gabaldón;SERRANIA MEDIA;Cuenca;Castilla-La Mancha;33.0;50.46;50.4;30-60 km;17.39;22.22
44019;Alobras;SERRANIA DE ALBARRACIN;Teruel;Aragón;69.0;30.71;50.51;30-60 km;4.84;6.15
10209;Villamesías;TRUJILLO;Cáceres;Extremadura;275.0;46.5;50.75;30-60 km;1.15;4.56
02068;Robledo;SIERRA ALCARAZ;Albacete;Castilla-La Mancha;393.0;120.0;50.78;30-60 km;7.71;0.51
50139;Letux;ZARAGOZA;Zaragoza;Aragón;356.0;30.15;50.87;30-60 km;0.29;3.79
17086;La Jonquera;ALT EMPORDA;Girona;Cataluña/Catalunya;3408.0;57.69;50.96;30-60 km;3.31;2.04
08150;Orís;OSONA;Barcelona;Cataluña/Catalunya;350.0;27.14;50.99;30-60 km;9.35;3.24
37301;Sardón de los Frailes;LEDESMA;Salamanca;Castilla y León;101.0;32.5;51.0;30-60 km;8.79;2.02
28069;La Hiruela;LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid;83.0;17.16;51.25;30-60 km;50.0;15.28
19208;Pálmaces de Jadraque;SIERRA;Guadalajara;Castilla-La Mancha;46.0;29.39;51.44;30-60 km;7.32;4.55
28088;Montejo de la Sierra;LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid;374.0;32.19;51.46;30-60 km;0.55;2.47
08272;Sora;OSONA;Barcelona;Cataluña/Catalunya;219.0;30.98;51.56;30-60 km;2.93;3.79
34003;Abia de las Torres;CAMPOS;Palencia;Castilla y León;170.0;27.15;51.66;30-60 km;1.83;1.8
50007;Aladrén;DAROCA;Zaragoza;Aragón;62.0;21.05;51.74;30-60 km;11.54;6.9
49257;Villanueva de Azoague;BENAVENTE Y LOS VALLES;Zamora;Castilla y León;381.0;19.19;51.77;30-60 km;7.14;5.83
16191;San Lorenzo de la Parrilla;MANCHA ALTA;Cuenca;Castilla-La Mancha;1134.0;59.85;51.99;30-60 km;1.15;7.79
19197;Las Navas de Jadraque;SIERRA;Guadalajara;Castilla-La Mancha;38.0;9.02;52.02;30-60 km;10.71;22.58
43906;L'Ampolla;BAIX EBRE;Tarragona;Cataluña/Catalunya;3681.0;35.63;52.03;30-60 km;5.0;6.88
41057;El Madroño;LA SIERRA NORTE;Sevilla;Andalucía;305.0;103.07;52.03;30-60 km;6.38;1.67
38003;Alajeró;ISLA DE LA GOMERA;Santa Cruz de Tenerife;Canarias;2071.0;49.63;52.08;30-60 km;2.04;1.17
26061;Ezcaray;SIERRA RIOJA ALTA;La Rioja;La Rioja;2098.0;142.73;52.12;30-60 km;2.42;1.06
17167;Sant Joan de les Abadesses;RIPOLLES;Girona;Cataluña/Catalunya;3375.0;53.93;52.18;30-60 km;0.81;3.85
28126;Robregordo;LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid;73.0;18.34;52.29;30-60 km;47.92;2.82
43110;La Pobla de Massaluca;TERRA ALTA;Tarragona;Cataluña/Catalunya;344.0;43.15;52.44;30-60 km;3.96;0.88
31178;Murillo el Cuende;RIBERA ALTA ARAGON;Navarra;Comunidad Foral de Navarra;712.0;58.69;52.49;30-60 km;4.18;5.79
04016;Antas;BAJO ALMAZORA;Almería;Andalucía;3450.0;99.68;52.49;30-60 km;5.87;2.83
41052;Lantejuela;LA CAMPIÑA;Sevilla;Andalucía;3861.0;17.75;52.51;30-60 km;0.57;0.13
19291;Trillo;ALCARRIA BAJA;Guadalajara;Castilla-La Mancha;1396.0;161.47;52.55;30-60 km;3.34;2.42
37284;San Esteban de la Sierra;LA SIERRA;Salamanca;Castilla y León;372.0;20.84;52.57;30-60 km;2.88;4.2
05038;Bonilla de la Sierra;BARCO AVILA-PIEDRAHITA;Ávila;Castilla y León;163.0;55.06;52.67;30-60 km;9.17;24.43
47011;Ataquines;SUR;Valladolid;Castilla y León;573.0;42.59;52.77;30-60 km;2.73;1.6
31163;Marcilla;RIBERA ALTA ARAGON;Navarra;Comunidad Foral de Navarra;2921.0;21.69;52.86;30-60 km;0.14;1.92
16162;Portalrubio de Guadamejud;ALCARRIA;Cuenca;Castilla-La Mancha;42.0;20.96;52.94;30-60 km;29.63;20.0
19184;Millana;ALCARRIA BAJA;Guadalajara;Castilla-La Mancha;124.0;27.78;53.0;30-60 km;5.88;14.81
10140;Peraleda de la Mata;NAVALMORAL DE LA MATA;Cáceres;Extremadura;1431.0;91.93;53.03;30-60 km;0.79;2.14
46106;Chelva;ALTO TURIA;València/Valencia;Comunitat Valenciana;1677.0;190.37;53.07;30-60 km;5.67;5.94
40186;Santa Marta del Cerro;SEGOVIA;Segovia;Castilla y León;49.0;14.84;53.29;30-60 km;2.56;22.5
16275;Vindel;ALCARRIA;Cuenca;Castilla-La Mancha;16.0;25.23;53.45;30-60 km;10.0;45.45
14003;Alcaracejos;PEDROCHES;Córdoba;Andalucía;1501.0;175.86;53.45;30-60 km;0.54;1.35
50133;Lagata;ZARAGOZA;Zaragoza;Aragón;115.0;23.65;53.51;30-60 km;2.7;0.88
16108;Huelves;MANCHA ALTA;Cuenca;Castilla-La Mancha;88.0;39.3;53.57;30-60 km;64.71;4.76
25250;Vilanova de Meià;NOGUERA;Lleida;Cataluña/Catalunya;466.0;105.4;53.6;30-60 km;8.1;9.13
04031;Cantoria;ALTO ALMAZORA;Almería;Andalucía;3569.0;78.9;53.65;30-60 km;9.88;0.62
22103;Estadilla;SOMONTANO;Huesca;Aragón;822.0;50.54;53.67;30-60 km;1.13;2.37
41901;Cañada Rosal;LA CAMPIÑA;Sevilla;Andalucía;3410.0;25.83;53.71;30-60 km;1.21;1.88
08131;Montesquiu;OSONA;Barcelona;Cataluña/Catalunya;1099.0;4.87;53.85;30-60 km;8.26;4.87
08293;Vallcebre;BERGUEDA;Barcelona;Cataluña/Catalunya;271.0;28.15;54.03;30-60 km;4.88;5.04
09033;Bahabón de Esgueva;ARLANZA;Burgos;Castilla y León;84.0;21.37;54.13;30-60 km;9.59;5.0
50156;Maleján;BORJA;Zaragoza;Aragón;279.0;0.08;54.19;30-60 km;0.39;7.31
49169;Quintanilla del Olmo;CAMPOS-PAN;Zamora;Castilla y León;45.0;12.71;54.26;30-60 km;10.53;7.14
19232;El Recuenco;ALCARRIA BAJA;Guadalajara;Castilla-La Mancha;64.0;75.12;54.32;30-60 km;3.33;3.23
