Mun_Code;Municipality;Population_2024;Distance_to_50k_city_km;Distance_class;Var_2011_2017_pct;Var_2018_2021_pct;Var_2021_2024_pct;Municipality_size;Comarca;Province;CCAA
11005;Algodonales;5443,0;38,37;30-60 km;-2,93;-1,14;-1,5;5,000-20,000 (semi-urban);SIERRA DE CADIZ;Cádiz;Andalucía
24163;Sariegos;5444,0;8,9;<=30 km;8,36;2,58;5,3;5,000-20,000 (semi-urban);TIERRAS DE LEON;León;Castilla y León
29001;Alameda;5449,0;55,42;30-60 km;-1,59;1,62;-0,07;5,000-20,000 (semi-urban);NORTE O ANTEQUERA;Málaga;Andalucía
29072;Mollina;5449,0;46,2;30-60 km;-6,8;6,39;2,02;5,000-20,000 (semi-urban);NORTE O ANTEQUERA;Málaga;Andalucía
42020;Almazán;5476,0;107,09;>60 km;-7,98;-2,08;1,2;5,000-20,000 (semi-urban);ALMAZAN;Soria;Castilla y León
18036;Cájar;5492,0;6,25;<=30 km;7,21;3,79;4,37;5,000-20,000 (semi-urban);DE LA VEGA;Granada;Andalucía
06036;Castuera;5497,0;83,11;>60 km;-6,83;-3,6;-3,7;5,000-20,000 (semi-urban);CASTUERA;Badajoz;Extremadura
11025;Paterna de Rivera;5505,0;20,47;<=30 km;-1,34;-1,08;0,64;5,000-20,000 (semi-urban);DE LA JANDA;Cádiz;Andalucía
37156;Guijuelo;5508,0;43,12;30-60 km;-6,99;-1,94;-0,76;5,000-20,000 (semi-urban);ALBA DE TORMES;Salamanca;Castilla y León
10021;Arroyo de la Luz;5520,0;20,15;<=30 km;-7,43;-3,21;-2,53;5,000-20,000 (semi-urban);CACERES;Cáceres;Extremadura
23044;Huelma;5522,0;36,0;30-60 km;-3,92;-2,79;-2,82;5,000-20,000 (semi-urban);MAGINA;Jaén;Andalucía
47161;Simancas;5538,0;9,05;<=30 km;-2,67;1,39;4,2;5,000-20,000 (semi-urban);CENTRO;Valladolid;Castilla y León
45202;Yepes;5541,0;8,99;<=30 km;-2,65;4,31;4,51;5,000-20,000 (semi-urban);LA MANCHA;Toledo;Castilla-La Mancha
34080;Guardo;5548,0;63,26;>60 km;-12,12;-5,96;-4,11;5,000-20,000 (semi-urban);GUARDO;Palencia;Castilla y León
33056;Ribadesella;5552,0;48,85;30-60 km;-7,42;-0,77;-2,36;5,000-20,000 (semi-urban);LLANES;Asturias;Principado de Asturias
17049;Celrà;5561,0;5,12;<=30 km;12,66;4,01;-0,8;5,000-20,000 (semi-urban);GIRONES;Girona;Cataluña/Catalunya
08044;Capellades;5567,0;24,18;<=30 km;-4,9;1,98;4,76;5,000-20,000 (semi-urban);ANOIA;Barcelona;Cataluña/Catalunya
35010;Haría;5567,0;22,03;<=30 km;-6,63;7,97;3,77;5,000-20,000 (semi-urban);LANZAROTE;Las Palmas;Canarias
28089;Moraleja de Enmedio;5576,0;6,82;<=30 km;-0,31;5,44;5,33;5,000-20,000 (semi-urban);SUR OCCIDENTAL;Madrid;Comunidad de Madrid
15001;Abegondo;5578,0;18,43;<=30 km;-4,24;0,73;1,53;5,000-20,000 (semi-urban);SEPTENTRIONAL;A Coruña;Galicia
41085;Salteras;5580,0;13,69;<=30 km;3,79;3,09;-1,17;5,000-20,000 (semi-urban);EL ALJARAFE;Sevilla;Andalucía
36043;Ponte Caldelas;5580,0;10,28;<=30 km;-11,98;1,04;0,58;5,000-20,000 (semi-urban);INTERIOR;Pontevedra;Galicia
10127;Montehermoso;5586,0;76,57;>60 km;-1,0;-0,89;-1,65;5,000-20,000 (semi-urban);PLASENCIA;Cáceres;Extremadura
05168;Las Navas del Marqués;5590,0;26,24;<=30 km;-11,24;1,79;6,86;5,000-20,000 (semi-urban);VALLE BAJO ALBERCHE;Ávila;Castilla y León
12021;Betxí;5592,0;5,91;<=30 km;-2,38;-1,82;-0,23;5,000-20,000 (semi-urban);LA PLANA;Castelló/Castellón;Comunitat Valenciana
38018;La Guancha;5593,0;24,81;<=30 km;-0,53;2,3;0,72;5,000-20,000 (semi-urban);NORTE DE TENERIFE;Santa Cruz de Tenerife;Canarias
43044;La Sénia;5594,0;82,81;>60 km;-6,5;-2,02;1,16;5,000-20,000 (semi-urban);MONTSIA;Tarragona;Cataluña/Catalunya
45119;Numancia de la Sagra;5616,0;15,66;<=30 km;-1,51;6,69;8,63;5,000-20,000 (semi-urban);SAGRA-TOLEDO;Toledo;Castilla-La Mancha
18165;Pulianas;5628,0;4,79;<=30 km;4,3;2,47;2,7;5,000-20,000 (semi-urban);DE LA VEGA;Granada;Andalucía
25003;Agramunt;5629,0;44,11;30-60 km;-4,39;1,32;3,02;5,000-20,000 (semi-urban);URGELL;Lleida;Cataluña/Catalunya
08902;Vilanova del Vallès;5632,0;4,87;<=30 km;6,23;3,67;1,75;5,000-20,000 (semi-urban);VALLES ORIENTAL;Barcelona;Cataluña/Catalunya
06074;Llerena;5645,0;88,2;>60 km;-2,72;-1,06;-0,91;5,000-20,000 (semi-urban);LLERENA;Badajoz;Extremadura
39028;Entrambasaguas;5646,0;17,33;<=30 km;12,76;5,25;5,39;5,000-20,000 (semi-urban);COSTERA;Cantabria;Cantabria
03107;Polop;5650,0;7,6;<=30 km;5,61;4,52;11,46;5,000-20,000 (semi-urban);CENTRAL;Alacant/Alicante;Comunitat Valenciana
18013;Alhama de Granada;5657,0;27,42;<=30 km;-3,35;-5,23;-0,18;5,000-20,000 (semi-urban);ALHAMA;Granada;Andalucía
11026;Prado del Rey;5667,0;39,22;30-60 km;-3,89;0,34;0,21;5,000-20,000 (semi-urban);SIERRA DE CADIZ;Cádiz;Andalucía
35001;Agaete;5670,0;24,04;<=30 km;-4,33;2,19;-0,44;5,000-20,000 (semi-urban);GRAN CANARIA;Las Palmas;Canarias
36056;Valga;5671,0;26,98;<=30 km;-1,92;-2,68;-1,68;5,000-20,000 (semi-urban);LITORAL;Pontevedra;Galicia
12117;Torreblanca;5674,0;31,5;30-60 km;-5,23;2,66;1,21;5,000-20,000 (semi-urban);LA PLANA;Castelló/Castellón;Comunitat Valenciana
18147;Órgiva;5674,0;15,34;<=30 km;-3,23;3,84;-3,27;5,000-20,000 (semi-urban);LAS ALPUJARRAS;Granada;Andalucía
03903;Los Montesinos;5682,0;5,18;<=30 km;-6,48;5,76;10,91;5,000-20,000 (semi-urban);MERIDIONAL;Alacant/Alicante;Comunitat Valenciana
46062;Benigànim;5695,0;20,25;<=30 km;-10,17;-2,66;-0,82;5,000-20,000 (semi-urban);VALLES DE ALBAIDA;València/Valencia;Comunitat Valenciana
03024;Benejúzar;5697,0;6,83;<=30 km;-1,59;1,72;4,47;5,000-20,000 (semi-urban);MERIDIONAL;Alacant/Alicante;Comunitat Valenciana
36902;Cerdedo-Cotobade;5705,0;15,04;<=30 km;-9,24;-1,65;-0,24;5,000-20,000 (semi-urban);INTERIOR;Pontevedra;Galicia
17221;Vilafant;5706,0;30,85;30-60 km;0,0;0,68;4,12;5,000-20,000 (semi-urban);ALT EMPORDA;Girona;Cataluña/Catalunya
13015;Almodóvar del Campo;5706,0;57,32;30-60 km;-6,53;-3,13;-4,05;5,000-20,000 (semi-urban);PASTOS;Ciudad Real;Castilla-La Mancha
48089;Urduliz;5711,0;5,39;<=30 km;18,96;16,55;13,45;5,000-20,000 (semi-urban);MUNGUIA;Bizkaia;País Vasco/Euskadi
32075;San Cibrao das Viñas;5718,0;8,62;<=30 km;13,21;4,95;3,79;5,000-20,000 (semi-urban);ORENSE;Ourense;Galicia
43093;Móra d'Ebre;5726,0;44,3;30-60 km;-1,3;-1,01;2,52;5,000-20,000 (semi-urban);RIBERA D'EBRE;Tarragona;Cataluña/Catalunya
32024;Celanova;5727,0;22,44;<=30 km;-7,64;2,15;1,33;5,000-20,000 (semi-urban);ORENSE;Ourense;Galicia
41033;Constantina;5742,0;60,18;>60 km;-6,83;-1,51;-2,08;5,000-20,000 (semi-urban);LA SIERRA NORTE;Sevilla;Andalucía
15029;Coristanco;5744,0;34,58;30-60 km;-11,11;-4,84;-2,28;5,000-20,000 (semi-urban);SEPTENTRIONAL;A Coruña;Galicia
45200;Los Yébenes;5753,0;49,89;30-60 km;-6,18;-3,13;-0,74;5,000-20,000 (semi-urban);MONTE DE LOS YEBENES;Toledo;Castilla-La Mancha
43016;L'Arboç;5758,0;9,17;<=30 km;-1,06;2,18;2,36;5,000-20,000 (semi-urban);BAIX PENEDES;Tarragona;Cataluña/Catalunya
38004;Arafo;5776,0;20,52;<=30 km;-0,09;0,76;3,07;5,000-20,000 (semi-urban);SUR DE TENERIFE;Santa Cruz de Tenerife;Canarias
30023;Librilla;5777,0;20,62;<=30 km;9,09;2,98;7,96;5,000-20,000 (semi-urban);SUROESTE Y VALLE GUADALENTIN;Murcia;Región de Murcia
18059;Chauchina;5781,0;17,4;<=30 km;15,14;1,41;2,79;5,000-20,000 (semi-urban);DE LA VEGA;Granada;Andalucía
41902;Isla Mayor;5781,0;25,03;<=30 km;-0,44;-0,53;-0,77;5,000-20,000 (semi-urban);LAS MARISMAS;Sevilla;Andalucía
18011;Alfacar;5784,0;7,54;<=30 km;-1,23;2,21;5,22;5,000-20,000 (semi-urban);DE LA VEGA;Granada;Andalucía
13020;Argamasilla de Calatrava;5802,0;25,87;<=30 km;-0,29;-1,15;-0,87;5,000-20,000 (semi-urban);CAMPO DE CALATRAVA;Ciudad Real;Castilla-La Mancha
45176;Ugena;5802,0;11,64;<=30 km;2,0;5,43;3,13;5,000-20,000 (semi-urban);SAGRA-TOLEDO;Toledo;Castilla-La Mancha
28052;Chinchón;5818,0;14,69;<=30 km;-2,76;5,1;5,67;5,000-20,000 (semi-urban);VEGAS;Madrid;Comunidad de Madrid
43145;La Selva del Camp;5819,0;7,08;<=30 km;-0,54;1,1;2,2;5,000-20,000 (semi-urban);BAIX CAMP;Tarragona;Cataluña/Catalunya
45064;Esquivias;5832,0;11,88;<=30 km;-1,75;5,47;1,48;5,000-20,000 (semi-urban);SAGRA-TOLEDO;Toledo;Castilla-La Mancha
25243;Vielha e Mijaran;5832,0;119,04;>60 km;-1,59;3,3;2,78;5,000-20,000 (semi-urban);VAL D'ARAN;Lleida;Cataluña/Catalunya
08235;Sant Pol de Mar;5834,0;15,33;<=30 km;-0,16;6,95;5,34;5,000-20,000 (semi-urban);MARESME;Barcelona;Cataluña/Catalunya
43012;Altafulla;5838,0;9,61;<=30 km;6,55;7,66;5,91;5,000-20,000 (semi-urban);TARRAGONES;Tarragona;Cataluña/Catalunya
13054;Membrilla;5839,0;56,56;30-60 km;-4,71;-1,48;-1,48;5,000-20,000 (semi-urban);MANCHA;Ciudad Real;Castilla-La Mancha
20075;Villabona;5859,0;13,25;<=30 km;0,26;-0,29;-0,09;5,000-20,000 (semi-urban);TOLOSA;Gipuzkoa;País Vasco/Euskadi
06103;Puebla de la Calzada;5859,0;19,66;<=30 km;-1,74;-0,26;-0,03;5,000-20,000 (semi-urban);MERIDA;Badajoz;Extremadura
39018;Cartes;5865,0;4,77;<=30 km;5,88;-0,48;2,0;5,000-20,000 (semi-urban);COSTERA;Cantabria;Cantabria
17181;Santa Cristina d'Aro;5866,0;21,33;<=30 km;2,53;3,94;8,47;5,000-20,000 (semi-urban);BAIX EMPORDA;Girona;Cataluña/Catalunya
36058;Vilaboa;5869,0;9,93;<=30 km;-0,02;0,02;-1,44;5,000-20,000 (semi-urban);LITORAL;Pontevedra;Galicia
15006;Arzúa;5887,0;27,44;<=30 km;-3,24;-1,47;-1,29;5,000-20,000 (semi-urban);INTERIOR;A Coruña;Galicia
07043;Porreres;5888,0;27,69;<=30 km;-5,19;5,34;4,69;5,000-20,000 (semi-urban);MALLORCA;Illes Balears;Illes Balears
23069;Porcuna;5907,0;40,31;30-60 km;-6,22;-2,67;-3,4;5,000-20,000 (semi-urban);CAMPIÑA DEL NORTE;Jaén;Andalucía
43907;La Canonja;5943,0;6,36;<=30 km;2,31;1,56;0,17;5,000-20,000 (semi-urban);TARRAGONES;Tarragona;Cataluña/Catalunya
12031;Borriol;5945,0;6,37;<=30 km;1,91;4,32;7,08;5,000-20,000 (semi-urban);LA PLANA;Castelló/Castellón;Comunitat Valenciana
40155;Palazuelos de Eresma;5968,0;13,34;<=30 km;16,48;5,44;6,63;5,000-20,000 (semi-urban);SEGOVIA;Segovia;Castilla y León
17008;Anglès;5969,0;17,02;<=30 km;-2,8;3,44;4,55;5,000-20,000 (semi-urban);SELVA;Girona;Cataluña/Catalunya
17164;Sant Hilari Sacalm;5982,0;29,27;<=30 km;-2,55;2,99;3,89;5,000-20,000 (semi-urban);SELVA;Girona;Cataluña/Catalunya
46139;Guadassuar;5992,0;26,18;<=30 km;-3,08;0,41;0,91;5,000-20,000 (semi-urban);RIBERAS DEL JUCAR;València/Valencia;Comunitat Valenciana
09209;Medina de Pomar;5997,0;48,24;30-60 km;-6,07;0,31;2,79;5,000-20,000 (semi-urban);MERINDADES;Burgos;Castilla y León
31202;Peralta/Azkoien;6003,0;52,41;30-60 km;-4,14;2,44;0,64;5,000-20,000 (semi-urban);RIBERA ALTA ARAGON;Navarra;Comunidad Foral de Navarra
20053;Lezo;6012,0;7,62;<=30 km;-0,05;0,28;-0,82;5,000-20,000 (semi-urban);DONOSTIA/SAN SEBASTIÁN;Gipuzkoa;País Vasco/Euskadi
25234;Tremp;6015,0;67,44;>60 km;-12,0;1,18;2,07;5,000-20,000 (semi-urban);PALLARS JUSSA;Lleida;Cataluña/Catalunya
48043;Gorliz;6015,0;9,28;<=30 km;2,99;5,97;-0,12;5,000-20,000 (semi-urban);MUNGUIA;Bizkaia;País Vasco/Euskadi
07001;Alaró;6037,0;20,09;<=30 km;-0,9;4,5;5,16;5,000-20,000 (semi-urban);MALLORCA;Illes Balears;Illes Balears
46143;Xeraco;6044,0;5,94;<=30 km;-7,16;1,21;4,73;5,000-20,000 (semi-urban);GANDIA;València/Valencia;Comunitat Valenciana
15062;Outes;6049,0;33,8;30-60 km;-10,06;-4,09;-1,64;5,000-20,000 (semi-urban);OCCIDENTAL;A Coruña;Galicia
20049;Lazkao;6055,0;33,94;30-60 km;2,81;6,39;0,8;5,000-20,000 (semi-urban);GOIERRI;Gipuzkoa;País Vasco/Euskadi
37246;Peñaranda de Bracamonte;6063,0;39,96;30-60 km;-5,11;-2,93;-0,98;5,000-20,000 (semi-urban);PEÑARANDA DE BRACAMONTE;Salamanca;Castilla y León
41013;Aznalcóllar;6079,0;35,47;30-60 km;-0,73;-0,53;0,31;5,000-20,000 (semi-urban);LA SIERRA NORTE;Sevilla;Andalucía
23099;Los Villares;6079,0;15,75;<=30 km;2,32;2,11;-0,44;5,000-20,000 (semi-urban);SIERRA SUR;Jaén;Andalucía
08010;Artés;6084,0;13,8;<=30 km;0,18;2,37;5,22;5,000-20,000 (semi-urban);BAGES;Barcelona;Cataluña/Catalunya
08274;Súria;6090,0;13,68;<=30 km;-5,5;0,47;2,82;5,000-20,000 (semi-urban);BAGES;Barcelona;Cataluña/Catalunya
38009;Breña Baja;6112,0;117,87;>60 km;1,61;6,69;4,19;5,000-20,000 (semi-urban);ISLA DE LA PALMA;Santa Cruz de Tenerife;Canarias
02073;Tarazona de la Mancha;6117,0;31,67;30-60 km;-4,27;-1,14;-1,08;5,000-20,000 (semi-urban);MANCHA;Albacete;Castilla-La Mancha
06025;Calamonte;6120,0;11,42;<=30 km;-0,76;-1,43;-0,52;5,000-20,000 (semi-urban);MERIDA;Badajoz;Extremadura
16133;Mota del Cuervo;6121,0;91,39;>60 km;-5,38;0,08;1,43;5,000-20,000 (semi-urban);MANCHA BAJA;Cuenca;Castilla-La Mancha
08075;Dosrius;6142,0;5,61;<=30 km;1,46;7,65;8,04;5,000-20,000 (semi-urban);MARESME;Barcelona;Cataluña/Catalunya
21014;Bonares;6153,0;21,32;<=30 km;-2,65;0,25;1,28;5,000-20,000 (semi-urban);CONDADO CAMPIÑA;Huelva;Andalucía
08289;Torrelles de Llobregat;6155,0;6,33;<=30 km;5,11;3,04;0,47;5,000-20,000 (semi-urban);BAIX LLOBREGAT;Barcelona;Cataluña/Catalunya
15004;Ares;6156,0;8,09;<=30 km;-2,47;5,75;2,65;5,000-20,000 (semi-urban);SEPTENTRIONAL;A Coruña;Galicia
08140;Navarcles;6160,0;8,02;<=30 km;-0,25;1,71;1,52;5,000-20,000 (semi-urban);BAGES;Barcelona;Cataluña/Catalunya
47007;Aldeamayor de San Martín;6163,0;18,98;<=30 km;22,44;6,12;6,46;5,000-20,000 (semi-urban);SURESTE;Valladolid;Castilla y León
45199;El Viso de San Juan;6164,0;20,29;<=30 km;12,86;20,78;17,3;5,000-20,000 (semi-urban);SAGRA-TOLEDO;Toledo;Castilla-La Mancha
20061;Orio;6182,0;9,74;<=30 km;11,14;2,49;1,41;5,000-20,000 (semi-urban);UROLA COSTA;Gipuzkoa;País Vasco/Euskadi
08141;Navàs;6185,0;19,23;<=30 km;-2,45;-0,83;3,55;5,000-20,000 (semi-urban);BAGES;Barcelona;Cataluña/Catalunya
30001;Abanilla;6206,0;19,56;<=30 km;-7,16;0,87;1,47;5,000-20,000 (semi-urban);NORDESTE;Murcia;Región de Murcia
07037;Es Mercadal;6215,0;130,35;>60 km;-11,46;13,7;14,16;5,000-20,000 (semi-urban);MENORCA;Illes Balears;Illes Balears
46006;Albaida;6235,0;18,45;<=30 km;-3,76;1,13;4,35;5,000-20,000 (semi-urban);VALLES DE ALBAIDA;València/Valencia;Comunitat Valenciana
39054;Polanco;6239,0;5,56;<=30 km;10,73;2,28;4,37;5,000-20,000 (semi-urban);COSTERA;Cantabria;Cantabria
20072;Urnieta;6250,0;7,72;<=30 km;1,22;0,44;0,86;5,000-20,000 (semi-urban);DONOSTIA/SAN SEBASTIÁN;Gipuzkoa;País Vasco/Euskadi
16134;Motilla del Palancar;6259,0;67,41;>60 km;-4,62;0,08;4,95;5,000-20,000 (semi-urban);MANCHUELA;Cuenca;Castilla-La Mancha
04101;Viator;6271,0;5,45;<=30 km;7,02;4,28;3,84;5,000-20,000 (semi-urban);CAMPO NIJAR Y BAJO ANDARAX;Almería;Andalucía
45099;Méntrida;6273,0;26,72;<=30 km;-1,35;14,22;10,79;5,000-20,000 (semi-urban);TORRIJOS;Toledo;Castilla-La Mancha
17202;Tossa de Mar;6274,0;27,85;<=30 km;-6,34;6,2;5,8;5,000-20,000 (semi-urban);SELVA;Girona;Cataluña/Catalunya
07004;Algaida;6311,0;16,24;<=30 km;2,98;7,85;5,84;5,000-20,000 (semi-urban);MALLORCA;Illes Balears;Illes Balears
33012;Cangas de Onís;6316,0;51,62;30-60 km;-6,69;-1,32;1,95;5,000-20,000 (semi-urban);CANGAS DE ONIS;Asturias;Principado de Asturias
19280;Torrejón del Rey;6324,0;14,75;<=30 km;2,36;11,17;7,33;5,000-20,000 (semi-urban);CAMPIÑA;Guadalajara;Castilla-La Mancha
34023;Venta de Baños;6331,0;9,87;<=30 km;-0,56;0,57;-1,06;5,000-20,000 (semi-urban);EL CERRATO;Palencia;Castilla y León
18084;Gójar;6340,0;10,19;<=30 km;5,48;5,09;5,79;5,000-20,000 (semi-urban);DE LA VEGA;Granada;Andalucía
26138;Santo Domingo de la Calzada;6348,0;41,46;30-60 km;-5,92;-0,14;2,03;5,000-20,000 (semi-urban);RIOJA ALTA;La Rioja;La Rioja
50163;María de Huerva;6371,0;19,61;<=30 km;11,31;6,32;5,81;5,000-20,000 (semi-urban);ZARAGOZA;Zaragoza;Aragón
25058;Les Borges Blanques;6379,0;27,94;<=30 km;-0,48;3,22;2,97;5,000-20,000 (semi-urban);GARRIGUES;Lleida;Cataluña/Catalunya
47231;Zaratán;6383,0;1,88;<=30 km;10,32;0,6;2,14;5,000-20,000 (semi-urban);CENTRO;Valladolid;Castilla y León
25023;Alpicat;6387,0;4,86;<=30 km;1,53;0,71;1,8;5,000-20,000 (semi-urban);SEGRIA;Lleida;Cataluña/Catalunya
47075;Íscar;6396,0;40,93;30-60 km;-6,56;-1,13;1,56;5,000-20,000 (semi-urban);SURESTE;Valladolid;Castilla y León
32001;Allariz;6410,0;19,17;<=30 km;0,69;3,34;1,52;5,000-20,000 (semi-urban);ORENSE;Ourense;Galicia
50219;La Puebla de Alfindén;6426,0;15,78;<=30 km;12,44;4,42;-0,31;5,000-20,000 (semi-urban);ZARAGOZA;Zaragoza;Aragón
04069;Olula del Río;6429,0;55,96;30-60 km;-5,53;0,74;2,73;5,000-20,000 (semi-urban);ALTO ALMAZORA;Almería;Andalucía
20073;Usurbil;6438,0;6,52;<=30 km;1,6;-0,54;4,99;5,000-20,000 (semi-urban);DONOSTIA/SAN SEBASTIÁN;Gipuzkoa;País Vasco/Euskadi
05014;Arenas de San Pedro;6438,0;33,11;30-60 km;-5,44;-0,31;0,06;5,000-20,000 (semi-urban);VALLE DEL TIETAR;Ávila;Castilla y León
07029;Lloseta;6456,0;22,03;<=30 km;1,68;6,69;3,3;5,000-20,000 (semi-urban);MALLORCA;Illes Balears;Illes Balears
28108;Pedrezuela;6467,0;13,4;<=30 km;20,17;8,35;3,87;5,000-20,000 (semi-urban);LOZOYA SOMOSIERRA;Madrid;Comunidad de Madrid
31215;San Adrián;6481,0;45,95;30-60 km;-0,78;2,05;1,76;5,000-20,000 (semi-urban);RIBERA ALTA ARAGON;Navarra;Comunidad Foral de Navarra
23059;Marmolejo;6507,0;46,87;30-60 km;-5,58;-2,2;-3,26;5,000-20,000 (semi-urban);SIERRA MORENA;Jaén;Andalucía
34225;Villamuriel de Cerrato;6508,0;5,86;<=30 km;2,99;-0,51;0,59;5,000-20,000 (semi-urban);EL CERRATO;Palencia;Castilla y León
36048;O Rosal;6509,0;30,76;30-60 km;-4,31;2,03;2,09;5,000-20,000 (semi-urban);MIÑO;Pontevedra;Galicia
16154;Las Pedroñeras;6518,0;85,26;>60 km;-8,28;1,37;-1,81;5,000-20,000 (semi-urban);MANCHA BAJA;Cuenca;Castilla-La Mancha
15022;Cedeira;6548,0;28,16;<=30 km;-6,13;-2,12;-1,53;5,000-20,000 (semi-urban);SEPTENTRIONAL;A Coruña;Galicia
43156;Ulldecona;6551,0;80,12;>60 km;-14,63;1,23;3,7;5,000-20,000 (semi-urban);MONTSIA;Tarragona;Cataluña/Catalunya
09056;Briviesca;6560,0;36,87;30-60 km;-10,64;-3,15;1,47;5,000-20,000 (semi-urban);BUREBA-EBRO;Burgos;Castilla y León
14035;Hinojosa del Duque;6563,0;79,49;>60 km;-5,55;-2,68;-1,81;5,000-20,000 (semi-urban);PEDROCHES;Córdoba;Andalucía
50182;La Muela;6564,0;19,5;<=30 km;0,48;11,79;7,17;5,000-20,000 (semi-urban);ZARAGOZA;Zaragoza;Aragón
41050;Herrera;6566,0;54,3;30-60 km;-1,22;0,29;0,95;5,000-20,000 (semi-urban);DE ESTEPA;Sevilla;Andalucía
06054;Fuente del Maestre;6567,0;47,12;30-60 km;-1,54;-1,03;-2,04;5,000-20,000 (semi-urban);ALMENDRALEJO;Badajoz;Extremadura
28018;Becerril de la Sierra;6573,0;8,39;<=30 km;4,32;9,78;7,61;5,000-20,000 (semi-urban);GUADARRAMA;Madrid;Comunidad de Madrid
17009;Arbúcies;6574,0;30,32;30-60 km;-4,26;-0,12;1,03;5,000-20,000 (semi-urban);SELVA;Girona;Cataluña/Catalunya
10128;Moraleja;6578,0;75,71;>60 km;-5,17;-1,58;-1,6;5,000-20,000 (semi-urban);CORIA;Cáceres;Extremadura
04099;Vélez-Rubio;6613,0;29,9;<=30 km;-6,63;-1,64;1,41;5,000-20,000 (semi-urban);LOS VELEZ;Almería;Andalucía
45201;Yeles;6649,0;12,36;<=30 km;0,14;11,91;15,05;5,000-20,000 (semi-urban);SAGRA-TOLEDO;Toledo;Castilla-La Mancha
06060;Guareña;6649,0;29,23;<=30 km;-3,54;-2,77;-2,39;5,000-20,000 (semi-urban);DON BENITO;Badajoz;Extremadura
41010;Almensilla;6653,0;14,05;<=30 km;2,47;4,64;5,82;5,000-20,000 (semi-urban);EL ALJARAFE;Sevilla;Andalucía
03071;Gata de Gorgos;6659,0;29,32;<=30 km;-7,62;5,6;7,01;5,000-20,000 (semi-urban);MARQUESADO;Alacant/Alicante;Comunitat Valenciana
08210;Sant Feliu de Codines;6661,0;15,28;<=30 km;0,92;3,59;3,98;5,000-20,000 (semi-urban);VALLES ORIENTAL;Barcelona;Cataluña/Catalunya
08198;Sant Antoni de Vilamajor;6668,0;12,25;<=30 km;8,1;4,73;4,46;5,000-20,000 (semi-urban);VALLES ORIENTAL;Barcelona;Cataluña/Catalunya
11021;Jimena de la Frontera;6695,0;28,83;<=30 km;-7,29;-31,8;0,45;5,000-20,000 (semi-urban);CAMPO DE GIBRALTAR;Cádiz;Andalucía
19319;Villanueva de la Torre;6696,0;12,11;<=30 km;4,41;0,35;1,59;5,000-20,000 (semi-urban);CAMPIÑA;Guadalajara;Castilla-La Mancha
12011;Almenara;6710,0;8,12;<=30 km;-2,98;6,0;7,29;5,000-20,000 (semi-urban);LA PLANA;Castelló/Castellón;Comunitat Valenciana
08264;Sant Vicenç de Montalt;6712,0;5,96;<=30 km;7,14;2,37;2,9;5,000-20,000 (semi-urban);MARESME;Barcelona;Cataluña/Catalunya
10104;Jaraíz de la Vera;6720,0;77,31;>60 km;-4,08;0,34;3,4;5,000-20,000 (semi-urban);JARAIZ DE LA VERA;Cáceres;Extremadura
17193;Sils;6720,0;19,22;<=30 km;7,61;6,37;5,84;5,000-20,000 (semi-urban);SELVA;Girona;Cataluña/Catalunya
37362;Villares de la Reina;6723,0;5,46;<=30 km;5,78;2,77;3,57;5,000-20,000 (semi-urban);SALAMANCA;Salamanca;Castilla y León
32058;O Pereiro de Aguiar;6731,0;9,11;<=30 km;0,71;3,45;4,03;5,000-20,000 (semi-urban);ORENSE;Ourense;Galicia
08138;Moià;6738,0;25,52;<=30 km;5,85;4,59;4,08;5,000-20,000 (semi-urban);BAGES;Barcelona;Cataluña/Catalunya
46177;Museros;6739,0;10,86;<=30 km;3,01;5,2;1,83;5,000-20,000 (semi-urban);SAGUNTO;València/Valencia;Comunitat Valenciana
33049;Piloña;6753,0;29,05;<=30 km;-9,31;-2,53;-2,43;5,000-20,000 (semi-urban);LLANES;Asturias;Principado de Asturias
20077;Urretxu;6765,0;35,55;30-60 km;-2,08;0,64;-0,12;5,000-20,000 (semi-urban);GOIERRI;Gipuzkoa;País Vasco/Euskadi
48045;Güeñes;6771,0;7,66;<=30 km;4,47;0,27;1,07;5,000-20,000 (semi-urban);ENCARTACIONES;Bizkaia;País Vasco/Euskadi
15021;Carral;6775,0;15,76;<=30 km;2,85;4,45;3,06;5,000-20,000 (semi-urban);SEPTENTRIONAL;A Coruña;Galicia
41071;Paradas;6779,0;27,33;<=30 km;-2,01;-1,07;-1,04;5,000-20,000 (semi-urban);LA CAMPIÑA;Sevilla;Andalucía
28033;Campo Real;6802,0;7,02;<=30 km;10,04;5,61;6,02;5,000-20,000 (semi-urban);CAMPIÑA;Madrid;Comunidad de Madrid
15092;Vimianzo;6808,0;47,24;30-60 km;-9,57;-2,98;-1,69;5,000-20,000 (semi-urban);OCCIDENTAL;A Coruña;Galicia
16190;San Clemente;6812,0;68,61;>60 km;-1,63;-2,17;-2,03;5,000-20,000 (semi-urban);MANCHA BAJA;Cuenca;Castilla-La Mancha
50252;Tauste;6817,0;37,49;30-60 km;-7,91;-1,98;0,59;5,000-20,000 (semi-urban);EGEA DE LOS CABALLEROS;Zaragoza;Aragón
08281;Teià;6818,0;8,32;<=30 km;2,78;3,49;4,38;5,000-20,000 (semi-urban);MARESME;Barcelona;Cataluña/Catalunya
34004;Aguilar de Campoo;6823,0;63,46;>60 km;-4,29;-1,91;1,67;5,000-20,000 (semi-urban);AGUILAR;Palencia;Castilla y León
