Mun_Code,Mun,pop_1996_2024 (k=28)
44230,Torrevelilla,-12.077294685990339
44231,Torrijas,-57.647058823529406
44232,Torrijo del Campo,-15.202702702702704
44234,Tramacastiel,-51.66666666666667
44235,Tramacastilla,-9.090909090909092
44236,Tronchón,-34.78260869565217
44237,Urrea de Gaén,-30.48973143759874
44238,Utrillas,-7.209093628477416
44239,Valacloche,52.38095238095239
44240,Valbona,-1.5384615384615385
44241,Valdealgorfa,-25.64102564102564
44243,Valdecuenca,-24.324324324324326
44244,Valdelinares,-40.476190476190474
44245,Valdeltormo,-22.97979797979798
44246,Valderrobres,31.52454780361757
44247,Valjunquera,-28.695652173913043
44249,"Vallecillo, El",-7.5
44250,Veguillas de la Sierra,-22.58064516129032
44251,Villafranca del Campo,-26.732673267326735
44252,Villahermosa del Campo,36.76470588235294
44256,Villanueva del Rebollar de la Sierra,2.127659574468085
44257,Villar del Cobo,-31.06382978723404
44258,Villar del Salz,-53.91304347826087
44260,Villarluengo,-20.48780487804878
44261,Villarquemado,-13.432835820895523
44262,Villarroya de los Pinares,-23.83177570093458
44263,Villastar,59.710144927536234
44264,Villel,-2.318840579710145
44265,Vinaceite,-40.52287581699346
44266,Visiedo,-42.54385964912281
44267,Vivel del Río Martín,-42.72727272727273
44268,"Zoma, La",-20.588235294117645
45001,Ajofrín,8.695652173913043
45002,Alameda de la Sagra,51.55523775473721
45003,Albarreal de Tajo,28.28282828282828
45004,Alcabón,32.809773123909245
45005,Alcañizo,-21.65242165242165
45006,Alcaudete de la Jara,-1.3064133016627077
45007,Alcolea de Tajo,3.109452736318408
45008,Aldea en Cabo,6.217616580310881
45009,Aldeanueva de Barbarroya,-47.13302752293578
45010,Aldeanueva de San Bartolomé,-36.46153846153846
45011,Almendral de la Cañada,-13.533834586466165
45012,Almonacid de Toledo,18.447837150127228
45013,Almorox,11.401532221721496
45014,Añover de Tajo,15.887445887445887
45015,Arcicóllar,88.17391304347825
45016,Argés,212.8456735057984
45017,Azután,-20.82191780821918
45018,Barcience,853.6363636363637
45019,Bargas,67.96307506053269
45020,Belvís de la Jara,-21.01769911504425
45021,Borox,99.34333958724203
45022,Buenaventura,-31.82640144665461
45023,Burguillos de Toledo,375.0
45024,Burujón,3.6575875486381326
45025,Cabañas de la Sagra,98.42154131847725
45026,Cabañas de Yepes,15.909090909090908
45027,Cabezamesada,-37.00189753320683
45028,Calera y Chozas,27.279999999999998
45029,Caleruela,-38.34355828220859
45030,Calzada de Oropesa,-17.647058823529413
45031,Camarena,116.2389174055063
45032,Camarenilla,10.382513661202186
45033,"Campillo de la Jara, El",-43.70629370629371
45034,Camuñas,-0.28216704288939054
45035,Cardiel de los Montes,207.08661417322833
45036,Carmena,3.8509316770186333
45037,"Carpio de Tajo, El",-19.682675814751285
45038,Carranque,268.82232811436353
45039,Carriches,-15.015974440894569
45040,"Casar de Escalona, El",151.8343195266272
45041,Casarrubios del Monte,183.24022346368716
45042,Casasbuenas,-15.72052401746725
45043,Castillo de Bayuela,-9.08193484698914
45045,Cazalegas,78.24978759558199
45046,Cebolla,15.088967971530248
45047,Cedillo del Condado,213.8205499276411
45048,"Cerralbos, Los",-11.458333333333332
45049,Cervera de los Montes,15.654205607476634
45050,Ciruelos,106.38297872340425
45051,Cobeja,53.42150661299597
45052,Cobisa,335.20309477756285
45053,Consuegra,-3.510333234450707
45054,Corral de Almaguer,-10.57035519125683
45055,Cuerva,-0.9433962264150944
45056,Chozas de Canales,385.78528827037775
45057,Chueca,-8.118081180811808
45058,Domingo Pérez,-21.47117296222664
45059,Dosbarrios,7.7261613691931545
45060,Erustes,7.109004739336493
45061,Escalona,85.595703125
45062,Escalonilla,3.1702274293590627
45063,Espinoso del Rey,-36.18320610687023
45064,Esquivias,54.69496021220159
45065,"Estrella, La",-41.57549234135667
45066,Fuensalida,66.21926910299003
45067,Gálvez,-3.4991974317817016
45068,Garciotum,34.375
45069,Gerindote,48.44420600858369
45070,Guadamur,9.864364981504316
45071,"Guardia, La",-11.00123609394314
45072,"Herencias, Las",8.940852819807429
45073,Herreruela de Oropesa,-24.074074074074073
45074,Hinojosa de San Vicente,-22.448979591836736
45075,Hontanar,30.17241379310345
45076,Hormigos,128.57142857142858
45077,Huecas,129.65879265091866
45078,Huerta de Valdecarábanos,3.2653061224489797
45079,"Iglesuela del Tiétar, La",-4.852320675105485
45080,Illán de Vacas,-66.66666666666666
45081,Illescas,230.07287283177664
45082,Lagartera,-32.18153687467767
45083,Layos,231.86813186813188
45084,Lillo,-13.796680497925312
45085,Lominchar,154.75113122171948
45086,Lucillos,22.135922330097088
45087,Madridejos,-4.09190164245704
45088,Magán,280.57354301572616
45089,Malpica de Tajo,-5.677346824058461
45090,Manzaneque,-18.275154004106774
45091,Maqueda,3.067484662576687
45092,Marjaliza,-19.018404907975462
45093,Marrupe,32.78688524590164
45094,Mascaraque,-16.205533596837945
45095,"Mata, La",-9.405940594059405
45096,Mazarambroz,5.833333333333333
45097,Mejorada,26.831501831501832
45098,Menasalbas,-16.806160026782724
45099,Méntrida,227.91427077888136
45100,Mesegar de Tajo,-18.367346938775512
45101,Miguel Esteban,0.9598976109215017
45102,Mocejón,28.273809523809522
45103,Mohedas de la Jara,-37.01996927803379
45104,Montearagón,22.755741127348646
45105,Montesclaros,-24.43064182194617
45106,Mora,6.63659793814433
45107,Nambroca,124.16737830913749
45108,"Nava de Ricomalillo, La",-33.5483870967742
45109,Navahermosa,-8.786185881157948
45110,Navalcán,-22.47191011235955
45111,Navalmoralejo,-38.63636363636363
45112,"Navalmorales, Los",-20.865994774169465
45113,"Navalucillos, Los",-32.897064025468694
45114,Navamorcuende,-21.69934640522876
45115,Noblejas,30.774321641297153
45116,Noez,9.75609756097561
45117,Nombela,-5.888538380651945
45118,Novés,123.70801033591732
45119,Numancia de la Sagra,192.95774647887325
45120,Nuño Gómez,-3.932584269662921
45121,Ocaña,137.1189773844641
45122,Olías del Rey,112.7705112960761
45123,Ontígola,358.8235294117647
45124,Orgaz,-2.8089887640449436
45125,Oropesa,-9.527170077628794
45126,Otero,87.39130434782608
45127,Palomeque,154.19354838709677
45128,Pantoja,54.38212094653812
45129,Paredes de Escalona,16.216216216216218
45130,Parrillas,-25.949367088607595
45131,Pelahustán,-12.433862433862434
45132,Pepino,314.10419313850065
45133,Polán,21.13370301910043
45134,Portillo de Toledo,21.365752715985515
45135,"Puebla de Almoradiel, La",-8.824626865671641
45136,"Puebla de Montalbán, La",15.25326445688047
45137,"Pueblanueva, La",7.653575025176234
45138,"Puente del Arzobispo, El",-26.312419974391805
45139,Puerto de San Vicente,-49.65753424657534
45140,Pulgar,29.554655870445345
45141,Quero,-29.618979151689434
45142,Quintanar de la Orden,19.978563772775992
45143,Quismondo,35.39156626506024
45144,"Real de San Vicente, El",-0.40609137055837563
45145,Recas,103.44268934791414
45146,Retamoso de la Jara,-44.44444444444444
45147,Rielves,74.2393509127789
45148,Robledo del Mazo,-53.159851301115246
45149,"Romeral, El",-42.62990455991517
45150,San Bartolomé de las Abiertas,22.5609756097561
45151,San Martín de Montalbán,1.0652463382157125
45152,San Martín de Pusa,-24.31077694235589
45153,San Pablo de los Montes,-22.85312060065697
45154,San Román de los Montes,254.36241610738256
45155,Santa Ana de Pusa,-11.627906976744185
45156,Santa Cruz de la Zarza,-7.636855147555756
45157,Santa Cruz del Retamar,151.27566894835095
45158,Santa Olalla,44.83043837882548
45159,Sartajada,-9.90990990990991
45160,Segurilla,44.747899159663866
45161,Seseña,738.6155129274396
45162,Sevilleja de la Jara,-44.04332129963899
45163,Sonseca,23.911616714066945
45164,Sotillo de las Palomas,-16.055045871559635
45165,Talavera de la Reina,19.48055610388878
45166,Tembleque,-5.2805280528052805
45167,"Toboso, El",-19.523587108827652
45168,Toledo,31.088082901554404
45169,Torralba de Oropesa,-34.35374149659864
45170,Torrecilla de la Jara,-29.073482428115017
45171,"Torre de Esteban Hambrán, La",33.980582524271846
45172,Torrico,-25.23961661341853
45173,Torrijos,43.54510283038078
45174,Totanés,6.303724928366762
45175,Turleque,-32.619279454722495
45176,Ugena,491.43730886850153
45177,Urda,-18.122127380170717
45179,Valdeverdeja,-33.840749414519905
45180,Valmojado,105.20430107526882
45181,Velada,22.5031605562579
45182,"Ventas con Peña Aguilera, Las",-20.427046263345193
45183,"Ventas de Retamosa, Las",502.8985507246377
45184,"Ventas de San Julián, Las",-3.3472803347280333
45185,Villacañas,2.02128803354478
45186,"Villa de Don Fadrique, La",-14.488567990373044
45187,Villafranca de los Caballeros,-8.450177603290335
45188,Villaluenga de la Sagra,58.05229253505115
45189,Villamiel de Toledo,142.40362811791383
45190,Villaminaya,-24.12213740458015
45191,Villamuelas,-19.342105263157894
45192,Villanueva de Alcardete,-10.56444310292786
45193,Villanueva de Bogas,-19.81020166073547
45194,Villarejo de Montalbán,-25.0
45195,Villarrubia de Santiago,-12.42299794661191
45196,Villaseca de la Sagra,17.658227848101266
45197,Villasequilla,10.07979840403192
45198,Villatobas,25.35087719298246
45199,"Viso de San Juan, El",520.7452165156093
45200,"Yébenes, Los",-12.475277650996501
45201,Yeles,369.2307692307692
45202,Yepes,25.135501355013552
45203,Yuncler,156.78571428571428
45204,Yunclillos,33.99014778325123
45205,Yuncos,287.99516177804657
45901,Santo Domingo-Caudilla,55.56962025316455
46001,Ademuz,-16.12364243943191
46002,Ador,54.78961504028648
46003,Atzeneta d'Albaida,-5.953338696701529
46004,Agullent,9.569160997732427
46005,Alaquàs,17.668730892843147
46006,Albaida,7.629898152943207
46007,Albal,61.912002280718426
46008,Albalat de la Ribera,-0.7774258566081198
46009,Albalat dels Sorells,20.36827195467422
46010,Albalat dels Tarongers,132.87250384024577
46011,Alberic,20.274725274725274
46012,Alborache,68.11428571428571
46013,Alboraia/Alboraya,100.03808943399102
46014,Albuixech,43.10233160621762
46015,Alcàsser,45.548738922972056
46016,Alcàntera de Xúquer,-4.490616621983914
46017,Alzira,16.715159285925633
46018,Alcublas,-18.39904420549582
46019,"Alcúdia, l'",17.990676434211778
46020,"Alcúdia de Crespins, l'",29.940262843488654
46021,Aldaia,45.29348986125934
46022,Alfafar,9.008964634026203
46023,Alfauir,42.565597667638485
46024,Alfara de la Baronia,20.6286836935167
46025,Alfara del Patriarca,32.564946944749366
46026,Alfarb,25.449101796407188
46027,Alfarrasí,-4.54914703493095
46028,Algar de Palància,31.234866828087167
46029,Algemesí,11.742378840544967
46030,Algímia d'Alfara,33.17249698431846
46031,Alginet,25.96286107290234
46032,Almàssera,38.35888187556357
46033,Almiserà,11.76470588235294
46034,Almoines,50.255827174530985
46035,Almussafes,31.623310565324807
46036,Alpuente,-28.934010152284262
46037,"Alqueria de la Comtessa, l'",3.833221250840619
46038,Andilla,10.95890410958904
46039,Anna,-1.5927189988623434
46040,Antella,-28.498074454428757
46041,Aras de los Olmos,-6.666666666666667
46042,Aielo de Malferit,17.201834862385322
46043,Aielo de Rugat,-18.367346938775512
46044,Ayora,-4.8956083513318935
46045,Barxeta,-1.4906832298136645
46046,Barx,24.522028262676642
46047,Bèlgida,-5.465288035450517
46048,Bellreguard,31.323060573857596
46049,Bellús,-21.148825065274153
46050,Benagéber,9.615384615384617
46051,Benaguasil,34.74604041507373
46052,Benavites,1.5360983102918586
46053,Beneixida,0.3091190108191654
46054,Benetússer,16.91139603180288
46055,Beniarjó,63.69098712446352
46056,Beniatjar,-14.69387755102041
46057,Benicolet,20.758483033932134
46058,Benifairó de les Valls,17.18907987866532
46059,Benifairó de la Valldigna,-6.530856800479329
46060,Benifaió,-0.3941533913614715
46061,Beniflá,228.1045751633987
46062,Benigànim,4.745263932315615
46063,Benimodo,31.815594763801936
46064,Benimuslem,20.47101449275362
46065,Beniparrell,38.47682119205298
46066,Benirredrà,54.861111111111114
46067,Benissanó,45.1555023923445
46068,Benissoda,66.66666666666666
46069,Benissuera,-5.612244897959184
46070,Bétera,137.40425165676908
46071,Bicorp,-19.655667144906744
46072,Bocairent,-10.352280095094013
46073,Bolbaite,-7.366226546212648
46074,Bonrepòs i Mirambell,70.29869583508625
46075,Bufali,-30.0
46076,Bugarra,-8.654970760233919
46077,Buñol,3.7725823591923486
46078,Burjassot,19.29773054226241
46079,Calles,2.7586206896551726
46080,Camporrobles,-15.021459227467812
46081,Canals,4.105230482694397
46082,Canet d'En Berenguer,293.46835443037975
46083,Carcaixent,4.510467225572388
46084,Càrcer,-10.682492581602373
46085,Carlet,14.353334261450648
46086,Carrícola,28.57142857142857
46087,Casas Altas,-15.757575757575756
46088,Casas Bajas,-47.151898734177216
46089,Casinos,35.820244328097736
46090,Castelló de Rugat,13.678105364910584
46091,Castellonet de la Conquesta,0.0
46092,Castielfabib,-48.84135472370767
46093,Catadau,35.54134307903152
46094,Catarroja,46.1288602317351
46095,Caudete de las Fuentes,-14.792899408284024
46096,Cerdà,30.141843971631204
46097,Cofrentes,11.519364448857994
46098,Corbera,0.7941550190597205
46099,Cortes de Pallás,25.91362126245847
46100,Cotes,-17.066666666666666
46101,Quart de les Valls,-4.84903934126258
46102,Quart de Poblet,-2.9802301563883153
46103,Quartell,20.596797671033478
46104,Quatretonda,-14.163424124513618
46105,Cullera,17.411993202233553
46106,Chelva,-24.151967435549526
46107,Chella,-3.938558487593541
46108,Chera,-15.63573883161512
46109,Cheste,31.573574449467696
46110,Xirivella,19.891985799531685
46111,Chiva,96.09961337275415
46112,Chulilla,-9.005376344086022
46113,Daimús,146.14830813534917
46114,Domeño,36.83168316831683
46115,Dos Aguas,-7.901907356948229
46116,"Eliana, l'",70.0242929030019
46117,Emperador,268.6170212765957
46118,Enguera,0.3155237694572991
46119,"Énova, l'",-16.304347826086957
46120,Estivella,48.67821330902461
46121,Estubeny,-22.69503546099291
46122,Faura,30.68707725169099
46123,Favara,56.48899188876014
46124,Fontanars dels Alforins,-2.3711340206185567
46125,Fortaleny,0.802407221664995
46126,Foios,48.25214899713467
46127,"Font d'en Carròs, la",22.640921831205233
46128,"Font de la Figuera, la",-4.0394551432597465
46129,Fuenterrobles,-2.250351617440225
46130,Gavarda,-18.29652996845426
46131,Gandia,41.623198656175404
46132,"Genovés, el",21.996542783059635
46133,Gestalgar,-15.279878971255673
46134,Gilet,171.24912770411726
46135,Godella,29.10261337432744
46136,Godelleta,99.618138424821
46137,"Granja de la Costera, la",-19.00826446280992
46138,Guadasséquies,20.0
46139,Guadassuar,10.655586334256695
46140,Guardamar de la Safor,779.7101449275362
46141,Higueruelas,-3.9568345323741005
46142,Jalance,-28.111011638316917
46143,Xeraco,32.16706757052263
46144,Jarafuel,-24.75149105367793
46145,Xàtiva,22.689822294022616
46146,Xeresa,24.52127659574468
46147,Llíria,61.266881028938904
46148,Loriguilla,117.72908366533865
46149,Losa del Obispo,11.513859275053305
46150,Llutxent,-1.766933108960875
46151,Llocnou d'En Fenollet,26.402188782489738
46152,Llocnou de la Corona,-1.6260162601626018
46153,Llocnou de Sant Jeroni,5.585585585585585
46154,Llanera de Ranes,0.0946969696969697
46155,Llaurí,-7.48502994011976
46156,Llombai,24.63963963963964
46157,"Llosa de Ranes, la",2.6373626373626373
46158,Macastre,47.943831494483454
46159,Manises,28.220103297576483
46160,Manuel,4.686851928660307
46161,Marines,47.20306513409962
46162,Massalavés,22.364864864864863
46163,Massalfassar,94.50146627565982
46164,Massamagrell,40.161198404298624
46165,Massanassa,35.31720078482669
46166,Meliana,20.50438596491228
46167,Millares,-52.52525252525253
46168,Miramar,183.8345864661654
46169,Mislata,14.517889931020795
46170,Moixent/Mogente,3.7731371618414804
46171,Moncada,19.397394136807815
46172,Montserrat,249.6017378711079
46173,Montaverner,-4.967855055523086
46174,Montesa,-10.0
46175,Montitxelvo/Montichelvo,-5.409836065573771
46176,Montroi/Montroy,121.88895979578814
46177,Museros,65.05020818025962
46178,Nàquera/Náquera,300.3855421686747
46179,Navarrés,10.20923520923521
46180,Novetlè,31.424148606811148
46181,Oliva,26.474290694296503
46182,Olocau,215.75520833333334
46183,"Olleria, l'",23.366619115549213
46184,Ontinyent,17.425219185146982
46185,Otos,-17.60299625468165
46186,Paiporta,60.77408888116344
46187,Palma de Gandía,18.383311603650586
46188,Palmera,106.841046277666
46189,"Palomar, el",20.56451612903226
46190,Paterna,57.80571139325937
46191,Pedralba,48.832777513101476
46192,Petrés,50.85865257595773
46193,Picanya,38.3826613842927
46194,Picassent,47.00738437621453
46195,Piles,63.34355828220859
46196,Pinet,-37.02127659574468
46197,Polinyà de Xúquer,-16.305774278215225
46198,Potries,14.404145077720207
46199,"Pobla de Farnals, la",82.98387096774194
46200,"Pobla del Duc, la",-1.6465863453815262
46201,Puebla de San Miguel,-33.76623376623377
46202,"Pobla de Vallbona, la",174.09583628811671
46203,"Pobla Llarga, la",4.07744874715262
46204,"Puig de Santa Maria, el",36.386138613861384
46205,Puçol,55.892255892255896
46206,Quesa,-13.461538461538462
46207,Rafelbunyol,84.60076045627376
46208,Rafelcofer,-1.1510791366906474
46209,Rafelguaraf,-5.16545601291364
46210,Ráfol de Salem,23.076923076923077
46211,"Real de Gandia, el",48.16870144284129
46212,Real,32.1215409658166
46213,Requena,10.34849694067571
46214,Riba-roja de Túria,115.64613741545034
46215,Riola,10.625
46216,Rocafort,61.554490518858096
46217,Rotglà i Corberà,13.7524557956778
46218,Ròtova,-5.5018587360594795
46219,Rugat,-14.07035175879397
46220,Sagunt/Sagunto,22.778016685301452
46221,Salem,-16.348195329087048
46222,Sant Joanet,46.111111111111114
46223,Sedaví,33.056843132471336
46224,Segart,-7.734806629834254
46225,Sellent,-22.782258064516128
46226,Sempere,-23.684210526315788
46227,Senyera,27.005649717514125
46228,Serra,107.6365663322185
46229,Siete Aguas,19.08752327746741
46230,Silla,24.447881224868542
46231,Simat de la Valldigna,5.619781631342325
46232,Sinarcas,-7.980845969672785
46233,Sollana,13.785310734463277
46234,Sot de Chera,52.65017667844523
46235,Sueca,14.520085246692668
46236,Sumacàrcer,-24.60202604920405
46237,Tavernes Blanques,16.098325099409568
46238,Tavernes de la Valldigna,7.42749207896661
46239,Teresa de Cofrentes,-19.44074567243675
46240,Terrateig,48.717948717948715
46241,Titaguas,-11.151079136690647
46242,Torrebaja,-14.442013129102845
46243,Torrella,-26.47058823529412
46244,Torrent,46.561419039656386
46245,Torres Torres,79.85611510791367
46246,Tous,12.614107883817427
46247,Tuéjar,-8.12220566318927
46248,Turís,68.73182733169313
46249,Utiel,-0.6705143439144458
46250,València,10.615615997685765
46251,Vallada,-0.32372936225315635
46252,Vallanca,-45.416666666666664
46253,Vallés,43.689320388349515
46254,Venta del Moro,-29.21760391198044
46255,Vilallonga/Villalonga,29.158673609208
46256,Vilamarxant,97.44277539341917
46257,Castelló,-2.708421498095641
46258,Villar del Arzobispo,9.104046242774565
46259,Villargordo del Cabriel,-19.621109607577807
46260,Vinalesa,55.894039735099334
46261,Yátova,11.988011988011989
46262,"Yesa, La",-22.442244224422442
46263,Zarra,-11.87214611872146
46902,Gátova,-16.2109375
46903,San Antonio de Benagéber,
46904,Benicull de Xúquer,
47001,Adalia,-46.236559139784944
47002,Aguasal,-24.0
47003,Aguilar de Campos,-34.5959595959596
47004,Alaejos,-18.0547466511357
47005,Alcazarén,-16.914749661705006
47006,Aldea de San Miguel,-9.917355371900827
47007,Aldeamayor de San Martín,383.37254901960785
47008,Almenara de Adaja,-33.33333333333333
47009,Amusquillo,-47.89473684210526
47010,Arroyo de la Encomienda,1053.782383419689
47011,Ataquines,-37.58169934640523
47012,Bahabón,-55.28846153846154
47013,Barcial de la Loma,-41.52046783625731
47014,Barruelo del Valle,-33.33333333333333
47015,Becilla de Valderaduey,-56.42701525054466
47016,Benafarces,-40.67796610169492
47017,Bercero,-40.0
47018,Berceruelo,2.857142857142857
47019,Berrueces,-16.964285714285715
47020,Bobadilla del Campo,-31.894484412470025
47021,Bocigas,-58.333333333333336
47022,Bocos de Duero,-3.571428571428571
47023,Boecillo,250.80515297906604
47024,Bolaños de Campos,-33.85416666666667
47025,Brahojos de Medina,-46.56084656084656
47026,Bustillo de Chaves,-35.0
47027,Cabezón de Pisuerga,130.20094562647756
47028,Cabezón de Valderaduey,-38.88888888888889
47029,Cabreros del Monte,-46.666666666666664
47030,Campaspero,-34.33616742969261
47031,"Campillo, El",-20.161290322580644
47032,Camporredondo,-32.87671232876712
47033,Canalejas de Peñafiel,-20.754716981132077
47034,Canillas de Esgueva,-51.006711409395976
47035,Carpio,-24.59807073954984
47036,Casasola de Arión,-44.871794871794876
47037,Castrejón de Trabancos,-36.462093862815884
47038,Castrillo de Duero,-48.728813559322035
47039,Castrillo-Tejeriego,-48.47457627118644
47040,Castrobol,-50.0
47041,Castrodeza,-44.53125
47042,Castromembibre,-45.55555555555556
47043,Castromonte,-33.059548254620125
47044,Castronuevo de Esgueva,28.852459016393446
47045,Castronuño,-30.96309630963096
47046,Castroponce,-39.04761904761905
47047,Castroverde de Cerrato,-32.25806451612903
47048,Ceinos de Campos,-36.53136531365313
47049,Cervillego de la Cruz,-45.50898203592814
47050,Cigales,104.7328244274809
47051,Ciguñuela,-2.717391304347826
47052,Cistérniga,273.0305466237942
47053,Cogeces de Íscar,-7.6923076923076925
47054,Cogeces del Monte,-33.744855967078195
47055,Corcos,-23.91304347826087
47056,Corrales de Duero,-27.586206896551722
47057,Cubillas de Santa Marta,52.45283018867924
47058,Cuenca de Campos,-37.254901960784316
47059,Curiel de Duero,-11.851851851851853
47060,Encinas de Esgueva,-46.69926650366748
47061,Esguevillas de Esgueva,-42.152466367713004
47062,Fombellida,-41.86046511627907
47063,Fompedraza,-23.448275862068964
47064,Fontihoyuelo,-26.190476190476193
47065,Fresno el Viejo,-37.1900826446281
47066,Fuensaldaña,142.56526674233825
47067,Fuente el Sol,-51.27388535031847
47068,Fuente-Olmedo,-36.36363636363637
47069,Gallegos de Hornija,-30.128205128205128
47070,Gatón de Campos,-16.3265306122449
47071,Geria,2.3060796645702304
47073,Herrín de Campos,-48.62385321100918
47074,Hornillos de Eresma,11.76470588235294
47075,Íscar,4.2882765367683024
47076,Laguna de Duero,60.931572291695936
47077,Langayo,-48.97959183673469
47078,Lomoviejo,-39.92537313432835
47079,Llano de Olmedo,-51.42857142857142
47080,Manzanillo,-44.18604651162791
47081,Marzales,-46.75324675324675
47082,Matapozuelos,-0.19665683382497542
47083,Matilla de los Caños,15.306122448979592
47084,Mayorga,-17.698598130841123
47085,Medina del Campo,-0.38167938931297707
47086,Medina de Rioseco,-9.531405782652044
47087,Megeces,-10.59322033898305
47088,Melgar de Abajo,-43.56435643564357
47089,Melgar de Arriba,-49.68944099378882
47090,Mojados,40.0330169211721
47091,Monasterio de Vega,-9.195402298850574
47092,Montealegre de Campos,-40.0
47093,Montemayor de Pililla,-20.737327188940093
47094,Moral de la Reina,-39.91769547325103
47095,Moraleja de las Panaderas,31.03448275862069
47096,Morales de Campos,-37.5
47097,Mota del Marqués,-28.57142857142857
47098,Mucientes,12.72430668841762
47099,"Mudarra, La",-36.22641509433962
47100,Muriel,-52.1551724137931
47101,Nava del Rey,-16.666666666666664
47102,Nueva Villa de las Torres,-34.74178403755869
47103,Olivares de Duero,-6.571428571428571
47104,Olmedo,1.7994858611825193
47105,Olmos de Esgueva,7.065217391304348
47106,Olmos de Peñafiel,-56.32183908045977
47109,Palazuelo de Vedija,-30.21276595744681
47110,"Parrilla, La",-27.927927927927925
47111,"Pedraja de Portillo, La",6.624319419237749
47112,Pedrajas de San Esteban,5.940902021772939
47113,Pedrosa del Rey,-39.59183673469388
47114,Peñafiel,0.5426356589147286
47115,Peñaflor de Hornija,-30.8300395256917
47116,Pesquera de Duero,-20.786516853932586
47117,Piña de Esgueva,-24.574209245742093
47118,Piñel de Abajo,-30.638297872340424
47119,Piñel de Arriba,-45.3416149068323
47121,Pollos,-34.11488862837045
47122,Portillo,-7.572209211553474
47123,Pozal de Gallinas,6.958250497017893
47124,Pozaldez,-6.7164179104477615
47125,Pozuelo de la Orden,-39.75903614457831
47126,Puras,-28.57142857142857
47127,Quintanilla de Arriba,-35.41666666666667
47128,Quintanilla del Molar,-47.19101123595505
47129,Quintanilla de Onésimo,-15.574468085106382
47130,Quintanilla de Trigueros,-1.9417475728155338
47131,Rábano,-31.25
47132,Ramiro,-47.12643678160919
47133,Renedo de Esgueva,325.7234726688103
47134,Roales de Campos,-37.96992481203007
47135,Robladillo,-20.909090909090907
47137,Roturas,-10.344827586206897
47138,Rubí de Bracamonte,-38.50574712643678
47139,Rueda,-27.14663143989432
47140,Saelices de Mayorga,-46.63461538461539
47141,Salvador de Zapardiel,-50.480769230769226
47142,San Cebrián de Mazote,-58.2995951417004
47143,San Llorente,-56.27906976744186
47144,San Martín de Valvení,-28.205128205128204
47145,San Miguel del Arroyo,-24.444444444444443
47146,San Miguel del Pino,48.582995951417004
47147,San Pablo de la Moraleja,-45.68527918781726
47148,San Pedro de Latarce,-36.08247422680412
47149,San Pelayo,14.285714285714285
47150,San Román de Hornija,-37.160751565762006
47151,San Salvador,-54.0
47152,Santa Eufemia del Arroyo,-43.84615384615385
47153,Santervás de Campos,-37.57225433526011
47154,Santibáñez de Valcorba,-20.425531914893615
47155,Santovenia de Pisuerga,202.24935732647813
47156,San Vicente del Palacio,-39.849624060150376
47157,Sardón de Duero,-6.182380216383308
47158,"Seca, La",-4.971857410881801
47159,Serrada,8.406647116324535
47160,Siete Iglesias de Trabancos,-37.181409295352324
47161,Simancas,90.96551724137932
47162,Tamariz de Campos,-26.956521739130434
47163,Tiedra,-34.26573426573427
47164,Tordehumos,-34.89583333333333
47165,Tordesillas,8.708784293984396
47166,Torrecilla de la Abadesa,-34.89583333333333
47167,Torrecilla de la Orden,-42.53164556962025
47168,Torrecilla de la Torre,-28.205128205128204
47169,Torre de Esgueva,-47.008547008547005
47170,Torre de Peñafiel,14.000000000000002
47171,Torrelobatón,-34.35374149659864
47172,Torrescárcela,-9.89010989010989
47173,Traspinedo,48.6810551558753
47174,Trigueros del Valle,11.347517730496454
47175,Tudela de Duero,52.93298520452567
47176,"Unión de Campos, La",-39.33933933933934
47177,Urones de Castroponce,-41.52046783625731
47178,Urueña,-0.49019607843137253
47179,Valbuena de Duero,-22.972972972972975
47180,Valdearcos de la Vega,-58.16993464052288
47181,Valdenebro de los Valles,-28.57142857142857
47182,Valdestillas,3.5989717223650386
47183,Valdunquillo,-51.66666666666667
47184,Valoria la Buena,9.077598828696926
47185,Valverde de Campos,-26.01626016260163
47186,Valladolid,-5.999593502290458
47187,Vega de Ruiponce,-46.35761589403973
47188,Vega de Valdetronco,-54.2713567839196
47189,Velascálvaro,-18.90547263681592
47190,Velilla,-29.81366459627329
47191,Velliza,-24.84472049689441
47192,Ventosa de la Cuesta,-39.52095808383233
47193,Viana de Cega,71.42857142857143
47194,Viloria,-18.06930693069307
47195,Villabáñez,4.536082474226804
47196,Villabaruz de Campos,-41.81818181818181
47197,Villabrágima,-16.09287429943955
47198,Villacarralón,-48.4375
47199,Villacid de Campos,-28.695652173913043
47200,Villaco,-47.183098591549296
47203,Villafrades de Campos,-49.586776859504134
47204,Villafranca de Duero,-40.049751243781095
47205,Villafrechós,-13.970588235294118
47206,Villafuerte,-46.58385093167702
47207,Villagarcía de Campos,-35.42600896860987
47208,Villagómez la Nueva,-53.21100917431193
47209,Villalán de Campos,-40.74074074074074
47210,Villalar de los Comuneros,-3.9215686274509802
47211,Villalba de la Loma,16.0
47212,Villalba de los Alcores,-33.446519524618
47213,Villalbarba,-42.857142857142854
47214,Villalón de Campos,-30.932594644506
47215,Villamuriel de Campos,-50.48543689320388
47216,Villán de Tordesillas,-35.44973544973545
47217,Villanubla,214.11637931034483
47218,Villanueva de Duero,34.11513859275053
47219,Villanueva de la Condesa,34.090909090909086
