Mun_Code,Mun,pop_1996_2005 (k=9),pop_1998_2007 (k=9),pop_1999_2008 (k=9),pop_2000_2009 (k=9),pop_2001_2010 (k=9),pop_2002_2011 (k=9),pop_2003_2012 (k=9),pop_2004_2013 (k=9),pop_2005_2014 (k=9),pop_2006_2015 (k=9),pop_2007_2016 (k=9),pop_2008_2017 (k=9),pop_2009_2018 (k=9),pop_2010_2019 (k=9),pop_2011_2020 (k=9),pop_2012_2021 (k=9),pop_2013_2022 (k=9),pop_2014_2023 (k=9),pop_2015_2024 (k=9)
8095,Granera,38.59649122807017,28.8135593220339,9.090909090909092,30.508474576271187,29.508196721311474,21.21212121212121,7.792207792207792,-2.564102564102564,1.2658227848101267,6.666666666666667,3.9473684210526314,8.333333333333332,3.896103896103896,-12.658227848101266,-3.75,2.4096385542168677,5.263157894736842,16.25,5.0
8096,Granollers,13.434476261506154,14.05813953488372,15.786230139624458,15.708753791274821,11.19576759002254,9.82172273675733,7.227299554665284,5.839946152756129,3.692297044778185,1.9697997964031217,2.24283820980732,0.9530621070490004,0.532493652939431,2.653666381866613,4.031666666666666,4.204890415985589,3.732030190952756,5.276155514767229,6.788572569507995
8097,Gualba,44.23357664233576,44.50474898236092,50.534759358288774,52.23499361430396,54.56821026282853,53.092182030338385,49.01315789473684,46.73684210526316,44.635627530364374,34.9236641221374,33.89671361502347,26.376554174067497,24.24496644295302,21.45748987854251,17.98780487804878,16.629874908020604,15.494978479196556,16.23512946116165,22.913719943422915
8098,Sant Salvador de Guardiola,66.74742580254392,66.29339305711086,60.973030142781596,54.56369107321966,46.85114503816794,40.1336302895323,31.33891213389121,19.069412662090006,13.694151834362515,9.186168354872512,5.757575757575758,2.726675427069645,2.790395846852693,3.2813515269655618,2.3839796567069294,3.3131570563873844,7.335041639974375,9.584664536741213,11.196417146513117
8099,Guardiola de Berguedà,-8.678500986193294,-5.483549351944168,-1.996007984031936,-0.5923000987166831,5.785123966942149,6.535269709543569,6.510138740661686,3.492063492063492,1.187904967602592,-0.10741138560687433,-5.379746835443038,-7.942973523421588,-11.916583912611719,-11.328125,-8.373904576436223,-6.913827655310621,-6.134969325153374,0.21344717182497333,2.4731182795698925
8100,Gurb,20.076796489303348,26.565874730021598,27.748132337246535,30.400421496311907,30.407847186370677,27.345709984947312,25.91508052708638,20.884289746001883,16.26313385107355,10.844947735191637,9.172354948805461,9.273182957393484,7.232323232323232,6.13618368962787,6.895193065405832,4.844961240310078,5.136186770428015,5.972495088408644,6.56188605108055
8101,"Hospitalet de Llobregat, L'",-0.8492452460301901,1.338719866731584,2.337228714524207,6.309816280781861,6.6652919828439465,4.805933129504795,4.3187305967575025,1.4049877063575693,0.2507078344221066,1.620390892605279,1.1737238334233346,1.405537035723574,1.5678615613255626,2.4284532287872813,5.200632651865737,2.9565427123167236,4.482476304436817,8.258585189217333,11.032989519016857
8102,Igualada,10.522268700787402,13.518416036401648,17.33382524749431,19.688768606224627,18.867466221345076,17.401593673237073,13.977494111831584,10.748685892882511,7.842373305874823,5.253008121248336,5.5900116458575955,3.018551514516298,1.5982321804820392,2.089453115022095,3.95754127223087,4.2782795040563295,4.589768587408281,6.226936079068928,7.006270805914686
8103,Jorba,18.538324420677363,29.043478260869566,36.22183708838821,44.58041958041958,38.785834738617204,32.90113452188007,37.89649415692821,33.490566037735846,26.015037593984964,17.366946778711483,11.994609164420485,4.707379134860051,1.6928657799274487,1.4580801944106925,1.5853658536585367,-0.12106537530266344,-5.064782096584216,-1.1933174224343674,-1.3126491646778042
8104,"Llacuna, La",3.2066508313539197,8.261405672009865,9.243697478991598,8.95170789163722,9.976525821596244,9.101516919486581,4.97737556561086,6.742857142857144,4.25776754890679,2.6744186046511627,-0.683371298405467,-5.164835164835164,-6.702702702702703,-7.150480256136606,-3.4224598930481283,-1.1853448275862069,0.8565310492505354,5.077262693156733,11.211778029445075
8105,"Llagosta, La",19.451349431818183,16.98978708672321,15.930331350892098,15.813290874046762,13.106235565819862,11.101214574898785,7.77513855898654,3.885970333745364,-0.18580453363062058,-3.0861488957144947,-1.9974846489605684,-2.2132649322096007,-3.277858176555716,-1.6991176256107343,-0.9766052037023542,-2.5933000293858357,-2.1714880642522494,-1.9434102755026061,-1.2601871415635375
8106,Llinars del Vallès,35.19867549668874,32.66852195423624,31.72876304023845,31.379962192816635,28.52137351086195,26.212141790031236,24.190800681431003,21.955578248659688,16.77687974528533,13.590504451038576,13.238550285514508,10.295282271750198,8.887659103486442,8.375136314067612,7.80157107500269,6.7426400759734095,6.813899937199079,10.098573825503356,12.225705329153605
8107,Lliçà d'Amunt,62.21961398017736,58.159437280187575,53.51862145636465,47.39968733715477,40.62102066803801,33.59208945568801,27.538259728902492,22.06678324589891,18.144545381461533,13.943422476426031,9.398858498258097,8.139619088999927,6.84437530934031,6.2691557536918365,7.0074709463198674,7.467087218869994,7.79043590968006,9.49918345127926,10.249626916293582
8108,Lliçà de Vall,28.98293817859517,27.9798192137902,24.788050060557126,24.06311637080868,21.56226126814362,18.68050407709414,15.644782058238379,12.816011235955054,9.156502319189142,5.801425493121167,4.6320630749014455,3.299902944031058,3.0206677265500796,2.780832678711705,1.4522173641474079,2.9089771660932127,5.197634609399316,5.6657223796034,7.488641704527652
8109,Lluçà,-8.455882352941178,-10.320284697508896,-9.574468085106384,-9.722222222222223,-6.36042402826855,-5.5762081784386615,-1.520912547528517,-7.2796934865900385,3.2128514056224895,10.67193675889328,11.11111111111111,9.411764705882353,6.153846153846154,3.018867924528302,8.661417322834646,4.633204633204633,15.289256198347106,13.618677042801556,2.857142857142857
8110,Malgrat de Mar,32.47029196505863,36.965877651398706,37.538600587482115,34.970042379073504,30.53488698582058,23.511685528694837,18.50903035737159,14.026729365177577,9.41008732846195,4.791512178426787,2.654023117495231,0.45999671430918354,-0.178648765699437,-0.09141750914175091,1.7783561049663845,2.410289667099006,3.603016984101145,4.322093717760764,5.476021991181754
8111,Malla,1.1764705882352942,4.705882352941177,1.1627906976744187,0.0,1.1904761904761905,0.3875968992248062,7.6,0.0,3.10077519379845,1.9455252918287937,0.0,1.1494252873563218,6.2745098039215685,7.0588235294117645,5.019305019305019,2.6022304832713754,3.816793893129771,0.0,3.816793893129771
8112,Manlleu,14.399765189316113,16.998602375960868,18.11635944700461,17.848173515981735,14.424798567591763,12.156454001865159,10.065232627095801,8.99829315126947,4.058908045977012,1.2463086240552579,0.06470558956746801,-2.4286759326993415,-2.194023344795854,0.6014669926650367,2.284177060405967,1.9004702194357366,2.1923171030095423,4.4035701957690225,5.5368795728692906
8113,Manresa,9.253708161838938,14.16173693164968,17.844805928903405,20.106052524238336,19.208809773342303,17.0369804400978,13.826576877908101,11.188964309174512,7.0426339507840146,4.016886808226049,2.203992343450916,0.1319067858713176,-0.40230936022362135,1.9748323688803158,2.1621903928762616,2.1183231030429672,1.6830773270316397,4.7545054915866505,7.428839327573505
8114,Martorell,44.574121871843786,36.62507929794883,31.048124593119336,25.180632448156143,18.982118294360383,16.694292150112627,14.342743085258055,12.38704518192723,8.262826981293177,5.823461979365685,6.96873548986225,5.777828728648401,4.381395000187399,5.1239977624463915,4.789306916269076,2.1268257926612044,2.049238650917888,3.1009141423194118,2.9356539322596955
8115,Martorelles,-0.6886773344136116,-0.38680781758957655,0.2862400327131466,0.5515832482124617,-0.84985835694051,-1.565950612326842,0.24415055951169887,-0.6107491856677525,-2.447481133999592,-3.6857027136492504,-3.4334763948497855,-3.3231396534148825,-2.600568874441284,-2.020408163265306,-1.6928411176830513,-2.1108179419525066,-0.4711183941007784,2.529793016934978,4.857022708158116
8116,"Masies de Roda, Les",12.872841444270017,21.360759493670887,15.683229813664596,15.267175572519085,13.134328358208954,6.4156206415620645,9.038737446197992,5.832147937411095,2.5034770514603615,-3.638814016172507,-6.910039113428944,-4.1610738255033555,-6.754966887417218,-7.651715039577836,-5.766710353866317,-7.368421052631578,-1.478494623655914,1.8995929443690638,4.895104895104895
