Mun_Code,Mun,pop_1996_2003 (k=7),pop_1998_2005 (k=7),pop_1999_2006 (k=7),pop_2000_2007 (k=7),pop_2001_2008 (k=7),pop_2002_2009 (k=7),pop_2003_2010 (k=7),pop_2004_2011 (k=7),pop_2005_2012 (k=7),pop_2006_2013 (k=7),pop_2007_2014 (k=7),pop_2008_2015 (k=7),pop_2009_2016 (k=7),pop_2010_2017 (k=7),pop_2011_2018 (k=7),pop_2012_2019 (k=7),pop_2013_2020 (k=7),pop_2014_2021 (k=7),pop_2015_2022 (k=7),pop_2016_2023 (k=7),pop_2017_2024 (k=7)
12027,Benicarló,14.73815591034375,21.71576227390181,25.010235414534286,26.823387582881253,27.79015694632823,24.045979151154132,20.63635951593165,17.21626274665607,13.268512228260871,8.44966635280632,5.041983523447402,0.08339335127553921,-0.6340273869818045,-0.7025849113315299,0.7193160848115091,0.8809086478989392,3.291683968140123,4.287168658798688,5.215316441313487,8.287397115457223,12.024669870218322
12028,Benicàssim/Benicasim,47.35196207000908,51.37357503270417,46.91708008504607,45.418561563078995,39.522173641474076,30.192072512768863,24.63887177380708,22.262556926935513,15.75925925925926,14.501929570670526,5.594486592922916,1.2758813654168997,-0.7790916123328545,-1.3292321212786995,-2.5318505722306197,-2.991521356582947,-3.2913792195481593,4.157297208358471,7.785390650900652,11.10430472796124,13.126252505010019
12029,Benlloc,0.7990867579908676,18.076477404403242,32.89315726290516,32.4228028503563,30.32694475760992,29.120879120879124,33.74858437146093,40.81395348837209,16.290480863591757,6.504065040650407,3.4080717488789234,-3.2006920415224913,-6.808510638297872,-10.245554614733276,-14.450867052023122,-12.827004219409282,-11.11111111111111,-6.764960971379011,-2.4128686327077746,1.187214611872146,5.188679245283019
12031,Borriol,30.16938318951742,30.572472594397077,31.512481644640232,31.851230425055927,30.216403954047554,28.28695430176155,24.601031180947704,23.480333730631706,21.99160447761194,17.820455560518088,10.477200424178156,6.196142798522774,3.2238805970149254,4.0197044334975365,2.741312741312741,2.4660676734849933,2.293404094010614,6.584757151084661,11.07032457496136,13.07113938692886,12.61602576245501
12032,Borriana/Burriana,11.594368776467896,19.86435222439361,22.89252744747939,25.49530170949847,26.538532618739602,24.361372958192415,19.3025641025641,17.878172926577733,13.800709695981586,7.403629169371542,4.594797774770711,1.3816269899225937,0.22566179661507305,-1.2379642365887207,-2.5089605734767026,-2.5703691218607787,0.886483997236933,0.34499611879366354,0.8960470208597441,3.1954507404093175,7.14658774373259
12033,Cabanes,8.883248730964468,12.383770076077768,14.393305439330545,24.417125900805424,29.15098285236303,27.102803738317753,20.007770007770006,16.60872923908845,11.733734486649116,9.948792977322604,1.7035775127768313,-4.825129533678756,-5.179028132992328,-5.697636775655552,-4.306061609804571,-0.43756311006395154,-0.9314703925482368,1.407035175879397,4.763525008506295,8.631153068105192,13.731548232063165
12034,Càlig,1.9165727170236753,-6.153846153846154,12.686567164179104,15.997706422018348,22.460496613995485,26.83208309290248,22.621681415929203,29.924462521789657,35.45840922890103,8.507386653082017,2.8175976272862084,-5.576036866359447,-8.098271155595995,-11.637347767253045,-13.014311270125223,-12.595248767368894,-7.934272300469483,-3.75,-2.8794533918984873,-0.34653465346534656,4.543134252169474
12036,Canet lo Roig,-1.284796573875803,0.2188183807439825,-0.10940919037199125,5.460750853242321,2.164009111617312,0.11350737797956867,-5.639913232104121,-5.9405940594059405,-8.73362445414847,-10.514786418400876,-18.015102481121897,-16.833890746934223,-17.913832199546487,-18.850574712643677,-18.596491228070175,-19.37799043062201,-17.258261933904528,-9.605263157894736,-8.847184986595174,-5.386740331491713,-0.9915014164305949
12037,Castell de Cabres,-25.0,-13.636363636363635,-13.636363636363635,-18.181818181818183,-14.285714285714285,-5.263157894736842,-11.11111111111111,-10.526315789473683,-10.526315789473683,-21.052631578947366,-11.11111111111111,-11.11111111111111,-5.555555555555555,6.25,11.76470588235294,0.0,46.666666666666664,37.5,25.0,11.76470588235294,29.411764705882355
12038,Castellfort,-10.204081632653061,-7.659574468085106,-6.837606837606838,-3.389830508474576,-1.6736401673640167,2.1645021645021645,9.090909090909092,8.715596330275229,9.67741935483871,1.834862385321101,-5.701754385964912,-12.340425531914894,-13.135593220338984,-17.5,-18.9873417721519,-23.10924369747899,-19.36936936936937,-16.74418604651163,-8.737864077669903,-8.292682926829269,-4.040404040404041
12039,Castellnovo,-0.9643201542912248,0.29239766081871343,-1.1639185257032008,3.1372549019607843,5.88235294117647,4.849660523763336,4.284323271665044,5.341246290801187,2.0408163265306123,0.6869479882237487,-5.798479087452471,-7.12962962962963,-9.250693802035153,-9.803921568627452,-11.173708920187792,-12.666666666666668,-10.526315789473683,-7.769929364278506,-10.967098703888336,-9.480122324159021,-8.488612836438923
12040,Castelló de la Plana,18.40800418480944,21.572371334606256,23.189131928538707,21.322697403099415,21.397624229853374,17.47756567139827,12.429533208059036,10.43976258216423,7.61338867158341,4.691766893265934,0.70500046343498,-3.5155459634450668,-5.00819421682731,-6.194033980851182,-5.122311424986398,-4.703558189607334,-3.2860670977051365,-0.7201983421632412,0.10951307457956881,3.0691853324755836,6.419544773389657
12041,Castillo de Villamalefa,-23.357664233576642,-20.0,-17.88617886178862,-14.782608695652174,-20.0,5.825242718446602,-2.857142857142857,5.555555555555555,7.6923076923076925,8.91089108910891,7.142857142857142,27.27272727272727,-5.5045871559633035,0.9803921568627451,-11.403508771929824,-4.464285714285714,-8.181818181818182,-1.9047619047619049,0.0,5.825242718446602,9.70873786407767
12042,Catí,-5.482456140350877,-4.459308807134894,-1.0250569476082005,-0.9205983889528193,-0.5773672055427251,0.46783625730994155,0.11600928074245939,-0.3516998827667058,-1.8669778296382729,-5.178365937859609,-8.59465737514518,-9.523809523809524,-9.31315483119907,-12.282734646581691,-12.705882352941176,-14.26872770511296,-13.349514563106796,-9.275730622617536,-8.729139922978177,-7.060333761232348,0.3963011889035667
12043,Caudiel,-0.42134831460674155,-0.8486562942008486,-0.28612303290414876,2.7338129496402876,4.9275362318840585,0.14064697609001406,8.039492242595205,7.1022727272727275,5.420827389443652,8.034433285509325,3.5014005602240896,-3.314917127071823,-5.477528089887641,-14.75195822454308,-14.190981432360742,-10.148849797023004,-12.48339973439575,-10.284167794316645,-3.7142857142857144,6.389301634472511,10.566615620214396
12044,Cervera del Maestre,-11.528150134048257,-9.178082191780822,-4.360056258790436,1.8284106891701828,8.720930232558139,10.43872919818457,8.636363636363637,13.593749999999998,7.993966817496228,4.5588235294117645,-11.049723756906078,-12.70053475935829,-12.054794520547945,-13.528591352859134,-17.606602475928472,-19.692737430167597,-21.659634317862167,-10.403726708074535,-9.188361408882082,2.1806853582554515,3.7096774193548385
12045,Cinctorres,-14.720812182741117,-4.900181488203267,-1.3133208255159476,-0.7692307692307693,-0.9823182711198428,-3.67504835589942,-2.1825396825396823,-2.9469548133595285,-7.633587786259542,-12.737642585551331,-12.015503875968992,-15.873015873015872,-16.06425702811245,-16.63286004056795,-19.230769230769234,-19.214876033057852,-12.854030501089325,-11.013215859030836,-2.8301886792452833,2.15311004784689,7.542579075425791
12046,Cirat,-15.562913907284766,-3.202846975088968,-3.6764705882352944,-9.219858156028367,-11.11111111111111,-0.3731343283582089,0.7843137254901961,-3.9145907473309607,-9.191176470588236,-11.068702290076336,-12.109375,-8.984375,-17.60299625468165,-15.953307392996107,-23.703703703703706,-18.62348178137652,-11.587982832618025,-6.222222222222222,-3.004291845493562,1.3636363636363635,-0.9259259259259258
12048,Cortes de Arenoso,-4.37956204379562,0.7317073170731708,-5.128205128205128,-4.679802955665025,-7.552083333333333,-5.675675675675676,-11.195928753180661,-11.479591836734695,-14.769975786924938,-19.656019656019655,-17.829457364341085,-13.239436619718308,-14.040114613180515,-14.613180515759314,-8.645533141210375,-9.659090909090908,-8.256880733944955,-8.49056603773585,-4.870129870129871,1.3333333333333335,4.3624161073825505
12049,Costur,0.0,4.477611940298507,6.638115631691649,19.870410367170628,23.717948717948715,23.974082073434126,26.180257510729614,23.35456475583864,19.79591836734694,15.461847389558233,1.2612612612612613,-5.008635578583765,-5.400696864111499,-9.523809523809524,-12.048192771084338,-10.732538330494037,-9.91304347826087,-5.5160142348754455,-4.0,-1.4732965009208103,0.5639097744360901
12050,"Coves de Vinromà, les",0.4308023694130318,-0.482315112540193,2.178649237472767,9.613259668508286,17.386427369601794,10.32258064516129,9.276139410187668,9.163558870538093,8.185245018847603,2.6119402985074625,-3.7298387096774195,-10.654562828475871,-8.869395711500974,-9.911678115799804,-11.078574914592485,-9.258337481333998,-6.181818181818182,-6.178010471204189,-4.224598930481283,-2.085561497326203,1.579520697167756
