Mun_Code,Mun,pop_1996_2019 (k=23),pop_1998_2021 (k=23),pop_1999_2022 (k=23),pop_2000_2023 (k=23),pop_2001_2024 (k=23)
11026,Prado del Rey,-2.1131680055885433,-2.247191011235955,-2.872377020983832,-3.790983606557377,-2.779207411219763
11027,"Puerto de Santa María, El",22.005244272702182,20.79535590277778,19.092640185360267,18.99228914385649,17.53638715409339
11028,Puerto Real,25.87922223230216,25.00673350291785,21.819026330304524,19.575351031777615,17.994009461691345
11029,Puerto Serrano,4.016184624606624,4.148569716938745,3.381284294824262,2.5303344184670022,1.6055383708940933
11030,Rota,20.30003719469356,18.7095207253886,17.037066433843957,16.09937402190923,14.016744473166403
11031,San Fernando,10.592440790852566,12.91808508105792,7.961779786416454,6.518558840540265,6.281920326864148
11032,Sanlúcar de Barrameda,12.434520691461499,13.236779511909027,13.105048014534129,12.650485750250137,13.183342242091452
11033,San Roque,40.82461205341032,44.1537496640086,45.33210088472204,46.350587211831225,45.05727619855749
11034,Setenil de las Bodegas,-11.759082217973232,-13.801916932907348,-13.681832849306227,-13.987610042386697,-13.995411340544084
11035,Tarifa,21.13653038084439,22.14578647969308,20.985401459854014,20.282927459466443,18.39634610504948
11036,Torre Alháquime,-22.39685658153242,-19.02834008097166,-16.26694473409802,-14.178302900107411,-13.636363636363635
11037,Trebujena,1.6341287057122198,1.6601703479139598,1.315218962277786,0.9081735620585267,1.0370156992654473
11038,Ubrique,-8.313998453209589,-8.229398663697104,-8.780623608017818,-6.954395541908336,-5.49583213567117
11039,Vejer de la Frontera,-1.5518989316072682,-1.248919959154819,-0.5891131882805749,1.4991320814265425,1.4612302616073534
11040,Villaluenga del Rosario,-10.95890410958904,2.882483370288248,3.3557046979865772,9.090909090909092,11.594202898550725
11041,Villamartín,1.5292053146151918,1.3541753740700493,-0.08261049153242463,1.6375637062411228,1.7985611510791366
11042,Zahara,-10.051880674448768,-10.373711340206187,-12.115384615384615,-12.692307692307692,-12.861736334405144
11901,Benalup-Casas Viejas,16.044213699547814,13.61061660462858,13.903913458479161,13.624107850911974,13.970356354462316
11902,San José del Valle,2.7680856013026287,2.5451180009254974,3.920653442240373,5.45369064409967,4.51039962608086
11903,San Martín del Tesorillo,,,,,
12001,Atzeneta del Maestrat,-14.131897711978466,-11.80887372013652,-12.150170648464163,-8.275382475660638,-7.491166077738516
12002,Aín,-2.307692307692308,-12.903225806451612,-12.82051282051282,-22.15568862275449,-21.084337349397593
12003,Albocàsser,-11.293781272337384,-8.806404657933042,-7.602339181286549,-3.125,-0.741839762611276
12004,Alcalà de Xivert,35.910478128179044,36.4953080375357,32.640776699029125,31.2316715542522,24.8
12005,"Alcora, l'",20.122373585776955,18.661811561219846,17.157246782316733,15.59411377113991,14.376824127121393
12006,Alcudia de Veo,4.972375690607735,10.734463276836157,13.372093023255813,-7.727272727272727,-0.46728971962616817
12007,Alfondeguilla,-6.073752711496746,-5.331882480957562,-3.626373626373627,-3.854625550660793,-4.185022026431718
12008,Algimia de Almonacid,-15.974440894568689,-16.666666666666664,-13.937282229965156,-10.431654676258994,-10.416666666666668
12009,Almassora,61.10634122408929,63.24324324324324,64.868444819074,65.64478901580162,66.4155571128241
12010,Almedíjar,-15.333333333333332,-10.247349823321555,-1.824817518248175,1.8181818181818181,5.4945054945054945
12011,Almenara,19.529693104822638,25.054989002199562,27.734453109378126,34.181596091205215,35.06441223832528
12012,Altura,14.064015518913674,16.348600508905854,16.634860050890584,17.787695250239082,20.5087440381558
12013,Arañuel,12.781954887218044,7.042253521126761,1.25,-8.83977900552486,-24.285714285714285
12014,Ares del Maestrat,-33.80782918149466,-34.21052631578947,-35.44776119402985,-31.496062992125985,-28.915662650602407
12015,Argelita,7.2727272727272725,25.64102564102564,26.446280991735538,14.705882352941178,15.873015873015872
12016,Artana,1.9905709795704558,5.403959336543606,8.26039387308534,7.608695652173914,7.4114441416893735
12017,Ayódar,-28.054298642533936,-29.14798206278027,-39.0625,-24.576271186440678,-24.481327800829874
12018,Azuébar,-16.0,-9.116809116809117,-8.357348703170029,-3.170028818443804,3.5294117647058822
12020,Barracas,-5.263157894736842,11.44578313253012,15.625,24.528301886792452,18.902439024390244
12021,Betxí,6.831945495836488,5.476100865637937,4.64506461884248,4.182225541448843,3.921204237130645
12022,Bejís,3.260869565217391,7.734806629834254,2.610966057441253,6.7885117493472595,4.986876640419948
12024,Benafer,-0.6535947712418301,16.89189189189189,14.000000000000002,8.609271523178808,17.24137931034483
12025,Benafigos,-40.33613445378151,-33.48623853211009,-34.92822966507177,-34.46601941747573,-37.62376237623762
12026,Benassal,-23.98576512455516,-25.49435028248588,-25.179856115107913,-26.0806916426513,-24.152847873107426
12027,Benicarló,39.955275885381454,42.935400516795866,42.16990788126919,44.06771147277476,43.41697345475683
12028,Benicàssim/Benicasim,83.51659437102794,77.4528125584003,72.81183557760454,68.0225703217113,58.66645846346034
12029,Benlloc,17.922374429223744,24.565469293163382,31.092436974789916,31.59144893111639,25.70462232243517
12031,Borriol,71.30073505912432,69.06211936662606,68.83994126284875,64.01006711409396,58.829815655891
12032,Borriana/Burriana,32.32230742817901,33.74334214660689,33.03574820499183,34.910751349107514,36.48863426353724
12033,Cabanes,25.12690355329949,27.9374471682164,28.82845188284519,36.58329800763035,38.561271434546214
12034,Càlig,9.92108229988726,14.074074074074074,14.236509758897819,15.424311926605505,15.575620767494355
12036,Canet lo Roig,-27.8372591006424,-24.835886214442013,-25.601750547045953,-22.070534698521048,-20.387243735763096
12037,Castell de Cabres,-29.166666666666668,0.0,-9.090909090909092,-13.636363636363635,4.761904761904762
12038,Castellfort,-25.30612244897959,-23.829787234042556,-19.65811965811966,-20.33898305084746,-20.502092050209207
12039,Castellnovo,-11.571841851494696,-10.916179337231968,-13.38506304558681,-12.941176470588237,-13.333333333333334
12040,Castelló de la Plana,26.52270332795497,25.299656601883246,23.008045121392577,23.86266999332326,23.072671820309353
12041,Castillo de Villamalefa,-21.897810218978105,-20.76923076923077,-8.94308943089431,-5.217391304347826,2.727272727272727
12042,Catí,-20.942982456140353,-20.401337792642142,-19.020501138952163,-16.68584579976985,-12.240184757505773
12043,Caudiel,-6.741573033707865,-6.223479490806223,-3.5765379113018603,3.0215827338129495,4.63768115942029
12044,Cervera del Maestre,-22.92225201072386,-20.958904109589042,-16.59634317862166,-7.7355836849507735,-6.540697674418605
12045,Cinctorres,-33.840947546531304,-26.678765880217785,-22.70168855534709,-17.884615384615383,-13.163064833005894
12046,Cirat,-33.443708609271525,-24.91103202846975,-16.911764705882355,-20.921985815602838,-25.694444444444443
12048,Cortes de Arenoso,-22.62773722627737,-29.024390243902438,-31.7016317016317,-25.12315270935961,-19.010416666666664
12049,Costur,12.446351931330472,13.219616204690832,13.062098501070663,15.550755939524837,14.316239316239315
12050,"Coves de Vinromà, les",-1.830910070005385,-3.965702036441586,-2.450980392156863,1.1602209944751383,4.598990465507572
12051,Culla,-41.350710900473935,-37.11467324290999,-37.1536523929471,-37.7431906614786,-34.528552456839314
12052,Xert,-25.266524520255864,-25.43478260869565,-25.629791894852133,-23.2662192393736,-22.74774774774775
12053,Chilches/Xilxes,20.89350180505415,25.78757875787579,27.737881508078992,29.665071770334926,33.13253012048193
12055,Xodos/Chodos,-30.434782608695656,-31.446540880503143,-23.076923076923077,-26.875,-23.178807947019866
12056,Chóvar,-27.63819095477387,-23.155216284987276,-22.05128205128205,-17.989417989417987,-17.894736842105264
12057,Eslida,-2.064516129032258,-2.219321148825065,-3.3854166666666665,-1.4304291287386215,3.6988110964332894
12058,Espadilla,-16.470588235294116,7.6923076923076925,22.666666666666664,23.28767123287671,21.91780821917808
12059,Fanzara,-5.319148936170213,1.486988847583643,6.7924528301886795,17.599999999999998,20.242914979757085
12060,Figueroles,-5.935251798561151,-3.102189781021898,-7.992895204262878,-10.843373493975903,-11.904761904761903
12061,Forcall,-16.064981949458485,-15.925925925925927,-18.421052631578945,-17.162872154115586,-15.724381625441698
12063,Fuente la Reina,62.5,68.96551724137932,107.14285714285714,103.44827586206897,78.78787878787878
12064,Fuentes de Ayódar,-11.224489795918368,-11.428571428571429,-2.0618556701030926,-10.909090909090908,-9.523809523809524
12065,Gaibiel,-13.36405529953917,-9.268292682926829,-0.9852216748768473,-2.955665024630542,-2.9268292682926833
12067,Geldo,-9.285714285714286,-10.795454545454545,-6.811594202898551,-5.660377358490567,-5.377906976744186
12068,Herbers,-63.47826086956522,-50.0,-41.1214953271028,-39.80582524271845,-33.00970873786408
12069,Higueras,17.391304347826086,19.51219512195122,24.324324324324326,28.205128205128204,4.545454545454546
12070,"Jana, la",-20.400943396226413,-19.319562575941678,-18.115055079559365,-16.502463054187192,-13.5678391959799
12071,Jérica,-2.7027027027027026,4.8284625158831,6.021780909673287,15.444015444015443,9.866327180140038
12072,Llucena/Lucena del Cid,-20.073664825046038,-17.267552182163186,-16.192283364958886,-10.988296488946684,-7.852044127190136
12073,Ludiente,-40.0,-33.189655172413794,-38.59649122807017,-31.11111111111111,-19.724770642201836
12074,"Llosa, la",1.4941302027748131,5.472103004291846,3.969957081545064,9.25925925925926,14.00437636761488
12075,"Mata de Morella, la",-20.192307692307693,-13.77551020408163,-5.291005291005291,-0.5555555555555556,3.954802259887006
12076,Matet,-44.370860927152314,-47.482014388489205,-46.206896551724135,-40.0,-31.060606060606062
12077,Moncofa,80.74792243767313,86.8421052631579,93.25783513299973,98.3866837387964,98.73480525924089
12078,Montán,6.9364161849710975,7.352941176470589,7.142857142857142,14.985590778097983,24.188790560471976
12079,Montanejos,41.584158415841586,33.33333333333333,30.117647058823525,45.30120481927711,46.80365296803653
12080,Morella,-13.121201287093315,-11.511585141596175,-8.973887458624494,-8.078199926226484,-8.241353936718175
12081,Navajas,47.93388429752066,47.63779527559055,45.7089552238806,55.26802218114602,56.08856088560885
12082,Nules,14.008526929435309,15.36988685813751,17.520097867878366,20.72819348642277,21.622556651098428
12083,Olocau del Rey,-24.68354430379747,-21.476510067114095,-19.594594594594593,-12.5,-8.16326530612245
12084,Onda,33.07815845824411,31.88957639219419,31.339612768184193,32.34730352794902,30.94441063095963
12085,Orpesa/Oropesa del Mar,252.05585725368502,220.4664914586071,200.23584905660377,193.4654525977504,188.98970083374203
12087,Palanques,30.434782608695656,56.52173913043478,58.333333333333336,71.42857142857143,36.0
12088,Pavías,-1.6129032258064515,24.137931034482758,29.82456140350877,21.311475409836063,19.672131147540984
12089,Peníscola/Peñíscola,99.21486521852918,94.7615517667408,92.81352747768905,85.77396657871591,73.84898710865562
12090,Pina de Montalgrao,-36.57142857142857,-31.736526946107784,-32.73809523809524,-28.74251497005988,-28.484848484848484
12091,Portell de Morella,-28.880866425992778,-31.69811320754717,-33.582089552238806,-36.6412213740458,-41.06463878326996
12092,Puebla de Arenoso,-11.235955056179774,-8.670520231213873,-5.263157894736842,3.048780487804878,8.074534161490684
12093,"Pobla de Benifassà, la",0.0,-1.8433179723502304,-3.0172413793103448,-12.639405204460965,-5.511811023622047
12094,"Pobla Tornesa, la",128.9224952741021,132.89473684210526,141.48148148148147,134.58781362007167,134.9290780141844
12095,Ribesalbes,-10.381679389312977,-9.89867498051442,-9.66484801247077,-11.60436137071651,-10.538461538461538
12096,Rossell,-22.30514096185738,-21.254355400696863,-20.25202520252025,-20.37533512064343,-27.479674796747965
12097,Sacañet,-45.96774193548387,-52.10084033613446,-44.680851063829785,2.380952380952381,1.3157894736842104
12098,"Salzadella, la",-14.563106796116504,-14.303638644918445,-16.955445544554458,-18.91891891891892,-15.355805243445692
12099,Sant Jordi/San Jorge,69.63350785340315,84.22876949740035,104.72027972027973,114.97418244406197,128.26446280991735
12100,Sant Mateu,10.342889263631253,10.561797752808989,8.736783528102393,10.022148394241418,9.928688974218321
12101,San Rafael del Río,-4.67479674796748,1.2987012987012987,6.373626373626373,8.571428571428571,17.516629711751662
12102,Santa Magdalena de Pulpis,5.4945054945054945,8.946608946608947,8.98876404494382,8.437067773167358,3.225806451612903
12103,"Serratella, la",-7.339449541284404,-4.166666666666666,11.956521739130435,26.436781609195403,32.94117647058823
12104,Segorbe,17.25218754081233,18.53437094682231,17.7394438722966,20.23217247097844,21.31890259249937
12105,Sierra Engarcerán,-10.458715596330276,-8.487084870848708,-6.996268656716417,-4.82695810564663,-3.425925925925926
12106,Soneja,2.189265536723164,6.633020908435472,9.906001446131597,9.354604786076868,10.51862673484295
12107,Sot de Ferrer,0.7281553398058253,5.679012345679013,5.176470588235294,12.322274881516588,16.627634660421545
12108,Suera/Sueras,-7.570422535211267,1.094890510948905,2.914389799635701,4.570383912248629,2.6881720430107525
12109,Tales,7.142857142857142,10.484927916120576,10.064516129032258,11.66448230668414,11.497326203208557
12110,Teresa,-36.64921465968586,-33.42391304347826,-29.526462395543174,-27.536231884057973,-32.45614035087719
12111,Tírig,-27.1304347826087,-26.102292768959433,-25.0,-21.960072595281307,-21.311475409836063
12112,Todolella,12.318840579710146,6.61764705882353,6.122448979591836,0.0,2.797202797202797
12113,Toga,-9.090909090909092,7.446808510638298,-2.803738317757009,8.737864077669903,16.129032258064516
12114,Torás,-19.784172661870503,-4.633204633204633,-1.968503937007874,-0.7751937984496124,2.681992337164751
12115,"Toro, El",-29.67032967032967,-32.86516853932584,-31.01449275362319,-26.190476190476193,-16.560509554140125
12116,Torralba del Pinar,-2.8169014084507045,-5.970149253731343,-13.043478260869565,-8.0,-24.358974358974358
12117,Torreblanca,20.619681431376826,22.135076252723312,23.253796095444685,22.01993931512787,17.37691352916839
12118,Torrechiva,28.57142857142857,36.76470588235294,21.91780821917808,50.0,62.82051282051282
12119,"Torre d'en Besora, la",-30.396475770925107,-20.476190476190474,-22.169811320754718,-21.904761904761905,-19.306930693069308
12120,"Torre d'en Doménec, la",-30.76923076923077,-34.03361344537815,-28.63247863247863,-25.53191489361702,-20.869565217391305
12121,Traiguera,-13.713212273011896,-14.37578814627995,-17.00125470514429,-15.869017632241814,-17.355371900826448
12122,"Useres, les/Useras",-12.065813528336381,-5.744888023369036,-6.225296442687747,-0.10141987829614604,-1.8386108273748722
12123,Vallat,13.953488372093023,23.91304347826087,10.204081632653061,15.789473684210526,39.21568627450981
12124,Vall d'Alba,51.4840798704803,58.566810344827594,53.078116916709774,56.77618069815195,55.46092184368737
12125,Vall de Almonacid,-6.597222222222222,-2.054794520547945,-0.6920415224913495,-2.3890784982935154,-3.767123287671233
12126,"Vall d'Uixó, la",11.940034649789625,9.457724733719598,8.339086014082563,8.435098792535674,8.434226635831859
12127,Vallibona,-36.11111111111111,-34.31372549019608,-34.40860215053764,-33.33333333333333,-31.914893617021278
12128,Vilafamés,29.535864978902953,28.941836019621586,28.286304198210598,30.18354860639021,30.945945945945947
12129,Vilafranca/Villafranca del Cid,-19.708029197080293,-17.87313432835821,-18.839487565938207,-18.481973434535103,-17.093023255813954
12130,Villahermosa del Río,3.1645569620253164,4.385964912280701,1.0917030567685588,7.964601769911504,11.11111111111111
12131,Villamalur,-61.49068322981367,-38.25503355704698,-42.567567567567565,-32.62411347517731,-23.62204724409449
12132,Vilanova d'Alcolea,-12.705530642750373,-8.544303797468354,-12.01848998459168,-10.015649452269171,-12.162162162162163
12133,Villanueva de Viver,-35.78947368421053,-6.8181818181818175,11.25,39.24050632911392,30.666666666666664
12134,Vilar de Canes,-10.106382978723403,-7.446808510638298,-9.574468085106384,-13.114754098360656,-13.333333333333334
12135,Vila-real,28.68015170670038,27.42996710198385,25.495321623140256,24.851315884519998,24.06663516068053
12136,"Vilavella, la",-7.500732493407559,-8.526903851808292,-8.649289099526067,-8.674985145573382,-8.975118483412322
12137,Villores,-45.83333333333333,-30.303030303030305,-19.696969696969695,-14.285714285714285,-14.516129032258066
12138,Vinaròs,36.97230181470869,33.66987773249351,30.770612538171367,31.63355799929053,30.835709964566586
12139,Vistabella del Maestrat,-28.631578947368418,-28.752642706131077,-28.4796573875803,-18.543046357615893,-16.628175519630485
12140,Viver,27.787021630615637,34.27647534357316,33.67588932806324,29.760986892829607,30.739299610894943
12141,Zorita del Maestrazgo,-21.91780821917808,-14.074074074074074,-20.74074074074074,-15.217391304347828,-19.565217391304348
12142,Zucaina,-23.318385650224215,-19.724770642201836,-18.69158878504673,-18.13953488372093,-16.74641148325359
12901,"Alqueries, les/Alquerías del Niño Perdido",26.824401368301025,28.547153780798638,26.856017997750282,28.111769686706182,28.971170152628606
12902,Sant Joan de Moró,89.27501497902935,96.49435531788473,94.5433658816772,97.19573752103197,97.828447339848
13001,Abenójar,-25.027262813522356,-26.022099447513813,-27.40331491712707,-24.6311010215664,-24.51539338654504
13002,Agudo,-23.5836020267158,-23.170731707317074,-24.24953095684803,-23.17596566523605,-21.870433511933758
13003,Alamillo,-29.87012987012987,-31.386861313868614,-33.33333333333333,-35.131396957123094,-33.38150289017341
13004,Albaladejo,-33.94181403308614,-35.23865645256335,-36.71184443134944,-36.25837903717245,-37.234042553191486
13005,Alcázar de San Juan,17.776664997496244,17.392975174852047,16.9016242721422,18.27151051625239,18.862207408529656
13006,Alcoba,-25.54278416347382,-29.87012987012987,-29.973821989528798,-28.348504551365412,-27.67857142857143
13007,Alcolea de Calatrava,-13.345633456334562,-17.092457420924575,-17.220543806646525,-16.545893719806763,-16.503067484662576
13008,Alcubillas,-33.193277310924366,-35.45706371191136,-36.06789250353607,-34.55882352941176,-37.89004457652303
13009,Aldea del Rey,-26.026785714285715,-28.082808280828083,-28.247048138056314,-28.042086001829823,-27.260147601476014
13010,Alhambra,-25.279642058165546,-23.805855161787363,-23.082942097026603,-23.193010325655283,-22.16867469879518
13011,Almadén,-29.154441184315814,-31.10661268556005,-30.685081361958154,-30.536912751677853,-29.730504587155966
13012,Almadenejos,-30.948419301164726,-34.32343234323432,-35.47854785478548,-31.43350604490501,-31.413612565445025
13013,Almagro,5.4528212422949265,7.465571394056536,7.8982434887946695,8.424110384894698,8.72281629220233
13014,Almedina,-32.8125,-33.64485981308411,-34.712950600801065,-36.18421052631579,-35.81890812250333
13015,Almodóvar del Campo,-22.000776497994046,-21.739702592446374,-21.808014911463186,-22.32957595276436,-22.102389078498295
13016,Almuradiel,-25.911708253358924,-27.184466019417474,-27.663734115347015,-23.721881390593047,-21.584984358706986
13017,Anchuras,-28.13186813186813,-39.24611973392461,-42.13973799126637,-40.44444444444444,-36.42691415313225
13018,Arenas de San Juan,-6.820276497695852,-3.004694835680751,-5.238970588235294,-5.632502308402586,-3.8997214484679668
13019,Argamasilla de Alba,3.12170110088976,2.6548672566371683,2.469690166142793,2.6527570789865873,3.5436602870813396
13020,Argamasilla de Calatrava,8.607456140350877,5.726156069364162,5.653901734104046,8.046191097038555,8.004467609828742
13021,Arroba de los Montes,-35.73487031700288,-37.13405238828968,-38.058551617873654,-33.811802232854866,-35.24720893141946
13022,Ballesteros de Calatrava,-36.13013698630137,-35.31468531468531,-35.83916083916084,-35.47826086956521,-35.07194244604317
13023,Bolaños de Calatrava,13.150658955153125,12.940290073460162,12.157453620868255,12.285794550051502,9.919839679358718
13024,Brazatortas,-21.42298670836591,-19.258662369057213,-19.6,-18.855761482675263,-18.21895424836601
13025,Cabezarados,-18.48101265822785,-21.882951653944023,-23.46938775510204,-21.705426356589147,-23.846153846153847
13026,Cabezarrubias del Puerto,-29.056047197640115,-30.700447093889714,-27.436281859070466,-22.32704402515723,-23.630672926447573
13027,Calzada de Calatrava,-24.625050668828536,-25.494641384995877,-22.086663862010937,-19.372733091529764,-19.259098786828424
13028,Campo de Criptana,-3.4408292542470487,-4.338708511099862,-4.505159133846825,-0.6287379236313448,-0.9345794392523363
13029,Cañada de Calatrava,15.909090909090908,17.97752808988764,26.82926829268293,23.170731707317074,32.05128205128205
13030,Caracuel de Calatrava,-23.42857142857143,-33.33333333333333,-29.37853107344633,-22.15909090909091,-21.637426900584796
13031,Carrión de Calatrava,17.63358778625954,17.472401979444232,19.09471281856219,20.9266995822256,22.46212121212121
13032,Carrizosa,-29.739130434782606,-32.041642567958355,-32.35638921453693,-32.801418439716315,-33.493686109440766
13033,Castellar de Santiago,-15.763765541740673,-18.315508021390375,-18.86708296164139,-18.783783783783782,-21.19856887298748
13034,Ciudad Real,25.851966594827587,22.84340344793745,22.42794988386928,24.99875504207958,23.87238903394256
13035,Corral de Calatrava,-15.436746987951807,-17.20510894064613,-16.295157571099157,-14.777947932618682,-12.081060015588465
13036,"Cortijos, Los",-19.636363636363637,-19.926873857404022,-20.93235831809872,-21.376146788990827,-20.018885741265343
13037,Cózar,-29.42461762563729,-31.528189910979226,-30.833333333333336,-28.009259259259263,-29.490196078431374
13038,Chillón,-25.512715340442988,-25.61741314357472,-25.09586706433745,-24.49936088623775,-23.57758620689655
13039,Daimiel,5.907023450883099,4.259313581695512,2.7787466573654225,2.043297059504515,1.841163569202355
13040,Fernán Caballero,-6.6231343283582085,-6.226053639846743,-7.655954631379962,-5.566218809980806,-6.853281853281853
13041,Fontanarejo,-31.25,-34.73684210526316,-34.048257372654156,-34.710743801652896,-34.18079096045198
13042,Fuencaliente,-22.280570142535634,-22.171253822629968,-23.62264150943396,-22.699386503067483,-22.523219814241486
13043,Fuenllana,-35.60830860534125,-35.34743202416919,-34.5565749235474,-37.80487804878049,-37.69470404984423
13044,Fuente el Fresno,-7.630522088353414,-8.797909407665506,-10.83815028901734,-12.428734321550742,-13.65826013034854
13045,Granátula de Calatrava,-30.136986301369863,-28.31505483549352,-28.756218905472636,-30.538922155688624,-32.745098039215684
13046,Guadalmez,-33.66880146386093,-32.242990654205606,-34.188817598533454,-33.48837209302326,-32.666666666666664
13047,Herencia,18.620104623215042,20.86351370543957,19.755716517540122,19.393421614694574,19.07376126126126
13048,Hinojosas de Calatrava,-33.41614906832298,-36.0864040660737,-34.50064850843061,-34.7769028871391,-32.35685752330226
13049,Horcajo de los Montes,-20.878136200716845,-25.78616352201258,-25.363636363636367,-28.076572470373744,-26.59279778393352
13050,"Labores, Las",-18.714285714285715,-19.45636623748212,-21.10481586402266,-22.443181818181817,-20.609579100145137
13051,Luciana,-21.961620469083158,-18.526785714285715,-17.857142857142858,-16.441441441441444,-16.666666666666664
13052,Malagón,-2.4277174576064415,-2.6926417669686065,-3.2013897505894033,-2.6398491514770583,-3.521214383476422
13053,Manzanares,-0.5525777753218766,-2.068927669849632,-2.6561299528043025,2.9972118959107807,0.549637352674524
13054,Membrilla,-9.590484793736827,-10.196969696969697,-10.545454545454545,-11.862611590255712,-11.850845410628018
13055,Mestanza,-33.499501495513464,-31.611570247933884,-31.562167906482465,-27.699018538713194,-26.179775280898877
13056,Miguelturra,73.33634107827656,69.23908344141807,63.71009670375377,59.88036094494576,54.0272373540856
13057,Montiel,-25.622171945701353,-27.019174898314937,-28.355607205113305,-26.778242677824267,-28.15126050420168
13058,Moral de Calatrava,1.482479784366577,0.17301038062283738,-0.461361014994233,-2.088922958988118,-2.633085289066972
13059,Navalpino,-31.1178247734139,-36.19631901840491,-36.16352201257861,-33.440514469453376,-36.688311688311686
13060,Navas de Estena,-33.92461197339246,-33.71824480369515,-31.61592505854801,-30.24390243902439,-30.88235294117647
13061,Pedro Muñoz,1.4607679465776295,1.5527519755996118,4.004449388209121,4.0912886167548015,4.185598237642847
13062,Picón,1.7001545595054095,3.930817610062893,2.773497688751926,2.723146747352496,2.9850746268656714
13063,Piedrabuena,-15.170816444701796,-12.827640984908658,-13.363780778395551,-10.965630114566286,-9.94818652849741
13064,Poblete,244.61942257217845,251.91326530612247,248.94146948941471,255.21091811414394,270.2770780856423
13065,Porzuna,-11.032745591939547,-12.274096385542169,-12.023092369477911,-10.461852513396275,-9.287925696594428
13066,Pozuelo de Calatrava,41.27236580516899,43.08846761453397,43.89373513084853,45.73673870333988,51.16459627329193
13067,"Pozuelos de Calatrava, Los",-37.68844221105528,-40.2376910016978,-37.80918727915194,-35.66433566433567,-37.27272727272727
13068,Puebla de Don Rodrigo,-11.027190332326283,-14.274981217129978,-15.674453654860587,-15.933232169954476,-15.652818991097922
13069,Puebla del Príncipe,-36.96639418710264,-37.202925045703836,-38.6654478976234,-39.07407407407407,-38.26335877862596
13070,Puerto Lápice,-11.239193083573488,-15.15729265967588,-13.928914505283382,-14.850530376084862,-16.18217054263566
13071,Puertollano,-7.360356101788387,-9.338689983851275,-9.585641392181389,-10.127061260256513,-8.90492411263177
13072,Retuerta del Bullaque,-13.985374771480805,-11.3441372735939,-13.15538608198284,-13.640824337585869,-15.166340508806261
13073,Saceruela,-28.607918263090674,-29.411764705882355,-30.238726790450926,-31.52454780361757,-30.0944669365722
13074,San Carlos del Valle,-11.11111111111111,-13.109512390087929,-12.150279776179056,-12.812248186946013,-13.209076175040519
13075,San Lorenzo de Calatrava,-34.25925925925926,-31.93548387096774,-34.185303514377,-38.006230529595015,-38.05031446540881
13076,Santa Cruz de los Cáñamos,-24.017467248908297,-23.929098966026586,-22.390317700453856,-24.92354740061162,-29.27927927927928
13077,Santa Cruz de Mudela,-14.348279457768509,-17.0555440842453,-18.43898410076399,-19.834368530020704,-20.136166701052197
13078,Socuéllamos,9.894984609813507,7.846992582000178,7.74848592803705,7.97114356964731,7.0346892058460995
13079,"Solana, La",4.270798248568541,2.6537433155080214,2.359625668449198,1.1681932828886235,-0.19665683382497542
13080,Solana del Pino,-45.63758389261745,-41.87725631768953,-41.007194244604314,-40.61371841155235,-38.51851851851852
13081,Terrinches,-31.790744466800803,-34.876543209876544,-36.400817995910025,-38.144329896907216,-38.12038014783527
13082,Tomelloso,21.249915500574595,23.001196376687748,23.13792514100154,23.972134954241223,22.424831562363824
13083,Torralba de Calatrava,-0.5345806882726362,2.608098833218943,4.021813224267213,5.450155225939979,6.107660455486543
13084,Torre de Juan Abad,-34.58251150558843,-32.561307901907355,-30.250347705146037,-31.0099573257468,-31.3953488372093
13085,Torrenueva,-16.372640049520275,-16.728167281672818,-18.535539215686274,-18.95444818098441,-17.57257566399012
13086,Valdemanco del Esteras,-48.328267477203646,-51.33531157270029,-48.42767295597484,-48.064516129032256,-44.36860068259386
13087,Valdepeñas,14.723271159934392,14.762067524970568,14.03488813045127,15.215002841447244,15.562014040914923
13088,Valenzuela de Calatrava,-16.908212560386474,-19.65811965811966,-19.291819291819294,-18.045112781954884,-17.654476670870114
13089,Villahermosa,-33.98409255242227,-34.90253769768297,-34.82898124310408,-34.627092846270926,-33.682576639503296
13090,Villamanrique,-32.747510251903925,-34.27728613569322,-36.10619469026549,-35.16746411483253,-34.23312883435583
13091,Villamayor de Calatrava,-4.94752623688156,-6.707317073170732,-6.471494607087827,-0.1564945226917058,-2.0569620253164556
13092,Villanueva de la Fuente,-25.546399140093158,-27.76564774381368,-28.49344978165939,-27.37915407854985,-29.130598419269855
13093,Villanueva de los Infantes,-14.796270718232044,-16.35924840544734,-16.772970177555592,-17.743324720068905,-17.5
13094,Villanueva de San Carlos,-43.798449612403104,-43.77510040160642,-40.85106382978723,-39.78260869565217,-39.285714285714285
13095,Villar del Pozo,-29.245283018867923,-45.09803921568628,-43.15789473684211,-49.056603773584904,-54.36893203883495
13096,Villarrubia de los Ojos,2.8829017716741796,1.186511240632806,0.6140716069941715,0.8765522279035792,0.3651538862806468
13097,Villarta de San Juan,-6.873540206873541,-7.913425769360839,-6.929674099485421,-8.754208754208754,-9.097035040431267
13098,Viso del Marqués,-26.464,-28.258064516129032,-29.44408532643827,-29.792831305491614,-31.433278418451398
13901,"Robledo, El",-3.395889186773905,-6.45446507515473,-6.18921308576481,-5.183199285075961,-3.84967919340055
13902,Ruidera,-9.492635024549918,-7.704918032786885,-9.01639344262295,-9.090909090909092,-9.966216216216216
13903,Arenales de San Gregorio,,,,-5.087440381558029,-3.139717425431711
13904,Llanos del Caudillo,,,,-5.153203342618385,-9.50413223140496
