Mun_Code,Mun,pop_1996_2004 (k=8),pop_1998_2006 (k=8),pop_1999_2007 (k=8),pop_2000_2008 (k=8),pop_2001_2009 (k=8),pop_2002_2010 (k=8),pop_2003_2011 (k=8),pop_2004_2012 (k=8),pop_2005_2013 (k=8),pop_2006_2014 (k=8),pop_2007_2015 (k=8),pop_2008_2016 (k=8),pop_2009_2017 (k=8),pop_2010_2018 (k=8),pop_2011_2019 (k=8),pop_2012_2020 (k=8),pop_2013_2021 (k=8),pop_2014_2022 (k=8),pop_2015_2023 (k=8),pop_2016_2024 (k=8)
50117,Gallocanta,-17.277486910994764,-16.666666666666664,-13.812154696132598,-5.389221556886228,-6.134969325153374,-11.627906976744185,-10.857142857142858,-2.5316455696202533,-1.910828025477707,1.935483870967742,2.564102564102564,-3.79746835443038,5.88235294117647,1.3157894736842104,-2.564102564102564,-11.688311688311687,-16.883116883116884,-24.050632911392405,-23.125,-12.5
50118,Gallur,-1.8048128342245988,-1.662143826322931,1.8354860639021073,2.841492639507018,2.7504244482173172,1.4165261382799326,-0.9797297297297298,-1.9060585432266848,-2.5676138308798357,-4.139358399448086,-10.046728971962617,-12.450066577896138,-12.656972901520158,-12.60392417692052,-11.429546229955646,-10.964607911172797,-10.22487702037948,-7.772580064771501,-4.415584415584416,-1.0266159695817492
50119,Gelsa,-5.663304887509697,-2.6655896607431337,-4.9960348929421095,-3.6711891460494814,-1.0492332526230832,-2.8317152103559873,-2.975206611570248,-3.5361842105263155,-7.0434070434070435,-6.8879668049792535,-9.265442404006679,-9.030654515327258,-13.947797716150081,-17.152373022481264,-13.713798977853491,-15.089514066496163,-12.158590308370044,-10.249554367201426,-8.371665133394664,-10.200364298724955
50120,Godojos,-22.07792207792208,-19.718309859154928,-22.535211267605636,-20.588235294117645,-25.71428571428571,-34.285714285714285,-33.33333333333333,-28.333333333333332,-33.89830508474576,-36.84210526315789,-36.36363636363637,-1.8518518518518516,0.0,17.391304347826086,22.727272727272727,23.25581395348837,25.64102564102564,36.11111111111111,74.28571428571429,1.8867924528301887
50121,Gotor,-0.7653061224489796,-0.5208333333333333,1.0309278350515463,1.3157894736842104,0.0,-0.7462686567164178,-3.7593984962406015,-5.912596401028278,-9.743589743589745,-9.162303664921465,-14.795918367346939,-15.324675324675324,-19.69309462915601,-23.308270676691727,-17.1875,-17.48633879781421,-11.647727272727272,-16.42651296829971,-8.08383233532934,-6.134969325153374
50122,Grisel,-7.6923076923076925,16.176470588235293,46.26865671641791,38.57142857142858,31.25,23.4375,12.698412698412698,10.0,0.0,-15.18987341772152,-24.489795918367346,-26.804123711340207,-10.714285714285714,-15.18987341772152,4.225352112676056,12.121212121212121,18.571428571428573,22.388059701492537,25.675675675675674,35.2112676056338
50123,Grisén,-0.625,-2.301255230125523,-1.2658227848101267,8.350730688935283,13.195876288659795,12.601626016260163,17.291666666666668,26.41509433962264,29.338842975206614,36.188436830835116,40.17094017094017,19.845857418111752,13.843351548269581,7.761732851985561,4.618117229129663,-2.155887230514096,-3.3546325878594248,-2.044025157232704,-1.524390243902439,1.607717041800643
50124,Herrera de los Navarros,4.793388429752066,13.559322033898304,6.055646481178396,1.948051948051948,2.6058631921824107,0.9836065573770493,-2.737520128824477,-9.14826498422713,-12.055641421947449,-15.671641791044777,-15.123456790123457,-14.64968152866242,-16.507936507936506,-17.857142857142858,-16.225165562913908,-15.104166666666666,-12.82952548330404,-7.433628318584071,-8.727272727272728,-5.970149253731343
50125,Ibdes,-12.741935483870966,-14.94057724957555,-9.948542024013722,-8.24372759856631,-6.25,-9.25925925925926,-9.056603773584905,-12.939001848428836,-13.857677902621724,-3.592814371257485,-13.333333333333334,-16.2109375,-19.019607843137255,-17.551020408163264,-16.182572614107883,-16.13588110403397,-15.65217391304348,-20.496894409937887,-16.923076923076923,-13.286713286713287
50126,Illueca,3.473491773308958,-0.6646525679758308,-1.2051822838204278,-0.7890743550834597,2.330508474576271,0.23952095808383234,-4.70383275261324,-3.121319199057715,-3.481392557022809,-3.923357664233577,-4.269594388533089,-4.894463138574488,-9.967465246968352,-11.469534050179211,-10.907982937233394,-14.620060790273556,-13.619402985074627,-13.073757518201962,-13.634915578209622,-12.286908973946607
50128,Isuerre,-20.8955223880597,-21.875,-29.6875,-37.096774193548384,-38.333333333333336,-31.48148148148148,-35.714285714285715,-35.84905660377358,-37.735849056603776,-34.0,-22.22222222222222,-17.94871794871795,-16.216216216216218,-16.216216216216218,-13.88888888888889,-8.823529411764707,0.0,0.0,-5.714285714285714,-6.25
50129,Jaraba,-3.951367781155015,2.5316455696202533,0.9287925696594427,8.722741433021806,14.012738853503185,10.429447852760736,12.38390092879257,12.341772151898734,8.280254777070063,1.5432098765432098,-0.6134969325153374,-9.742120343839542,-15.921787709497206,-22.22222222222222,-22.865013774104685,-20.56338028169014,-17.058823529411764,-14.893617021276595,-13.271604938271606,-6.349206349206349
50130,Jarque de Moncayo,-5.922165820642978,-6.884681583476763,-4.671280276816609,-5.831903945111493,-5.699481865284974,-2.8268551236749118,-2.1621621621621623,-4.496402877697841,-4.3399638336347195,-7.393715341959335,-14.156079854809436,-16.757741347905284,-17.94871794871795,-20.727272727272727,-19.88950276243094,-21.468926553672315,-21.928166351606805,-18.7624750499002,-15.644820295983086,-16.630196936542667
50131,Jaulín,0.32679738562091504,2.26537216828479,6.885245901639345,-1.6666666666666667,4.4520547945205475,13.732394366197184,5.2264808362369335,-9.120521172638437,-13.96103896103896,-15.18987341772152,-20.245398773006134,-13.898305084745763,-18.0327868852459,-26.625386996904027,-22.185430463576157,-10.03584229390681,3.7735849056603774,3.731343283582089,11.923076923076923,14.960629921259844
50132,"Joyosa, La",67.76859504132231,101.92837465564739,106.26631853785902,128.53403141361258,134.28571428571428,116.1662817551963,85.96837944664031,53.69458128078818,41.03299856527977,37.3806275579809,31.89873417721519,18.213058419243985,17.29490022172949,14.529914529914532,14.027630180658873,17.628205128205128,15.15768056968464,11.122144985104269,10.556621880998081,9.689922480620156
50133,Lagata,-15.92356687898089,0.6493506493506493,-5.88235294117647,0.7142857142857143,-1.4388489208633095,1.5151515151515151,2.8368794326241136,2.272727272727273,0.7092198581560284,-14.193548387096774,-13.88888888888889,-10.638297872340425,-13.138686131386862,-17.16417910447761,-23.448275862068964,-19.25925925925926,-19.718309859154928,-18.045112781954884,-10.483870967741936,-8.73015873015873
50134,Langa del Castillo,-7.894736842105263,-16.315789473684212,-18.947368421052634,-23.3502538071066,-20.833333333333336,-17.48633879781421,-15.204678362573098,-19.428571428571427,-18.29268292682927,-14.465408805031446,-11.03896103896104,-11.258278145695364,-12.5,-12.582781456953644,-16.551724137931036,-13.47517730496454,-13.432835820895523,-15.441176470588236,-16.05839416058394,-17.91044776119403
50135,Layana,-24.528301886792452,-20.26143790849673,-20.0,-17.985611510791365,-21.27659574468085,-9.48905109489051,-1.6,5.833333333333333,-12.195121951219512,-2.459016393442623,-1.7241379310344827,-11.403508771929824,-5.405405405405405,-19.35483870967742,-21.138211382113823,-25.984251968503933,-14.814814814814813,-19.327731092436977,-15.789473684210526,-2.9702970297029703
50136,Lécera,-11.604095563139932,-11.86046511627907,-13.411764705882353,-12.066905615292713,-11.594202898550725,-7.720144752714113,-3.435114503816794,-2.574002574002574,-2.8350515463917527,-3.6939313984168867,-0.9510869565217392,-1.358695652173913,-6.147540983606557,-13.594771241830065,-16.600790513833992,-16.6446499339498,-14.854111405835543,-13.150684931506849,-15.500685871056241,-17.4931129476584
50137,Leciñena,-9.412597310686483,-7.137707281903388,-6.313497822931785,-4.242867593269934,-2.914798206278027,0.2304147465437788,3.3179012345679015,2.03125,-1.6355140186915886,-4.192546583850932,-5.499612703330752,-7.18105423987777,-7.698229407236336,-10.957854406130268,-13.741598207617626,-12.251148545176111,-10.37212984956453,-9.562398703403566,-9.59016393442623,-10.2880658436214
