Mun_Code,Mun,pop_1996_2006 (k=10),pop_1998_2008 (k=10),pop_1999_2009 (k=10),pop_2000_2010 (k=10),pop_2001_2011 (k=10),pop_2002_2012 (k=10),pop_2003_2013 (k=10),pop_2004_2014 (k=10),pop_2005_2015 (k=10),pop_2006_2016 (k=10),pop_2007_2017 (k=10),pop_2008_2018 (k=10),pop_2009_2019 (k=10),pop_2010_2020 (k=10),pop_2011_2021 (k=10),pop_2012_2022 (k=10),pop_2013_2023 (k=10),pop_2014_2024 (k=10)
47172,Torrescárcela,-7.142857142857142,-6.179775280898876,-5.9171597633136095,-3.067484662576687,17.791411042944784,2.976190476190476,3.7267080745341614,2.4390243902439024,2.4539877300613497,-4.733727810650888,-6.976744186046512,-10.179640718562874,-3.1446540880503147,0.6329113924050633,-12.5,-6.9364161849710975,-1.7964071856287425,-2.380952380952381
47173,Traspinedo,20.623501199040767,22.655298416565163,25.213154689403165,24.187725631768952,23.923444976076556,25.02896871378911,30.79625292740047,24.41988950276243,12.083333333333334,8.250497017892645,11.566018423746161,8.14299900695134,7.879377431906614,7.655038759689922,10.907335907335908,11.306765523632993,11.190689346463742,10.124333925399645
47174,Trigueros del Valle,23.404255319148938,25.448028673835125,19.387755102040817,14.527027027027026,16.610169491525422,7.07395498392283,-0.6097560975609756,-6.845238095238096,-5.970149253731343,-12.931034482758621,-12.941176470588237,-14.857142857142858,-10.541310541310542,-10.32448377581121,-10.174418604651162,-6.306306306306306,-1.2269938650306749,0.3194888178913738
47175,Tudela de Duero,33.89033942558747,37.3044925124792,37.811993517017825,35.841334802455535,31.43973549744515,30.67139899438036,29.704440813901677,34.4593552367731,36.99905332912591,11.570462818512741,7.61389378303549,3.5748909355307807,0.7173938609902387,-0.11587485515643105,-1.1205122341641893,-2.263467632412856,0.538188480476354,0.79155672823219
47176,"Unión de Campos, La",-8.408408408408409,-7.861635220125786,-12.264150943396226,-12.418300653594772,-19.877675840978593,-21.779141104294478,-16.17161716171617,-12.812499999999998,-14.195583596214512,-16.721311475409838,-16.17161716171617,-18.771331058020476,-18.27956989247312,-14.17910447761194,-17.557251908396946,-18.03921568627451,-18.503937007874015,-27.598566308243726
47177,Urones de Castroponce,-17.543859649122805,-19.10828025477707,-18.471337579617835,-18.543046357615893,-23.225806451612904,-23.178807947019866,-23.64864864864865,-21.768707482993197,-19.444444444444446,-19.148936170212767,-17.424242424242426,-19.68503937007874,-14.0625,-10.569105691056912,-9.243697478991598,-12.931034482758621,-15.929203539823009,-13.043478260869565
47178,Urueña,5.88235294117647,8.333333333333332,3.686635944700461,9.433962264150944,5.213270142180095,-9.777777777777779,-16.203703703703702,-14.553990610328638,-11.162790697674419,-12.5,-13.901345291479823,-14.93212669683258,-19.11111111111111,-18.53448275862069,-13.963963963963963,0.0,8.83977900552486,11.538461538461538
47179,Valbuena de Duero,-2.1235521235521233,-4.3478260869565215,-5.103969754253308,-2.6871401151631478,-4.9523809523809526,-6.130268199233716,-5.893909626719057,-3.9840637450199203,-2.663934426229508,-5.719921104536489,-5.0,-6.91699604743083,-6.772908366533864,-8.875739644970414,-12.625250501002002,-16.122448979591837,-16.075156576200417,-17.219917012448132
47180,Valdearcos de la Vega,-32.6797385620915,-13.245033112582782,-11.805555555555555,-12.76595744680851,-13.23529411764706,-9.375,-19.166666666666668,-17.391304347826086,-18.75,-18.446601941747574,-34.25925925925926,-53.43511450381679,-55.118110236220474,-55.28455284552846,-55.932203389830505,-57.758620689655174,-26.804123711340207,-32.631578947368425
47181,Valdenebro de los Valles,-17.374517374517374,-9.426229508196721,-13.524590163934427,-6.382978723404255,0.4405286343612335,-5.240174672489083,-7.82608695652174,-9.417040358744394,-7.555555555555555,-3.7383177570093453,-0.4784688995215311,-10.85972850678733,-9.004739336492891,-9.545454545454547,-15.350877192982457,-11.059907834101383,-9.90566037735849,-8.415841584158416
