Mun_Code,Mun,pop_1996_2011 (k=15),pop_1998_2013 (k=15),pop_1999_2014 (k=15),pop_2000_2015 (k=15),pop_2001_2016 (k=15),pop_2002_2017 (k=15),pop_2003_2018 (k=15),pop_2004_2019 (k=15),pop_2005_2020 (k=15),pop_2006_2021 (k=15),pop_2007_2022 (k=15),pop_2008_2023 (k=15),pop_2009_2024 (k=15)
17038,Campllong,77.5,75.76791808873719,65.59485530546624,62.54071661237784,66.45161290322581,65.61514195583597,58.28402366863905,55.39772727272727,45.92391304347826,39.89501312335958,33.75,26.47754137115839,28.60520094562648
17039,Camprodon,6.152512998266898,5.2047781569965865,0.3829787234042553,-0.8624407072013798,-2.9707295762341634,-4.2387543252595155,-3.4997865983781478,-4.560669456066946,-6.050695012264922,-0.12305168170631665,-1.8680445151033387,-3.529868114817688,-0.5900865460267506
17040,Canet d'Adri,21.07355864811133,20.809248554913296,23.371647509578544,29.28709055876686,35.26011560693642,33.396584440227706,36.41618497109826,34.386617100371744,29.25531914893617,30.03472222222222,25.208681135225376,24.625623960066555,22.975206611570247
17041,Cantallops,23.0188679245283,30.35019455252918,22.727272727272727,22.846441947565545,20.075757575757574,22.433460076045627,18.11320754716981,17.228464419475657,14.022140221402212,6.2717770034843205,11.864406779661017,1.5625,8.463949843260188
17042,Capmany,58.121827411167516,53.14861460957179,50.368550368550366,44.25427872860636,29.565217391304348,26.369168356997974,27.442827442827443,26.39175257731959,22.2,25.101214574898783,29.72972972972973,19.28571428571429,16.863406408094438
17043,Queralbs,-3.125,-7.5,-7.614213197969544,-13.930348258706468,-13.0,-10.204081632653061,-3.125,-3.535353535353535,-6.9306930693069315,-3.535353535353535,-3.0456852791878175,2.604166666666667,3.5175879396984926
17044,Cassà de la Selva,31.785137318255252,32.961719274680995,30.84531188184096,30.395215808632347,27.317754635509274,27.632235528942118,27.104294478527606,24.684684684684687,20.877844867626568,19.646924829157175,18.74583055370247,17.07000864304235,14.742581524588443
17046,Castellfollit de la Roca,-0.3976143141153081,4.485219164118247,4.648760330578512,3.011422637590862,-1.2219959266802443,-4.9950049950049955,-2.8455284552845526,-1.8386108273748722,-1.7634854771784232,-5.438066465256798,-7.12136409227683,-7.199211045364892,-8.245445829338447
17047,Castelló d'Empúries,146.06625258799173,125.44009085746734,97.26616231086658,73.47590169166934,56.675868080778734,43.30677290836654,32.51684017146356,40.234023402340235,21.086505945238354,11.306256860592754,9.23887477655471,0.66935553076461,0.4293617372636446
17048,"Castell d'Aro, Platja d'Aro i s'Agaró",101.2748696156075,86.08470181503888,73.338722716249,58.32834928229666,48.579865016872894,37.732414510466775,33.90259329538267,28.217237308146398,19.385214850092,17.27067977067977,20.38705713700594,23.80295566502463,25.106013878180416
17049,Celrà,89.21490880253768,105.22448979591836,91.40151515151516,95.63567362428842,91.99855177407676,87.97202797202797,75.45572916666666,69.42200124300808,58.43304843304843,48.18926777689664,39.42234608563466,26.726726726726728,23.221803678262795
17050,Cervià de Ter,36.22526636225266,41.368584758942454,49.67948717948718,52.55354200988468,52.412645590682196,37.351190476190474,35.04273504273504,32.602739726027394,21.35678391959799,17.654171704957676,17.529411764705884,16.685979142526072,12.148481439820022
