Mun_Code,Mun,pop_1996_1999 (k=3),pop_1998_2001 (k=3),pop_1999_2002 (k=3),pop_2000_2003 (k=3),pop_2001_2004 (k=3),pop_2002_2005 (k=3),pop_2003_2006 (k=3),pop_2004_2007 (k=3),pop_2005_2008 (k=3),pop_2006_2009 (k=3),pop_2007_2010 (k=3),pop_2008_2011 (k=3),pop_2009_2012 (k=3),pop_2010_2013 (k=3),pop_2011_2014 (k=3),pop_2012_2015 (k=3),pop_2013_2016 (k=3),pop_2014_2017 (k=3),pop_2015_2018 (k=3),pop_2016_2019 (k=3),pop_2017_2020 (k=3),pop_2018_2021 (k=3),pop_2019_2022 (k=3),pop_2020_2023 (k=3),pop_2021_2024 (k=3)
9163,Hontoria del Pinar,-3.3934252386002126,-6.086956521739131,-9.989023051591657,-12.022471910112358,-8.912037037037036,2.073170731707317,10.217113665389528,6.226175349428209,-1.911589008363202,-7.531865585168019,-7.057416267942583,-5.724725943970768,-3.132832080200501,-5.405405405405405,-9.948320413436692,-8.538163001293661,-11.83673469387755,-5.0215208034433285,-5.374823196605375,2.006172839506173,-1.812688821752266,-3.7369207772795217,-5.900151285930408,-5.076923076923077,-5.279503105590062
9164,Hontoria de Valdearados,-7.43801652892562,-8.974358974358974,-6.25,-4.524886877828054,10.7981220657277,13.333333333333334,14.691943127962084,0.0,-1.680672268907563,-2.066115702479339,0.423728813559322,-0.8547008547008548,-7.59493670886076,-9.70464135021097,-8.189655172413794,-8.21917808219178,-8.878504672897195,-10.328638497652582,-10.44776119402985,-7.6923076923076925,-8.37696335078534,-6.111111111111111,-8.333333333333332,-6.2857142857142865,-2.9585798816568047
9166,"Hormazas, Las",-4.487179487179487,-3.3783783783783785,-4.026845637583892,-7.482993197278912,-6.293706293706294,-11.188811188811188,-11.029411764705882,-6.7164179104477615,-5.511811023622047,-9.917355371900827,-7.199999999999999,-7.5,0.0,-4.310344827586207,-3.6036036036036037,-2.7522935779816518,-7.207207207207207,-3.7383177570093453,-0.9433962264150944,-0.9708737864077669,-6.796116504854369,-6.666666666666667,-3.9215686274509802,3.125,1.0204081632653061
9167,Hornillos del Camino,-4.938271604938271,0.0,-3.896103896103896,-5.405405405405405,-9.090909090909092,-10.81081081081081,-8.571428571428571,-7.142857142857142,0.0,-1.5625,-6.153846153846154,-7.575757575757576,-9.523809523809524,-8.19672131147541,-1.639344262295082,-1.7543859649122806,0.0,-3.3333333333333335,3.571428571428571,5.357142857142857,1.7241379310344827,-3.4482758620689653,-8.47457627118644,-8.47457627118644,-17.857142857142858
9168,"Horra, La",-4.821802935010482,-3.4934497816593884,-1.762114537444934,-5.0884955752212395,-5.656108597285068,-6.726457399103139,-3.9627039627039626,-3.597122302158273,-4.807692307692308,-2.912621359223301,-2.736318407960199,-2.272727272727273,-3.5000000000000004,-3.580562659846547,-2.3255813953488373,-5.181347150259067,-5.305039787798409,-6.349206349206349,-7.923497267759563,-4.761904761904762,-5.367231638418079,-7.418397626112759,-7.647058823529412,-8.656716417910449,-2.8846153846153846
9169,Hortigüela,4.0,4.8,-3.076923076923077,-3.787878787878788,-3.816793893129771,-3.968253968253968,-2.3622047244094486,-4.761904761904762,-3.3057851239669422,-11.29032258064516,-12.5,-15.384615384615385,-8.181818181818182,-1.9047619047619049,2.0202020202020203,1.9801980198019802,-1.9417475728155338,0.9900990099009901,0.0,3.9603960396039604,2.941176470588235,-2.912621359223301,1.9047619047619049,1.9047619047619049,7.000000000000001
9170,Hoyales de Roa,-4.938271604938271,-7.987220447284344,-10.38961038961039,-10.702341137123746,-6.597222222222222,-5.434782608695652,-5.992509363295881,-6.319702602230483,-6.130268199233716,-5.179282868525896,-0.7936507936507936,-0.40816326530612246,-0.42016806722689076,-9.6,-11.065573770491802,-10.970464135021098,3.5398230088495577,3.225806451612903,5.687203791469194,-0.4273504273504274,4.464285714285714,1.345291479820628,-8.15450643776824,-11.11111111111111,-6.1946902654867255
9172,Huérmeces,-4.40251572327044,-2.6143790849673203,-3.289473684210526,-14.012738853503185,-12.080536912751679,-12.925170068027212,-5.9259259259259265,-1.5267175572519083,-2.34375,3.149606299212598,-1.550387596899225,8.799999999999999,-2.2900763358778624,0.7874015748031495,-7.352941176470589,2.34375,5.46875,8.73015873015873,3.816793893129771,37.03703703703704,17.51824817518248,20.588235294117645,-6.486486486486487,-2.484472049689441,-6.707317073170732
9173,Huerta de Arriba,-2.5380710659898478,-4.102564102564102,-8.333333333333332,-13.402061855670103,-9.090909090909092,-8.522727272727272,-7.142857142857142,-6.470588235294119,-4.3478260869565215,-3.8461538461538463,-5.660377358490567,-12.337662337662337,-10.0,-12.0,-5.9259259259259265,-5.185185185185185,-3.0303030303030303,2.3622047244094486,3.90625,2.34375,-3.8461538461538463,-3.7593984962406015,-3.0534351145038165,0.0,0.0
9174,Huerta de Rey,-2.3275145469659186,0.6773920406435224,2.127659574468085,1.1935208866155158,1.59798149705635,0.33333333333333337,-1.0109519797809603,-4.2218543046357615,-5.647840531561462,-5.276595744680851,-5.963699222126189,-5.809859154929577,-4.40251572327044,-4.595588235294118,-3.925233644859813,-5.357142857142857,-7.996146435452794,-8.852140077821012,-7.447864945382324,-3.3507853403141366,-3.84204909284952,-2.575107296137339,-3.14192849404117,-2.3307436182019976,-2.973568281938326
9175,Humada,-4.0650406504065035,-10.126582278481013,-16.94915254237288,-22.317596566523605,-16.901408450704224,-11.224489795918368,-7.734806629834254,-8.47457627118644,-9.195402298850574,-8.383233532934131,-11.11111111111111,-10.126582278481013,-7.18954248366013,-4.861111111111112,-7.746478873239436,-8.450704225352112,-6.569343065693431,-4.580152671755725,-6.923076923076923,-7.8125,-5.6000000000000005,1.6528925619834711,0.0,-2.5423728813559325,-5.691056910569105
9176,Hurones,0.0,4.918032786885246,11.666666666666666,17.24137931034483,9.375,1.4925373134328357,2.941176470588235,0.0,13.23529411764706,12.857142857142856,8.571428571428571,2.5974025974025974,-5.063291139240507,-7.894736842105263,-13.924050632911392,-2.666666666666667,5.714285714285714,5.88235294117647,-15.068493150684931,-12.162162162162163,-13.88888888888889,-8.064516129032258,-18.461538461538463,-12.903225806451612,-7.017543859649122
9177,Ibeas de Juarros,1.3457556935817805,1.940755873340143,4.698672114402451,10.32064128256513,19.438877755511022,20.29268292682927,15.89464123524069,8.89261744966443,7.2992700729927,7.053291536050156,7.704160246533127,8.238851095993953,6.588579795021962,3.3619456366237483,-0.41899441340782123,-3.8461538461538463,-5.051903114186851,-1.5427769985974753,0.35714285714285715,2.3323615160349855,0.07122507122507123,2.3487544483985765,0.9971509971509971,0.42704626334519574,0.48678720445062584
9178,Ibrillos,-3.8461538461538463,0.0,0.0,-4.040404040404041,-8.0,-12.0,-8.421052631578947,-10.869565217391305,-6.8181818181818175,-9.195402298850574,-17.073170731707318,-20.73170731707317,-22.78481012658228,-13.23529411764706,-15.384615384615385,-9.836065573770492,-16.94915254237288,-18.181818181818183,-18.181818181818183,-18.367346938775512,-13.333333333333334,-17.77777777777778,-10.0,-15.384615384615385,-21.62162162162162
9179,Iglesiarrubia,-8.823529411764707,-5.970149253731343,-8.064516129032258,-12.698412698412698,-7.936507936507936,-1.7543859649122806,-5.454545454545454,-13.793103448275861,0.0,1.9230769230769231,0.0,-12.5,-7.547169811320755,-14.000000000000002,-12.244897959183673,-10.204081632653061,-2.3255813953488373,-4.651162790697675,-6.8181818181818175,-9.523809523809524,-4.878048780487805,4.878048780487805,18.421052631578945,20.51282051282051,4.651162790697675
9180,Iglesias,1.0256410256410255,-1.06951871657754,-8.629441624365482,-5.88235294117647,-11.891891891891893,-9.444444444444445,-11.363636363636363,-9.202453987730062,-11.65644171779141,-4.487179487179487,1.3513513513513513,3.4722222222222223,-4.026845637583892,-10.0,-9.395973154362416,-2.097902097902098,5.9259259259259265,7.4074074074074066,-2.142857142857143,1.3986013986013985,-1.3793103448275863,6.569343065693431,0.6896551724137931,0.6993006993006993,-3.4246575342465753
9181,Isar,-0.45871559633027525,-5.963302752293578,-5.0691244239631335,-9.219858156028367,-6.097560975609756,-8.737864077669903,-6.510416666666667,-4.1558441558441555,2.6595744680851063,6.128133704735376,4.336043360433604,-0.5181347150259068,-4.4619422572178475,-5.714285714285714,-7.8125,-9.065934065934066,-12.396694214876034,-10.734463276836157,-7.250755287009064,-7.547169811320755,-9.177215189873419,-5.211726384364821,-3.741496598639456,-1.7421602787456445,-2.405498281786942
9182,Itero del Castillo,0.0,-3.90625,-3.937007874015748,-4.838709677419355,-10.569105691056912,-12.295081967213115,-15.254237288135593,-4.545454545454546,-2.803738317757009,2.0,-5.714285714285714,0.9615384615384616,1.9607843137254901,-7.07070707070707,-20.0,-19.230769230769234,-13.043478260869565,-2.380952380952381,-7.142857142857142,0.0,-2.4390243902439024,5.128205128205128,7.5,-2.5,-13.414634146341465
9183,Jaramillo de la Fuente,11.76470588235294,12.121212121212121,-18.421052631578945,-16.666666666666664,10.81081081081081,25.806451612903224,30.0,-4.878048780487805,2.564102564102564,-5.128205128205128,17.94871794871795,42.5,54.054054054054056,19.565217391304348,-8.771929824561402,-8.771929824561402,-5.454545454545454,1.9230769230769231,-5.769230769230769,-7.6923076923076925,-20.754716981132077,-14.285714285714285,-8.333333333333332,0.0,11.904761904761903
9184,Jaramillo Quemado,21.052631578947366,0.0,-26.08695652173913,0.0,-11.76470588235294,-23.52941176470588,-40.0,-40.0,-38.46153846153847,-22.22222222222222,-33.33333333333333,-37.5,-42.857142857142854,-33.33333333333333,-20.0,25.0,25.0,75.0,60.0,40.0,42.857142857142854,25.0,28.57142857142857,0.0,0.0
9189,Junta de Traslaloma,-10.091743119266056,-10.096153846153847,-4.081632653061225,6.842105263157896,6.951871657754011,4.25531914893617,-3.9408866995073892,-4.0,-10.204081632653061,-16.41025641025641,-17.708333333333336,-11.931818181818182,-6.748466257668712,-10.126582278481013,-10.967741935483872,-10.526315789473683,-6.338028169014084,-7.246376811594203,-3.6764705882352944,-0.7518796992481203,0.0,-6.106870229007633,-10.606060606060606,-3.125,-0.8130081300813009
9190,Junta de Villalba de Losa,-2.0618556701030926,3.125,2.1052631578947367,18.556701030927837,16.161616161616163,29.896907216494846,20.869565217391305,10.434782608695652,-6.349206349206349,-14.388489208633093,-10.236220472440944,-5.084745762711865,-12.605042016806722,-13.157894736842104,-13.392857142857142,-14.423076923076922,-12.121212121212121,-18.556701030927837,-3.3707865168539324,1.1494252873563218,10.126582278481013,1.1627906976744187,-4.545454545454546,-8.045977011494253,-10.344827586206897
