Mun_Code,Mun,pop_1996_2022 (k=26),pop_1998_2024 (k=26)
26045,Cellorigo,-55.00000000000001,-50.0
26046,Cenicero,-1.379638439581351,0.14367816091954022
26047,Cervera del Río Alhama,-32.77136941733215,-27.74751682153156
26048,Cidamón,-54.0,-63.829787234042556
26049,Cihuri,24.832214765100673,27.388535031847134
26050,Cirueña,46.96969696969697,48.46153846153846
26051,Clavijo,48.51485148514851,48.743718592964825
26052,Cordovín,-31.69642857142857,-27.06422018348624
26053,Corera,11.284046692607005,8.764940239043826
26054,Cornago,-51.33437990580848,-50.431778929188255
26055,Corporales,-43.75,-33.33333333333333
26056,Cuzcurrita de Río Tirón,9.12863070539419,15.578947368421053
26057,Daroca de Rioja,-8.19672131147541,17.857142857142858
26058,Enciso,-8.51063829787234,-2.2988505747126435
26059,Entrena,45.5842997323818,44.434628975265014
26060,Estollo,-47.43589743589743,-44.15584415584416
26061,Ezcaray,13.410596026490065,15.148188803512625
26062,Foncea,-28.46153846153846,-25.6
26063,Fonzaleche,-21.142857142857142,-25.301204819277107
26064,Fuenmayor,52.21698113207547,50.43597980725103
26065,Galbárruli,8.695652173913043,9.722222222222223
26066,Galilea,35.31468531468531,38.907849829351534
26067,Gallinero de Cameros,-45.16129032258064,-44.827586206896555
26068,Gimileo,14.736842105263156,29.03225806451613
26069,Grañón,-43.052391799544424,-47.38095238095238
26070,Grávalos,-38.19444444444444,-34.39716312056738
26071,Haro,27.579778484482947,30.918032786885245
26072,Herce,-15.079365079365079,5.29595015576324
26073,Herramélluri,-41.899441340782126,-36.7816091954023
26074,Hervías,-37.745098039215684,-28.645833333333332
26075,Hormilla,-10.865191146881289,-10.766045548654244
26076,Hormilleja,-29.78723404255319,-24.15730337078652
26077,Hornillos de Cameros,-11.538461538461538,-52.0
26078,Hornos de Moncalvillo,-3.061224489795918,-1.0101010101010102
26079,Huércanos,-3.910614525139665,-4.218928164196123
26080,Igea,-22.073170731707318,-18.055555555555554
26081,Jalón de Cameros,-33.33333333333333,-36.11111111111111
26082,Laguna de Cameros,-35.50295857988166,-33.90804597701149
26083,Lagunilla del Jubera,-13.471502590673575,9.243697478991598
26084,Lardero,197.50603378921963,240.7775504238527
26086,Ledesma de la Cogolla,-20.0,-23.809523809523807
26087,Leiva,-24.444444444444443,-15.807560137457044
26088,Leza de Río Leza,21.21212121212121,30.303030303030305
26089,Logroño,21.139202687316804,20.33721550427092
26091,Lumbreras de Cameros,-21.311475409836063,-15.028901734104046
26092,Manjarrés,-27.631578947368425,-27.7027027027027
26093,Mansilla de la Sierra,-3.7037037037037033,15.09433962264151
26094,Manzanares de Rioja,-56.060606060606055,-51.2
26095,Matute,-46.55172413793103,-48.837209302325576
26096,Medrano,55.5045871559633,63.594470046082954
26098,Munilla,-9.166666666666666,-16.94915254237288
26099,Murillo de Río Leza,2.2886204704386524,9.611586570111916
26100,Muro de Aguas,-14.864864864864865,-26.027397260273972
26101,Muro en Cameros,-18.6046511627907,-18.6046511627907
26102,Nájera,16.067318757192176,15.861091424521618
26103,Nalda,33.40683572216097,52.15366705471478
26104,Navajún,-52.63157894736842,-57.89473684210527
26105,Navarrete,48.717948717948715,52.816901408450704
26106,Nestares,12.987012987012985,16.43835616438356
26107,Nieva de Cameros,-29.508196721311474,-27.73109243697479
26108,Ocón,-10.764872521246458,-2.359882005899705
26109,Ochánduri,-26.851851851851855,-20.388349514563107
26110,Ojacastro,-22.40663900414938,-22.844827586206897
26111,Ollauri,-5.47112462006079,-0.3194888178913738
26112,Ortigosa de Cameros,-35.20710059171598,-33.94495412844037
26113,Pazuengos,-47.05882352941176,-50.0
26114,Pedroso,-25.210084033613445,-23.728813559322035
26115,Pinillos,-32.25806451612903,-36.666666666666664
26117,Pradejón,32.67906336088154,33.12056737588652
26118,Pradillo,-35.64356435643564,-34.02061855670103
26119,Préjano,-8.108108108108109,7.211538461538461
26120,Quel,7.96277145811789,13.054968287526428
26121,Rabanera,-51.5625,-40.38461538461539
26122,"Rasillo de Cameros, El",16.0,24.390243902439025
26123,"Redal, El",-30.555555555555557,-31.40096618357488
26124,Ribafrecha,-0.09727626459143969,4.207436399217221
26125,Rincón de Soto,17.918037690696977,57.064793130366894
26126,Robres del Castillo,30.0,41.17647058823529
26127,Rodezno,-34.5679012345679,-32.11009174311927
26128,Sajazarra,-22.981366459627328,-14.383561643835616
26129,San Asensio,-17.24907063197026,-12.708498808578236
26130,San Millán de la Cogolla,-25.0,-22.10144927536232
26131,San Millán de Yécora,-46.03174603174603,-42.857142857142854
26132,San Román de Cameros,-29.213483146067414,-27.011494252873565
26134,Santa Coloma,-39.869281045751634,-30.405405405405407
26135,Santa Engracia del Jubera,-21.982758620689655,-11.926605504587156
26136,Santa Eulalia Bajera,0.0,7.766990291262135
26138,Santo Domingo de la Calzada,10.26320438085144,12.433581296493093
26139,San Torcuato,-37.27272727272727,-36.0
26140,Santurde de Rioja,-15.80547112462006,-18.849840255591054
26141,Santurdejo,-54.12844036697248,-53.62318840579711
26142,San Vicente de la Sonsierra,-7.864164432529044,-7.481751824817519
26143,Sojuela,512.9032258064516,657.4712643678162
26144,Sorzano,-9.63855421686747,-8.823529411764707
26145,Sotés,0.0,10.638297872340425
26146,Soto en Cameros,-46.35761589403973,-39.285714285714285
26147,Terroba,0.0,21.875
26148,Tirgo,-36.87943262411347,-36.19402985074627
26149,Tobía,-19.35483870967742,-26.229508196721312
26150,Tormantos,-48.64864864864865,-44.54545454545455
26151,Torrecilla en Cameros,-22.92418772563177,-17.921146953405017
26152,Torrecilla sobre Alesanco,-46.666666666666664,-37.5
26153,Torre en Cameros,-9.090909090909092,-42.857142857142854
26154,Torremontalbo,-40.0,-53.333333333333336
26155,Treviana,-49.29577464788733,-45.52238805970149
26157,Tricio,-4.627249357326478,11.30952380952381
26158,Tudelilla,-31.03448275862069,-18.080357142857142
26160,Uruñuela,30.677290836653388,32.35294117647059
26161,Valdemadera,-31.57894736842105,-20.0
26162,Valgañón,-22.52747252747253,-23.699421965317917
26163,Ventosa,50.73529411764706,45.38461538461539
26164,Ventrosa,-49.523809523809526,-44.565217391304344
26165,Viguera,3.723404255319149,-0.2631578947368421
26166,Villalba de Rioja,0.6211180124223602,1.89873417721519
26167,Villalobar de Rioja,-50.73529411764706,-45.52238805970149
26168,Villamediana de Iregua,349.61439588688944,359.6605092361458
26169,Villanueva de Cameros,-42.857142857142854,-43.2
26170,"Villar de Arnedo, El",-14.921090387374461,-7.91044776119403
26171,Villar de Torre,-52.071005917159766,-53.48101265822785
26172,Villarejo,-26.08695652173913,-46.0
26173,Villarroya,-44.44444444444444,-55.55555555555556
26174,Villarta-Quintana,-39.55555555555556,-41.17647058823529
26175,Villavelayo,-51.21951219512195,-46.05263157894737
26176,Villaverde de Rioja,-47.61904761904761,-27.184466019417474
26177,Villoslada de Cameros,-10.230179028132993,-8.179419525065963
26178,Viniegra de Abajo,-39.69465648854962,-39.516129032258064
26179,Viniegra de Arriba,-30.357142857142854,-25.925925925925924
26180,Zarratón,-6.181818181818182,-4.850746268656716
26181,Zarzosa,-33.33333333333333,-17.647058823529413
26183,Zorraquín,85.71428571428571,75.51020408163265
27001,Abadín,-38.05867836578009,-38.107202680067005
27002,Alfoz,-37.916177046611836,-39.22585794094174
27003,Antas de Ulla,-35.3991242842708,-36.20448179271708
27004,Baleira,-43.64963503649635,-44.05594405594406
27005,Barreiros,-15.500839395635143,-14.30995475113122
27006,Becerreá,-29.304593276879654,-28.793466807165437
27007,Begonte,-27.742409402546524,-25.570074301819112
27008,Bóveda,-35.28604118993135,-34.189631013545075
27009,Carballedo,-41.28518623827125,-39.2209336901576
27010,Castro de Rei,-13.715069432539002,-12.755278643129111
27011,Castroverde,-28.986301369863014,-30.869324473975635
27012,Cervantes,-48.21872410936206,-49.03392013739803
27013,Cervo,-18.491153023527122,-17.73495871018482
27014,"Corgo, O",-24.73661106233538,-23.30450614474283
27015,Cospeito,-29.075465534139173,-30.306038047973534
27016,Chantada,-20.96411459861152,-19.096180763847233
27017,Folgoso do Courel,-42.194835680751176,-41.40203714799281
27018,"Fonsagrada, A",-45.10759919300605,-45.160154875044
27019,Foz,6.326187473728457,7.121848739495798
27020,Friol,-26.145387904703725,-26.720977596741346
27021,Xermade,-39.823008849557525,-40.35827186512118
27022,Guitiriz,-19.137957201396265,-20.87131160203924
27023,Guntín,-29.608788853161844,-30.95823095823096
27024,"Incio, O",-43.57090374724467,-43.60508601346298
27025,Xove,-7.223913645170218,-7.557654904140039
27026,Láncara,-27.61215629522431,-25.969795676636064
27027,Lourenzá,-29.026845637583893,-28.42033435687479
27028,Lugo,14.132246929814263,14.848764719464327
27029,Meira,-5.171475231355471,-3.938730853391685
27030,Mondoñedo,-35.10559466469063,-36.054940862266314
27031,Monforte de Lemos,-5.7299270072992705,-6.888075051422264
27032,Monterroso,-20.04906333630687,-15.239206534422403
27033,Muras,-50.24630541871922,-49.4097807757167
27034,Navia de Suarna,-52.882797731569,-52.773757838880854
27035,Negueira de Muñiz,-26.451612903225808,-19.19191919191919
27037,"Nogais, As",-42.98043728423475,-43.32129963898917
27038,Ourol,-39.927841250751655,-39.865689865689866
27039,Outeiro de Rei,28.699878493317133,29.859428017450313
27040,Palas de Rei,-26.845933436191316,-25.51299589603283
27041,Pantón,-34.840781375434844,-35.661259279626066
27042,Paradela,-41.29752354377398,-42.1875
27043,"Páramo, O",-34.489593657086225,-32.988624612202685
27044,"Pastoriza, A",-31.403383369073147,-33.277471869762984
27045,Pedrafita do Cebreiro,-45.45454545454545,-46.19532654284003
27046,Pol,-30.276816608996537,-31.709477413640393
27047,"Pobra do Brollón, A",-46.23916811091854,-41.191427533599715
27048,"Pontenova, A",-37.89682539682539,-39.03559127439725
27049,Portomarín,-37.72455089820359,-39.93460999532928
27050,Quiroga,-33.53891960867716,-31.42664872139973
27051,Ribadeo,11.324180188358108,12.466185752930569
27052,Ribas de Sil,-40.994962216624685,-40.876389797253104
27053,Ribeira de Piquín,-49.290060851926974,-47.6038338658147
27054,Riotorto,-41.98435972629521,-41.57581764122894
27055,Samos,-46.3871543264942,-45.61960962324104
27056,Rábade,-5.35264483627204,-5.663939584644431
27057,Sarria,1.4666359517776242,3.9947457889043427
27058,"Saviñao, O",-33.98473850735157,-33.511246664125046
27059,Sober,-33.56349444611228,-34.4923076923077
27060,Taboada,-41.23917388407728,-40.1243093922652
27061,Trabada,-39.07539900935608,-38.813559322033896
27062,Triacastela,-35.15463917525773,-35.35031847133758
27063,"Valadouro, O",-25.547445255474454,-24.484944532488115
27064,"Vicedo, O",-35.06240249609984,-35.40650406504065
27065,Vilalba,-12.128885231373046,-11.875998721636305
27066,Viveiro,0.14465119337234533,-0.5294809779056086
27901,Baralla,-30.160550458715598,-28.840579710144926
27902,Burela,18.990536277602523,20.619077700568543
28001,"Acebeda, La",16.9811320754717,44.680851063829785
28002,Ajalvir,192.90998766954377,167.63896532746284
28003,Alameda del Valle,45.18072289156627,57.407407407407405
28004,"Álamo, El",161.0366168127901,158.93743793445879
28005,Alcalá de Henares,20.504816814170123,22.505508725454888
28006,Alcobendas,40.960605075212875,40.89220625449818
28007,Alcorcón,20.38030608277666,20.59804125859554
28008,Aldea del Fresno,161.084142394822,161.62079510703364
28009,Algete,68.35832995541143,57.07183140397745
28010,Alpedrete,187.9677605066206,166.87843406593404
28011,Ambite,123.44827586206897,130.03300330033002
28012,Anchuelo,127.18120805369128,135.13513513513513
28013,Aranjuez,53.62982005141388,61.04446742502585
28014,Arganda del Rey,96.93744867232412,99.92945207780429
28015,Arroyomolinos,1185.8250276854928,1133.278090818694
28016,"Atazar, El",11.458333333333332,12.631578947368421
28017,Batres,185.28951486697966,166.16438356164383
28018,Becerril de la Sierra,128.92500923531585,128.38776928422516
28019,Belmonte de Tajo,54.903677758318736,69.49602122015915
28020,Berzosa del Lozoya,95.6896551724138,131.0
28021,"Berrueco, El",151.88679245283018,137.9008746355685
28022,Boadilla del Monte,251.56057033793644,248.09664798561911
28023,"Boalo, El",235.21011831905346,218.3240223463687
28024,Braojos,40.64516129032258,48.97959183673469
28025,Brea de Tajo,10.633946830265849,20.625
28026,Brunete,175.253807106599,159.53146531924668
28027,Buitrago del Lozoya,38.84533143264433,40.527065527065524
28028,Bustarviejo,101.18959107806691,106.34573304157549
28029,Cabanillas de la Sierra,113.17073170731706,117.82407407407408
28030,"Cabrera, La",109.79805534779356,92.6170072511536
28031,Cadalso de los Vidrios,44.023455119530894,43.530457981325036
28032,Camarma de Esteruelas,264.09395973154363,262.6845637583893
28033,Campo Real,161.0282574568289,166.22309197651663
28034,Canencia,-4.008438818565401,2.4017467248908297
28035,Carabaña,107.90216368767638,134.02985074626866
28036,Casarrubuelos,536.8167202572347,530.3892215568862
28037,Cenicientos,10.06322444678609,15.857605177993527
28038,Cercedilla,49.13878439912889,43.52477477477478
28039,Cervera de Buitrago,74.22680412371135,67.70833333333334
28040,Ciempozuelos,103.96143029329048,102.10298438224834
28041,Cobeña,264.0790742526519,231.72295852928602
28042,Colmenar del Arroyo,137.2549019607843,136.2250879249707
28043,Colmenar de Oreja,51.21515368120085,61.30671506352087
28044,Colmenarejo,166.24508150646432,153.57048748353097
28045,Colmenar Viejo,88.46724089240328,92.13327942860992
28046,Collado Mediano,102.55365389839717,107.84907738914899
28047,Collado Villalba,73.91880920162382,69.73660771090469
28048,Corpa,98.95833333333334,116.98630136986301
28049,Coslada,6.045973079301588,9.531817935224868
28050,Cubas de la Sagra,482.94168842471714,400.2147458840372
28051,Chapinería,119.3886462882096,113.92712550607287
28052,Chinchón,46.99922057677319,50.88174273858921
28053,Daganzo de Arriba,338.452037875669,251.95659322591254
28054,"Escorial, El",94.27168576104746,81.87208809826345
28055,Estremera,31.04089219330855,40.114613180515754
28056,Fresnedillas de la Oliva,180.9448818897638,171.34416543574594
28057,Fresno de Torote,389.7795591182365,373.6059479553903
28058,Fuenlabrada,16.09371083409245,13.933045898075935
28059,Fuente el Saz de Jarama,119.26433915211969,118.83155397390273
28060,Fuentidueña de Tajo,60.94420600858369,62.56983240223464
28061,Galapagar,111.07677391989334,90.49223479863122
28062,Garganta de los Montes,20.060790273556233,29.19254658385093
28063,Gargantilla del Lozoya y Pinilla de Buitrago,70.28301886792453,74.8898678414097
28064,Gascones,107.84313725490196,139.0
28065,Getafe,27.988236362493275,32.219816332356274
28066,Griñón,179.90928495197437,162.50306147440608
28067,Guadalix de la Sierra,168.92382103990326,160.92214663643236
28068,Guadarrama,116.10472541507025,106.78705611441038
28069,"Hiruela, La",33.92857142857143,56.60377358490566
28070,Horcajo de la Sierra-Aoslos,58.26771653543307,71.32352941176471
28071,Horcajuelo de la Sierra,20.87912087912088,37.03703703703704
28072,Hoyo de Manzanares,73.44488188976378,82.93801076340442
28073,Humanes de Madrid,138.86815171583385,129.25993604385565
28074,Leganés,6.911502752114919,12.081680266569649
28075,Loeches,234.7305389221557,224.17195207892883
28076,Lozoya,35.585585585585584,39.59276018099548
28078,Madarcos,75.0,169.23076923076923
28079,Madrid,14.438564975495751,18.575876642283585
28080,Majadahonda,80.25822885969733,76.1562845204361
28082,Manzanares el Real,199.54648526077096,183.9726434730895
28083,Meco,265.5963302752294,235.50863723608444
28084,Mejorada del Campo,62.81937725693262,62.37982352166469
28085,Miraflores de la Sierra,99.43536404160476,104.26323319027182
28086,"Molar, El",175.77440093512567,182.9954954954955
28087,"Molinos, Los",58.9110585052418,53.40466926070039
28088,Montejo de la Sierra,33.33333333333333,42.74809160305343
28089,Moraleja de Enmedio,134.51288772389688,108.05970149253731
28090,Moralzarzal,278.6764705882353,251.55459146782357
28091,Morata de Tajuña,46.3773446119897,53.713968957871394
28092,Móstoles,6.416785184505514,9.571913512295774
28093,Navacerrada,80.98987626546682,88.97185525560023
28094,Navalafuente,242.91938997821353,247.60914760914764
28095,Navalagamella,199.14802981895633,212.9778672032193
28096,Navalcarnero,170.48530299112144,185.24175248734508
28097,Navarredonda y San Mamés,39.39393939393939,57.291666666666664
28099,Navas del Rey,117.63888888888889,122.98467688207862
28100,Nuevo Baztán,220.6831119544592,167.55377324097702
28101,Olmeda de las Fuentes,157.53424657534248,179.45205479452056
28102,Orusco de Tajuña,97.91044776119404,132.46153846153845
28104,Paracuellos de Jarama,399.71660683922164,390.1565592945834
28106,Parla,88.79603256076226,88.85231665639532
28107,Patones,48.888888888888886,66.29834254143645
28108,Pedrezuela,446.5337954939342,407.6138147566719
28109,Pelayos de la Presa,139.31552587646075,145.57556773688333
28110,Perales de Tajuña,56.55449522852838,58.448616600790515
28111,Pezuela de las Torres,72.4074074074074,88.74045801526718
28112,Pinilla del Valle,18.562874251497004,22.699386503067483
28113,Pinto,116.02364406102723,112.80969752241982
28114,Piñuécar-Gandullas,15.0,17.8343949044586
28115,Pozuelo de Alarcón,45.921490352628076,44.13481696500565
28116,Pozuelo del Rey,367.46031746031747,447.45762711864404
28117,Prádena del Rincón,33.63636363636363,39.0
28118,Puebla de la Sierra,7.6923076923076925,20.77922077922078
28119,Quijorna,344.270205066345,349.5505617977528
28120,Rascafría,18.98560657984921,21.581196581196583
28121,Redueña,82.82208588957054,81.13207547169812
28122,Ribatejada,183.71335504885994,168.65671641791045
28123,Rivas-Vaciamadrid,327.45358090185675,311.4662792105582
28124,Robledillo de la Jara,35.714285714285715,67.94871794871796
28125,Robledo de Chavela,114.44600280504909,134.6077457795432
28126,Robregordo,-20.454545454545457,-15.11627906976744
28127,"Rozas de Madrid, Las",111.40680212014134,105.73014481866365
28128,Rozas de Puerto Real,80.87774294670847,89.54248366013073
28129,San Agustín del Guadalix,195.63328264175536,159.31788204258527
28130,San Fernando de Henares,31.042845594179468,23.054582188969917
28131,San Lorenzo de El Escorial,70.14222386405615,70.3956343792633
28132,San Martín de la Vega,121.53418565869927,114.6051133423041
28133,San Martín de Valdeiglesias,47.62941866309264,51.78985747431223
28134,San Sebastián de los Reyes,58.04240699611327,64.33181637279161
28135,Santa María de la Alameda,99.33510638297872,97.01298701298701
28136,Santorcaz,77.882797731569,79.35368043087972
28137,"Santos de la Humosa, Los",199.67320261437908,210.13363028953228
28138,"Serna del Monte, La",-2.7027027027027026,5.0
28140,Serranillos del Valle,456.66666666666663,495.6298200514139
28141,Sevilla la Nueva,253.24528301886792,228.91689373297
28143,Somosierra,-12.121212121212121,2.1505376344086025
28144,Soto del Real,130.16032064128257,116.1401098901099
28145,Talamanca de Jarama,215.59220389805097,234.29203539823007
28146,Tielmes,41.05423213380639,42.35055724417426
28147,Titulcia,45.53376906318083,44.17879417879418
28148,Torrejón de Ardoz,51.690478603033064,54.21884938477398
28149,Torrejón de la Calzada,209.009009009009,187.63858093126387
28150,Torrejón de Velasco,211.5026595744681,204.29104477611938
28151,Torrelaguna,89.1271056661562,95.11336982017201
28152,Torrelodones,130.61528437121848,128.07207207207207
28153,Torremocha de Jarama,240.6832298136646,231.96480938416423
28154,Torres de la Alameda,96.53503184713375,87.7995642701525
28155,Valdaracete,-3.5384615384615383,0.78125
28156,Valdeavero,205.93525179856113,229.65641952983725
28157,Valdelaguna,88.14814814814815,108.77862595419847
28158,Valdemanco,100.58252427184466,103.08880308880308
28159,Valdemaqueda,44.303797468354425,48.484848484848484
28160,Valdemorillo,236.5774330748061,199.95764506565015
28161,Valdemoro,272.41054613935967,260.7837207292837
28162,Valdeolmos-Alalpardo,170.52307692307693,175.01505117399157
28163,Valdepiélagos,89.90825688073394,99.67741935483872
28164,Valdetorres de Jarama,190.61371841155236,189.18296892980436
28165,Valdilecha,72.73233166388425,75.28641571194763
28166,Valverde de Alcalá,100.75471698113208,107.89473684210526
28167,Velilla de San Antonio,177.7898629541005,172.59100642398286
28168,"Vellón, El",103.25358851674642,102.05223880597015
28169,Venturada,353.6178107606679,300.4694835680751
28170,Villaconejos,18.80371261601925,23.087719298245617
28171,Villa del Prado,88.71740287386908,95.24809661328433
28172,Villalbilla,342.4428332403793,410.7832009080591
28173,Villamanrique de Tajo,29.401709401709404,37.04318936877076
28174,Villamanta,81.05403602401601,90.1010101010101
28175,Villamantilla,363.6094674556213,370.72463768115944
28176,Villanueva de la Cañada,188.7021357260205,160.83954405962297
28177,Villanueva del Pardillo,502.078281953585,430.0703399765533
28178,Villanueva de Perales,265.5405405405405,289.30232558139534
28179,Villar del Olmo,119.7029702970297,94.9486301369863
28180,Villarejo de Salvanés,41.69762258543834,45.3541858325667
28181,Villaviciosa de Odón,65.4151242728715,63.96684030695121
28182,Villavieja del Lozoya,57.77777777777777,88.37209302325581
28183,Zarzalejo,76.94610778443113,82.29571984435798
28901,Lozoyuela-Navas-Sieteiglesias,134.88745980707395,136.14649681528664
28902,Puentes Viejas,68.35748792270532,88.10679611650485
28903,Tres Cantos,81.08244632870287,70.91378753632547
29001,Alameda,9.899193548387098,9.836726466438218
29002,Alcaucín,67.58760107816711,75.81179589131875
29003,Alfarnate,-28.19626814098134,-27.911784975878707
29004,Alfarnatejo,-13.744075829383887,-8.395061728395062
29005,Algarrobo,39.915522703273496,44.11764705882353
29006,Algatocín,-18.54043392504931,-14.19753086419753
29007,Alhaurín de la Torre,151.4544164597375,131.586417157275
29008,Alhaurín el Grande,56.80645352630642,64.194084808172
29009,Almáchar,-6.456532791052363,-1.4826175869120655
29010,Almargen,-10.205032618825722,-10.815850815850817
29011,Almogía,-8.866995073891626,-0.6491945179129598
29012,Álora,4.042917120199037,7.417082244914114
29013,Alozaina,-8.135444151275285,-2.6508226691042047
29014,Alpandeire,-12.211221122112212,-17.041800643086816
29015,Antequera,2.496204673850825,3.429508685603519
29016,Árchez,16.129032258064516,23.423423423423422
29017,Archidona,-2.692214406985205,-1.542605288932419
29018,Ardales,-16.831683168316832,-15.485387974470942
29019,Arenas,2.5451559934318557,2.8594771241830066
29020,Arriate,19.825072886297377,19.267935578330896
29021,Atajate,3.389830508474576,6.25
29022,Benadalid,-9.469696969696969,-7.5098814229249005
29023,Benahavís,409.18070889018014,430.81871345029236
29024,Benalauría,-16.698656429942417,-8.644400785854616
29025,Benalmádena,169.49570854974766,172.6710909793181
29026,Benamargosa,-4.465408805031446,-0.38510911424903727
29027,Benamocarra,11.011155091759624,11.449016100178891
29028,Benaoján,-14.377934272300468,-15.201900237529692
29029,Benarrabá,-31.066460587326123,-23.25581395348837
29030,"Borge, El",-11.950286806883364,-8.817829457364342
29031,"Burgo, El",-13.478260869565217,-14.285714285714285
29032,Campillos,8.207315496962647,11.272584446190102
29033,Canillas de Aceituno,-25.99914052428019,-21.683561040105772
29034,Canillas de Albaida,20.789074355083457,19.79010494752624
29035,Cañete la Real,-29.506008010680908,-28.929690998656515
29036,Carratraca,-17.47126436781609,-7.746478873239436
29037,Cartajima,-0.38910505836575876,-9.84251968503937
29038,Cártama,117.98159364430111,126.89774153074028
29039,Casabermeja,25.675675675675674,36.31790744466801
29040,Casarabonela,-2.923076923076923,8.072100313479623
29041,Casares,140.17467248908298,169.91094147582697
29042,Coín,38.33940359663101,47.902578796561606
29043,Colmenar,11.153601019757806,12.575420768497935
29044,Comares,-6.049822064056939,-3.512544802867384
29045,Cómpeta,42.10134128166915,39.313688922044015
29046,Cortes de la Frontera,-18.034586878945923,-17.30981256890849
29047,Cuevas Bajas,-10.751978891820581,-10.659560293137908
29048,Cuevas del Becerro,-21.050049067713445,-19.70985492746373
29049,Cuevas de San Marcos,-10.958568276538367,-11.122023078811687
29050,Cútar,-4.0650406504065035,-3.927986906710311
29051,Estepona,98.34651329978433,100.14548981571289
29052,Faraján,-12.903225806451612,-5.960264900662252
29053,Frigiliana,52.72219637040484,53.596287703016245
29054,Fuengirola,99.52053316711816,91.12055916659246
29055,Fuente de Piedra,35.35696940262263,43.24455205811138
29056,Gaucín,-3.132530120481928,-5.128205128205128
29057,Genalguacil,-37.019230769230774,-31.903945111492284
29058,Guaro,14.470412729985082,22.22772277227723
29059,Humilladero,30.54892601431981,31.045241809672387
29060,Igualeja,-24.76780185758514,-16.7741935483871
29061,Istán,20.227272727272727,24.481964696853414
29062,Iznate,19.230769230769234,24.934036939313984
29063,Jimera de Líbar,-5.841121495327103,-5.687203791469194
29064,Jubrique,-37.06697459584296,-31.919905771495877
29065,Júzcar,12.785388127853881,4.6082949308755765
29066,Macharaviaya,58.333333333333336,55.69230769230769
29067,Málaga,5.452393309477633,12.035699204096357
29068,Manilva,234.37926330150069,233.43773028739867
29069,Marbella,52.520162310393324,61.623143620968314
29070,Mijas,152.66634672387997,148.87169911976528
29071,Moclinejo,21.743388834476004,19.24198250728863
29072,Mollina,64.1025641025641,62.22089907710628
29073,Monda,75.55555555555556,82.1014050091631
29074,Montejaque,-12.25444340505145,-5.649157581764123
29075,Nerja,43.33444704310057,44.76706250815607
29076,Ojén,110.47904191616766,138.7557368689444
29077,Parauta,7.936507936507936,22.17391304347826
29079,Periana,-6.693594922100404,-1.9607843137254901
29080,Pizarra,46.689948375341636,54.150257497727964
29081,Pujerra,-21.037463976945244,-7.348242811501597
29082,Rincón de la Victoria,162.7370499298592,153.18726065247952
29083,Riogordo,3.7565740045078884,3.656716417910448
29084,Ronda,-2.8617129562309147,-1.0501094480269775
29085,Salares,-26.160337552742618,-9.58904109589041
29086,Sayalonga,44.200351493848856,43.50479511769834
29087,Sedella,13.688212927756654,20.481927710843372
29088,Sierra de Yeguas,5.931938807368092,8.724409448818896
29089,Teba,-14.979480164158687,-15.305422100205904
29090,Tolox,-10.190587320108907,-5.493630573248407
29091,Torrox,68.48091667368776,84.61209477375759
29092,Totalán,23.15270935960591,26.590538336052198
29093,Valle de Abdalajís,-19.73385264524505,-20.137750081994096
29094,Vélez-Málaga,58.08822143920408,59.785193994351125
29095,Villanueva de Algaidas,-0.6946107784431138,-1.6413227130098962
29096,Villanueva del Rosario,2.1100917431192663,2.254960914010824
29097,Villanueva del Trabuco,14.249037227214378,15.179902065147965
29098,Villanueva de Tapia,-13.702801461632156,-13.453192808431494
29099,Viñuela,80.77253218884121,68.71320437342304
29100,Yunquera,-13.225412339645693,-12.051517939282428
29901,Torremolinos,94.36003163126976,90.50087283469853
29902,Villanueva de la Concepción,,
29903,Montecorto,,
29904,Serrato,,
30001,Abanilla,0.26101141924959215,2.3248145094806265
30002,Abarán,8.248625229128479,7.482430756510955
30003,Águilas,41.63489222628589,42.829331602855284
30004,Albudeite,4.66867469879518,3.857566765578635
30005,Alcantarilla,33.753765060240966,33.30578259405516
30006,Aledo,12.008072653884964,10.248756218905472
30007,Alguazas,42.908360820306896,47.18015289196596
30008,Alhama de Murcia,48.13291552421987,52.40126688643269
30009,Archena,38.544093765445176,47.96839729119639
30010,Beniel,47.26532688883236,45.90184669870984
30011,Blanca,17.41652021089631,19.673855865334033
30012,Bullas,10.860030511060259,11.11843964948648
30013,Calasparra,13.973309408994055,15.13319901499888
30014,Campos del Río,3.5165923724616146,7.068193130910901
30015,Caravaca de la Cruz,17.861070381231674,18.573253056011676
30016,Cartagena,27.262542306271005,25.137791240576675
30017,Cehegín,4.437344692935747,3.1274488850894064
30018,Ceutí,78.95725014442519,82.38886521800882
30019,Cieza,11.420454545454547,11.771027594272528
30020,Fortuna,72.24781572676727,71.99323285143034
30021,Fuente Álamo de Murcia,94.43953128454565,98.06369696328431
30022,Jumilla,30.123782963941487,33.51126346718903
30023,Librilla,49.48124501197127,51.11169238817682
30024,Lorca,40.70678542979216,40.61776061776062
30025,Lorquí,38.458702064896755,41.736592484494714
30026,Mazarrón,108.77214719365631,108.56260027333768
30027,Molina de Segura,81.86285241674572,84.47200533231765
30028,Moratalla,-10.068437536248695,-11.441567529741077
30029,Mula,28.724040041834755,30.085811510578488
30030,Murcia,33.90222669547286,35.977824891129956
30031,Ojós,-14.144736842105262,-10.437710437710438
30032,Pliego,15.65372072339164,17.174105823233816
