Mun_Code,Mun,pop_1996_2012 (k=16),pop_1998_2014 (k=16),pop_1999_2015 (k=16),pop_2000_2016 (k=16),pop_2001_2017 (k=16),pop_2002_2018 (k=16),pop_2003_2019 (k=16),pop_2004_2020 (k=16),pop_2005_2021 (k=16),pop_2006_2022 (k=16),pop_2007_2023 (k=16),pop_2008_2024 (k=16)
42027,Arévalo de la Sierra,-25.833333333333336,-31.48148148148148,-28.971962616822427,-24.509803921568626,-20.833333333333336,-11.956521739130435,-16.129032258064516,-19.148936170212767,-12.048192771084338,-10.0,-14.814814814814813,-14.634146341463413
42028,Ausejo de la Sierra,25.454545454545453,47.16981132075472,55.55555555555556,45.90163934426229,29.6875,50.0,48.333333333333336,38.095238095238095,42.1875,45.3125,62.68656716417911,71.64179104477611
42029,Baraona,-29.88505747126437,-30.48780487804878,-31.512605042016805,-33.62068965517241,-37.55458515283843,-38.26086956521739,-37.78801843317972,-36.96682464454976,-37.12871287128713,-35.35353535353536,-31.93717277486911,-36.45833333333333
42030,Barca,-23.076923076923077,-23.12925170068027,-23.404255319148938,-23.741007194244602,-24.817518248175183,-19.53125,-19.00826446280992,-12.711864406779661,-6.086956521739131,-2.6548672566371683,-5.3097345132743365,-3.6036036036036037
42031,Barcones,-43.63636363636363,-48.0,-45.65217391304348,-50.0,-51.11111111111111,-48.888888888888886,-48.837209302325576,-52.38095238095239,-50.0,-25.71428571428571,-21.21212121212121,-24.242424242424242
42032,Bayubas de Abajo,-34.02061855670103,-43.15789473684211,-44.71830985915493,-45.32374100719424,-48.226950354609926,-47.122302158273385,-47.01492537313433,-43.6,-45.1219512195122,-42.083333333333336,-35.8974358974359,-33.6405529953917
42033,Bayubas de Arriba,-44.89795918367347,-42.857142857142854,-38.82352941176471,-37.03703703703704,-38.46153846153847,-29.166666666666668,-13.636363636363635,-22.058823529411764,-8.955223880597014,-4.761904761904762,-3.125,-9.090909090909092
42034,Beratón,-2.5,0.0,8.823529411764707,-2.941176470588235,-20.0,-14.705882352941178,46.875,-5.0,-17.391304347826086,-20.0,2.2222222222222223,-6.8181818181818175
42035,Berlanga de Duero,-20.75928917609047,-15.911035072711718,-18.071242397914858,-19.5993031358885,-21.222707423580786,-22.526501766784452,-22.813345356176736,-23.38489535941765,-19.631336405529954,-19.444444444444446,-19.318181818181817,-19.63249516441006
42036,Blacos,-18.461538461538463,-23.076923076923077,-21.875,-18.0327868852459,-25.0,-26.666666666666668,-37.096774193548384,-25.423728813559322,-38.80597014925373,-41.7910447761194,-34.92063492063492,-29.629629629629626
42037,Bliecos,-36.36363636363637,-32.72727272727273,-30.18867924528302,-35.08771929824561,-35.714285714285715,-33.9622641509434,-26.666666666666668,-27.906976744186046,-35.55555555555556,-34.146341463414636,-37.2093023255814,-39.53488372093023
42038,Borjabad,-42.857142857142854,-40.625,-44.44444444444444,-42.62295081967213,-41.66666666666667,-43.333333333333336,-41.07142857142857,-41.07142857142857,-38.88888888888889,-32.6530612244898,-37.5,-36.17021276595745
