Mun_Code,Mun,pop_1996_2001 (k=5),pop_1998_2003 (k=5),pop_1999_2004 (k=5),pop_2000_2005 (k=5),pop_2001_2006 (k=5),pop_2002_2007 (k=5),pop_2003_2008 (k=5),pop_2004_2009 (k=5),pop_2005_2010 (k=5),pop_2006_2011 (k=5),pop_2007_2012 (k=5),pop_2008_2013 (k=5),pop_2009_2014 (k=5),pop_2010_2015 (k=5),pop_2011_2016 (k=5),pop_2012_2017 (k=5),pop_2013_2018 (k=5),pop_2014_2019 (k=5),pop_2015_2020 (k=5),pop_2016_2021 (k=5),pop_2017_2022 (k=5),pop_2018_2023 (k=5),pop_2019_2024 (k=5)
16188,Salmeroncillos,-3.1578947368421053,-0.5494505494505495,-3.296703296703297,-2.1739130434782608,-5.434782608695652,-7.734806629834254,-6.077348066298343,-4.545454545454546,-9.444444444444445,-9.195402298850574,-10.778443113772456,-22.35294117647059,-22.61904761904762,-29.447852760736197,-25.949367088607595,-28.187919463087248,-24.242424242424242,-21.53846153846154,-12.173913043478262,-14.529914529914532,-5.607476635514018,3.0,0.0
16189,Salvacañete,-4.273504273504273,-2.0588235294117645,-3.45821325648415,-0.2976190476190476,-5.357142857142857,-7.6923076923076925,-12.312312312312311,-3.2835820895522385,-5.6716417910447765,2.20125786163522,7.666666666666666,8.21917808219178,-1.8518518518518516,0.0,-3.6923076923076925,-2.476780185758514,-6.329113924050633,-4.716981132075472,-3.481012658227848,-8.30670926517572,-7.6190476190476195,1.3513513513513513,-4.9504950495049505
16190,San Clemente,-0.5176613885505481,6.201303863889331,6.761056315622017,9.108040201005025,5.387205387205387,4.29047907822923,5.67450217098368,5.6921472209804795,3.684513529073115,6.985187336625036,9.2891408634976,5.738169453102862,1.339348653602143,-6.246529705719045,-1.995384824216099,-3.604682096302208,-4.770199651614632,-2.7824151363383414,3.8643766656795977,-3.6980609418282544,-5.795501586863529,-4.6573800478401575,-2.5186033199771036
16191,San Lorenzo de la Parrilla,-7.03125,-7.975871313672922,-8.91156462585034,-8.275382475660638,-7.8431372549019605,-4.960460100647016,-4.879825200291333,-3.136669156086632,-2.350265352539803,-3.4954407294832825,-6.051437216338881,-9.341500765696784,-10.562837316885119,-10.48136645962733,-12.992125984251967,-14.895330112721417,-12.162162162162163,-10.172413793103448,-9.800520381613183,-4.796380090497738,0.8514664143803218,6.346153846153846,8.829174664107486
16192,San Martín de Boniches,-17.117117117117118,-10.091743119266056,-17.117117117117118,-12.121212121212121,-15.217391304347828,6.666666666666667,-16.3265306122449,-26.08695652173913,-32.18390804597701,-28.205128205128204,-50.0,-40.243902439024396,-32.35294117647059,-18.64406779661017,-8.928571428571429,-4.166666666666666,-6.122448979591836,-4.3478260869565215,-12.5,-11.76470588235294,0.0,-2.1739130434782608,-11.363636363636363
16193,San Pedro Palmiches,-9.00900900900901,-8.256880733944955,-8.571428571428571,7.291666666666667,0.0,0.0,0.0,0.0,-16.50485436893204,-17.82178217821782,-20.792079207920793,-23.0,-27.083333333333332,-18.6046511627907,-21.686746987951807,-28.749999999999996,-28.57142857142857,-18.571428571428573,-24.285714285714285,-23.076923076923077,-14.035087719298245,5.454545454545454,-1.7543859649122806
16194,Santa Cruz de Moya,-8.968609865470851,-5.116279069767442,-5.755395683453238,-6.971153846153847,-10.344827586206897,-16.040100250626566,-22.54901960784314,-26.208651399491096,-25.064599483204137,-15.659340659340659,-14.626865671641792,-14.240506329113925,-9.310344827586208,-10.689655172413794,-19.218241042345277,-17.482517482517483,-16.236162361623617,-17.110266159695815,-20.077220077220076,-6.451612903225806,-2.5423728813559325,-1.3215859030837005,6.422018348623854
16195,Santa María del Campo Rus,-8.99149453219927,-6.289308176100629,-2.056555269922879,1.4397905759162304,1.0680907877169559,-0.13568521031207598,-1.342281879194631,-5.774278215223097,-8.903225806451614,-7.133421400264201,-6.25,-11.972789115646258,-9.192200557103064,-11.3314447592068,-11.095305832147938,-12.028985507246377,-8.809891808346213,-12.423312883435583,-9.744408945686901,-14.56,-14.00329489291598,-10.0,-8.056042031523642
16196,Santa María de los Llanos,-2.883506343713956,-5.317919075144509,-10.638297872340425,-6.035502958579881,-6.413301662707839,-7.142857142857142,-5.128205128205128,-6.516290726817042,-7.934508816120907,-4.187817258883249,-3.3333333333333335,-4.375804375804376,-3.8873994638069704,-1.3679890560875512,-4.768211920529802,-7.957559681697612,-7.402422611036339,-5.718270571827057,-4.854368932038835,-5.285118219749652,-2.0172910662824206,-0.7267441860465116,-1.183431952662722
16197,Santa María del Val,-3.937007874015748,-6.779661016949152,-14.285714285714285,-19.672131147540984,-19.672131147540984,-14.15929203539823,-12.727272727272727,-12.745098039215685,-16.3265306122449,-22.448979591836736,-27.835051546391753,-37.5,-31.46067415730337,-17.073170731707318,-19.736842105263158,-14.285714285714285,13.333333333333334,9.836065573770492,0.0,1.639344262295082,1.6666666666666667,-4.411764705882353,-5.970149253731343
