Mun_Code,Mun,pop_1996_2023 (k=27)
12065,Gaibiel,-9.216589861751153
12067,Geldo,-7.142857142857142
12068,Herbers,-46.08695652173913
12069,Higueras,8.695652173913043
12070,"Jana, la",-20.047169811320757
12071,Jérica,12.759270898805783
12072,Llucena/Lucena del Cid,-15.960712093308778
12073,Ludiente,-34.04255319148936
12074,"Llosa, la",7.043756670224119
12075,"Mata de Morella, la",-13.942307692307693
12076,Matet,-44.370860927152314
12077,Moncofa,114.5983379501385
12078,Montán,15.31791907514451
12079,Montanejos,49.257425742574256
12080,Morella,-10.904540579191991
12081,Navajas,73.55371900826447
12082,Nules,20.308013573479506
12083,Olocau del Rey,-20.253164556962027
12084,Onda,36.761241970021416
12085,Orpesa/Oropesa del Mar,325.0581846392552
12087,Palanques,56.52173913043478
12088,Pavías,19.35483870967742
12089,Peníscola/Peñíscola,121.12012562156505
12090,Pina de Montalgrao,-32.0
12091,Portell de Morella,-40.07220216606498
12092,Puebla de Arenoso,-5.056179775280898
12093,"Pobla de Benifassà, la",16.33663366336634
12094,"Pobla Tornesa, la",147.44801512287336
12095,Ribesalbes,-13.358778625954198
12096,Rossell,-26.119402985074625
12097,Sacañet,-30.64516129032258
12098,"Salzadella, la",-19.902912621359224
12099,Sant Jordi/San Jorge,117.97556719022688
12100,Sant Mateu,11.69196177627881
12101,San Rafael del Río,0.40650406504065045
12102,Santa Magdalena de Pulpis,7.6923076923076925
12103,"Serratella, la",0.9174311926605505
12104,Segorbe,23.089983022071305
12105,Sierra Engarcerán,-4.128440366972478
12106,Soneja,6.497175141242938
12107,Sot de Ferrer,15.048543689320388
12108,Suera/Sueras,0.7042253521126761
12109,Tales,10.649350649350648
12110,Teresa,-34.55497382198953
12111,Tírig,-25.217391304347824
12112,Todolella,4.3478260869565215
12113,Toga,1.8181818181818181
12114,Torás,-7.913669064748201
12115,"Toro, El",-31.868131868131865
12116,Torralba del Pinar,-2.8169014084507045
12117,Torreblanca,22.8452978398429
12118,Torrechiva,80.95238095238095
12119,"Torre d'en Besora, la",-27.75330396475771
12120,"Torre d'en Doménec, la",-32.69230769230769
12121,Traiguera,-16.343143393863492
12122,"Useres, les/Useras",-9.963436928702011
12123,Vallat,53.48837209302325
12124,Vall d'Alba,64.81381543443065
12125,Vall de Almonacid,-0.6944444444444444
12126,"Vall d'Uixó, la",11.76678570165824
12127,Vallibona,-42.592592592592595
12128,Vilafamés,34.66947960618847
12129,Vilafranca/Villafranca del Cid,-21.605839416058394
12130,Villahermosa del Río,2.9535864978902953
12131,Villamalur,-40.993788819875775
12132,Vilanova d'Alcolea,-14.050822122571002
12133,Villanueva de Viver,15.789473684210526
12134,Vilar de Canes,-15.425531914893616
12135,Vila-real,31.104930467762326
12136,"Vilavella, la",-9.932610606504541
12137,Villores,-25.0
12138,Vinaròs,41.76695319961796
12139,Vistabella del Maestrat,-22.315789473684212
12140,Viver,40.01663893510815
12141,Zorita del Maestrazgo,-19.863013698630137
12142,Zucaina,-21.076233183856502
12901,"Alqueries, les/Alquerías del Niño Perdido",29.389965792474342
12902,Sant Joan de Moró,110.66506890353504
13001,Abenójar,-27.589967284623775
13002,Agudo,-25.7945647167204
13003,Alamillo,-32.323232323232325
13004,Albaladejo,-40.33086138049059
13005,Alcázar de San Juan,19.13254497130311
13006,Alcoba,-29.629629629629626
13007,Alcolea de Calatrava,-15.006150061500614
13008,Alcubillas,-37.675070028011206
13009,Aldea del Rey,-29.776785714285715
13010,Alhambra,-27.889634601043994
13011,Almadén,-33.74233128834356
13012,Almadenejos,-33.94342762063228
13013,Almagro,6.187766714082503
13014,Almedina,-36.84895833333333
13015,Almodóvar del Campo,-25.093826840947326
13016,Almuradiel,-28.406909788867562
13017,Anchuras,-41.098901098901095
13018,Arenas de San Juan,-5.806451612903226
13019,Argamasilla de Alba,3.8757351832302818
13020,Argamasilla de Calatrava,6.012426900584796
13021,Arroba de los Montes,-40.20172910662824
13022,Ballesteros de Calatrava,-36.47260273972603
13023,Bolaños de Calatrava,13.691096994405994
13024,Brazatortas,-21.266614542611414
13025,Cabezarados,-23.29113924050633
13026,Cabezarrubias del Puerto,-27.13864306784661
13027,Calzada de Calatrava,-23.408998783948114
13028,Campo de Criptana,-6.708897207025625
13029,Cañada de Calatrava,14.772727272727273
13030,Caracuel de Calatrava,-21.714285714285715
13031,Carrión de Calatrava,21.52671755725191
13032,Carrizosa,-34.08695652173913
13033,Castellar de Santiago,-19.93783303730018
13034,Ciudad Real,26.789803340517242
13035,Corral de Calatrava,-16.189759036144576
13036,"Cortijos, Los",-22.09090909090909
13037,Cózar,-32.04661325564457
13038,Chillón,-27.317473338802294
13039,Daimiel,4.13491641561817
13040,Fernán Caballero,-8.208955223880597
13041,Fontanarejo,-40.75
13042,Fuencaliente,-24.381095273818453
13043,Fuenllana,-39.46587537091988
13044,Fuente el Fresno,-11.876075731497417
13045,Granátula de Calatrava,-31.898238747553815
13046,Guadalmez,-34.58371454711802
13047,Herencia,18.54941326169942
13048,Hinojosas de Calatrava,-38.26086956521739
13049,Horcajo de los Montes,-29.301075268817208
13050,"Labores, Las",-22.0
13051,Luciana,-20.8955223880597
13052,Malagón,-5.51421251677443
13053,Manzanares,-2.0169088799248494
13054,Membrilla,-12.30051189400783
13055,Mestanza,-33.89830508474576
13056,Miguelturra,77.85923753665689
13057,Montiel,-30.71266968325792
13058,Moral de Calatrava,-1.6365036580670005
13059,Navalpino,-37.46223564954683
13060,Navas de Estena,-36.58536585365854
13061,Pedro Muñoz,4.062326099053979
13062,Picón,4.945904173106646
13063,Piedrabuena,-16.000772051727466
13064,Poblete,275.7217847769029
13065,Porzuna,-11.612090680100756
13066,Pozuelo de Calatrava,47.47514910536779
13067,"Pozuelos de Calatrava, Los",-38.358458961474035
13068,Puebla de Don Rodrigo,-16.314199395770395
13069,Puebla del Príncipe,-40.236148955495004
13070,Puerto Lápice,-15.177713736791546
13071,Puertollano,-11.118332939415426
13072,Retuerta del Bullaque,-19.561243144424132
13073,Saceruela,-32.31162196679438
13074,San Carlos del Valle,-14.126984126984127
13075,San Lorenzo de Calatrava,-38.58024691358025
13076,Santa Cruz de los Cáñamos,-28.529839883551674
13077,Santa Cruz de Mudela,-19.24921793534932
13078,Socuéllamos,9.750135795763173
13079,"Solana, La",2.6743011114853483
13080,Solana del Pino,-44.79865771812081
13081,Terrinches,-39.63782696177062
13082,Tomelloso,22.706685594537955
13083,Torralba de Calatrava,2.1383227530905446
13084,Torre de Juan Abad,-36.22616699539776
13085,Torrenueva,-17.95109873104302
13086,Valdemanco del Esteras,-51.06382978723404
13087,Valdepeñas,15.997253690353588
13088,Valenzuela de Calatrava,-21.014492753623188
13089,Villahermosa,-37.88864786695589
13090,Villamanrique,-36.49677797305213
13091,Villamayor de Calatrava,-4.3478260869565215
13092,Villanueva de la Fuente,-31.09996417054819
13093,Villanueva de los Infantes,-17.558701657458563
13094,Villanueva de San Carlos,-46.31782945736434
13095,Villar del Pozo,-49.056603773584904
13096,Villarrubia de los Ojos,1.3418597337247091
13097,Villarta de San Juan,-9.576242909576244
13098,Viso del Marqués,-31.680000000000003
13901,"Robledo, El",-5.183199285075961
13902,Ruidera,-11.620294599018004
13903,Arenales de San Gregorio,
13904,Llanos del Caudillo,
14001,Adamuz,-8.374384236453201
14002,Aguilar de la Frontera,-0.38998050097495124
14003,Alcaracejos,1.0148849797023005
14004,Almedinilla,-9.020217729393467
14005,Almodóvar del Río,10.47395329556446
14006,Añora,-8.666666666666668
14007,Baena,-1.0834756618274979
14008,Belalcázar,-20.415926959168146
14009,Belmez,-31.907654921020658
14010,Benamejí,6.3434429730884245
14011,"Blázquez, Los",-10.195530726256983
14012,Bujalance,-11.968638980766876
14013,Cabra,-3.0762544067223643
14014,Cañete de las Torres,-17.280701754385966
14015,Carcabuey,-19.709040526498097
14016,Cardeña,-28.47187655550025
14017,"Carlota, La",42.252818517409956
14018,"Carpio, El",-3.78029797642873
14019,Castro del Río,-4.616724738675958
14020,Conquista,-30.0
14021,Córdoba,5.719221023484235
14022,Doña Mencía,-9.906131416017576
14023,Dos Torres,-7.059282371294852
14024,Encinas Reales,-3.4719245606515217
14025,Espejo,-21.05781057810578
14026,Espiel,-4.5600000000000005
14027,Fernán-Núñez,1.7898750264774412
14028,Fuente la Lancha,-20.27027027027027
14029,Fuente Obejuna,-29.280794489828608
14030,Fuente Palmera,1.4313664916074555
14031,Fuente-Tójar,-19.441210710128058
14032,"Granjuela, La",-21.001926782273603
14033,Guadalcázar,32.041343669250644
14034,"Guijo, El",-18.028846153846153
14035,Hinojosa del Duque,-18.19199204178065
14036,Hornachuelos,-11.80583300039952
14037,Iznájar,-27.831531018782012
14038,Lucena,23.075375150922785
14039,Luque,-16.42314436002338
14040,Montalbán de Córdoba,-3.7508083638715237
14041,Montemayor,1.8679294922388845
14042,Montilla,-2.8367249117608613
14043,Montoro,-2.8635299127102405
14044,Monturque,-0.41300980898296336
14045,Moriles,-2.8419654714475433
14046,Nueva Carteya,-8.280144902535794
14047,Obejo,38.95582329317269
14048,Palenciana,-7.805502239283429
14049,Palma del Río,8.821208773867761
14050,Pedro Abad,-3.9460020768431985
14051,Pedroche,-20.247046186895812
14052,Peñarroya-Pueblonuevo,-25.476740826350763
14053,Posadas,2.096524553257352
14054,Pozoblanco,5.635207580102232
14055,Priego de Córdoba,1.2470090189582184
14056,Puente Genil,8.40492137449039
14057,"Rambla, La",3.8060841783581054
14058,Rute,-2.6674629242559966
14059,San Sebastián de los Ballesteros,-0.4778972520908005
14060,Santaella,-20.7379569525111
14061,Santa Eufemia,-41.029900332225914
14062,Torrecampo,-30.153203342618383
14063,Valenzuela,-29.582210242587603
14064,Valsequillo,-27.049180327868854
14065,"Victoria, La",29.814710836608647
14066,Villa del Río,-3.922937316766718
14067,Villafranca de Córdoba,28.832406671961873
14068,Villaharta,-0.1589825119236884
14069,Villanueva de Córdoba,-16.76505312868949
14070,Villanueva del Duque,-25.804749340369394
14071,Villanueva del Rey,-20.57188244638602
14072,Villaralto,-31.872260488415783
14073,Villaviciosa de Córdoba,-21.119918179493734
14074,"Viso, El",-21.851620947630924
14075,Zuheros,-33.225806451612904
14901,Fuente Carreteros,
14902,"Guijarrosa, La",
15001,Abegondo,2.1401134077190416
15002,Ames,144.44611679711016
15003,Aranga,-26.399026763990268
15004,Ares,34.00349650349651
15005,Arteixo,60.37898363479759
15006,Arzúa,-15.868263473053892
15007,"Baña, A",-42.9061000685401
15008,Bergondo,21.266573621772505
15009,Betanzos,6.3663712496950975
15010,Boimorto,-32.07200587803086
15011,Boiro,5.866607182690163
15012,Boqueixón,-3.8942976356050067
15013,Brión,27.70460959548448
15014,Cabana de Bergantiños,-31.386253952404726
15015,Cabanas,2.2938623682579045
15016,Camariñas,-29.908831133487553
15017,Cambre,65.23510553032327
15018,"Capela, A",-27.831912302070645
15019,Carballo,15.131747718693884
15020,Carnota,-37.86644951140065
15021,Carral,29.24382716049383
15022,Cedeira,-15.754838709677419
15023,Cee,4.189336235038085
15024,Cerceda,-10.541209762999646
15025,Cerdido,-41.57239819004525
15027,Coirós,22.875399361022364
15028,Corcubión,-18.26302729528536
15029,Coristanco,-31.333174904942968
15030,"Coruña, A",1.4730192587730992
15031,Culleredo,66.71528115378382
15032,Curtis,-10.536564257897014
15033,Dodro,-21.886016451233843
15034,Dumbría,-42.04545454545455
15035,Fene,-16.315789473684212
15036,Ferrol,-23.068586841344764
15037,Fisterra,-12.97016861219196
15038,Frades,-29.348851840201323
15039,Irixoa,-27.212389380530972
15040,Laxe,-18.722345132743364
15041,"Laracha, A",6.968770271522565
15042,Lousame,-29.500112082492713
15043,Malpica de Bergantiños,-29.584844820636842
15044,Mañón,-39.96138996138996
15045,Mazaricos,-46.690442225392296
15046,Melide,-12.428985507246376
15047,Mesía,-31.32632774779892
15048,Miño,40.19099024288977
15049,Moeche,-24.672079950031232
15050,Monfero,-35.44081489286969
15051,Mugardos,-15.67741935483871
15052,Muxía,-32.92131444075972
15053,Muros,-25.431540894713063
15054,Narón,25.135386291537152
15055,Neda,-21.073782350104484
15056,Negreira,2.8925003727448937
15057,Noia,-2.128692275689918
15058,Oleiros,63.98056989200677
15059,Ordes,6.524846548389809
15060,Oroso,67.99647344059952
15061,Ortigueira,-38.412234341617
15062,Outes,-34.482387159323494
15064,Paderne,-13.062098501070663
15065,Padrón,-16.997814424796346
15066,"Pino, O",-9.94857594936709
15067,"Pobra do Caramiñal, A",-9.227742252828333
15068,Ponteceso,-29.544564791856974
15069,Pontedeume,-15.324850805089518
15070,"Pontes de García Rodríguez, As",-22.086228679722048
15071,Porto do Son,-13.801246929907423
15072,Rianxo,-10.981710817682275
15073,Ribeira,1.7236188469065181
15074,Rois,-17.905153099327855
15075,Sada,68.79063719115734
15076,San Sadurniño,-21.48972602739726
15077,Santa Comba,-15.906022144207398
15078,Santiago de Compostela,5.353787684686993
15079,Santiso,-36.61790017211704
15080,Sobrado,-34.331116038433116
15081,"Somozas, As",-30.784186649384317
15082,Teo,36.787639238232124
15083,Toques,-38.09798270893372
15084,Tordoia,-40.607424071991
15085,Touro,-34.02262973078424
15086,Trazo,-23.685540950455007
15087,Valdoviño,2.271377672209026
15088,Val do Dubra,-27.309625048318516
15089,Vedra,-2.657098525989139
15090,Vilasantar,-29.51945080091533
15091,Vilarmaior,-14.006968641114984
15092,Vimianzo,-27.071116323701887
15093,Zas,-33.80454824830977
15901,Cariño,-29.100827689992474
15902,Oza-Cesuras,-14.099389136536239
16001,Abia de la Obispalía,-34.40860215053764
16002,"Acebrón, El",-21.79930795847751
16003,Alarcón,-20.0
16004,Albaladejo del Cuende,-45.38834951456311
16005,Albalate de las Nogueras,-33.582089552238806
16006,Albendea,-40.10152284263959
16007,"Alberca de Záncara, La",-12.210288298473714
16008,Alcalá de la Vega,-52.40963855421686
16009,Alcantud,-61.029411764705884
16010,Alcázar del Rey,-43.01075268817204
16011,Alcohujate,-70.76923076923077
16012,Alconchel de la Estrella,-66.52173913043478
16013,Algarra,-23.684210526315788
16014,Aliaguilla,-29.943502824858758
16015,"Almarcha, La",-32.08137715179969
16016,Almendros,-31.652661064425768
16017,Almodóvar del Pinar,-25.18796992481203
16018,Almonacid del Marquesado,-26.064735945485516
16019,Altarejos,-38.95348837209303
16020,Arandilla del Arroyo,-80.0
16022,Arcos de la Sierra,-37.39837398373984
16023,Chillarón de Cuenca,151.14006514657981
16024,Arguisuelas,-37.558685446009385
16025,Arrancacepas,-57.89473684210527
16026,Atalaya del Cañavate,-21.052631578947366
16027,Barajas de Melo,40.75104311543811
16029,Barchín del Hoyo,-36.55172413793103
16030,Bascuñana de San Pedro,-35.13513513513514
16031,Beamud,-53.153153153153156
16032,Belinchón,15.69767441860465
16033,Belmonte,-29.814887751083102
16034,Belmontejo,-52.12765957446809
16035,Beteta,-42.82238442822384
16036,Boniches,-37.76824034334764
16038,Buciegas,-56.81818181818182
16039,Buenache de Alarcón,-29.329173166926676
16040,Buenache de la Sierra,3.6363636363636362
16041,Buendía,-26.408450704225352
16042,Campillo de Altobuey,-23.710729104919974
16043,Campillos-Paravientos,-31.372549019607842
16044,Campillos-Sierra,-69.79166666666666
16045,Canalejas del Arroyo,-49.249249249249246
16046,Cañada del Hoyo,-34.054054054054056
16047,Cañada Juncosa,-39.72222222222222
16048,Cañamares,-24.53781512605042
16049,"Cañavate, El",-50.53763440860215
16050,Cañaveras,-45.990566037735846
16051,Cañaveruelas,-54.6875
16052,Cañete,-4.6263345195729535
16053,Cañizares,-28.363047001620746
16055,Carboneras de Guadazaón,-24.4140625
16056,Cardenete,-33.42696629213483
16057,Carrascosa,-43.22033898305085
16058,Carrascosa de Haro,-40.74074074074074
16060,Casas de Benítez,-27.83229259589652
16061,Casas de Fernando Alonso,-17.37226277372263
16062,Casas de Garcimolina,30.76923076923077
16063,Casas de Guijarro,-30.37974683544304
16064,Casas de Haro,-6.607929515418502
16065,Casas de los Pinos,-21.2406015037594
16066,Casasimarro,3.5421449655624797
16067,Castejón,-51.04602510460251
16068,Castillejo de Iniesta,-47.80487804878049
16070,Castillejo-Sierra,-37.5
16071,Castillo-Albaráñez,-30.303030303030305
16072,Castillo de Garcimuñoz,-45.643153526970956
16073,Cervera del Llano,-34.375
16074,"Cierva, La",-36.666666666666664
16078,Cuenca,22.36068872476162
16079,Cueva del Hierro,-35.55555555555556
16081,Chumillas,29.78723404255319
16082,Enguídanos,-43.14079422382672
16083,Fresneda de Altarejos,-60.63829787234043
16084,Fresneda de la Sierra,-46.666666666666664
16085,"Frontera, La",-32.71889400921659
16086,Fuente de Pedro Naharro,0.6525285481239804
16087,Fuentelespino de Haro,-28.65671641791045
16088,Fuentelespino de Moya,-32.278481012658226
16089,Fuentes,-9.922178988326849
16091,Fuertescusa,-44.881889763779526
16092,Gabaldón,-14.285714285714285
16093,Garaballa,-61.0062893081761
16094,Gascueña,-16.16766467065868
16095,Graja de Campalbo,-39.04109589041096
16096,Graja de Iniesta,0.5633802816901409
16097,Henarejos,-53.79310344827586
16098,"Herrumblar, El",-3.324808184143223
16099,"Hinojosa, La",-47.527472527472526
16100,"Hinojosos, Los",-35.25243578387954
16101,"Hito, El",-41.05691056910569
16102,Honrubia,-5.646630236794172
16103,Hontanaya,-48.178137651821864
16104,Hontecillas,-44.44444444444444
16106,Horcajo de Santiago,1.8873161254510131
16107,Huélamo,-53.939393939393945
16108,Huelves,11.25
16109,Huérguina,-54.71698113207547
16110,Huerta de la Obispalía,-9.67741935483871
16111,Huerta del Marquesado,-18.807339449541285
16112,Huete,-26.91484809584938
16113,Iniesta,17.431434599156116
16115,Laguna del Marquesado,-27.848101265822784
16116,Lagunaseca,-57.01754385964912
16117,Landete,-25.544794188861985
16118,Ledaña,-19.62338949454906
16119,Leganiel,-12.350597609561753
16121,"Majadas, Las",-42.60204081632653
16122,Mariana,-4.491017964071856
16123,Masegosa,-51.85185185185185
16124,"Mesas, Las",-11.748739821636294
16125,Minglanilla,-3.5532994923857872
16126,Mira,-20.833333333333336
16128,Monreal del Llano,-49.45054945054945
16129,Montalbanejo,-60.09174311926605
16130,Montalbo,-8.88888888888889
16131,Monteagudo de las Salinas,9.836065573770492
16132,Mota de Altarejos,-51.66666666666667
16133,Mota del Cuervo,11.014176663031625
16134,Motilla del Palancar,22.06263714342709
16135,Moya,-39.285714285714285
16137,Narboneta,-53.91304347826087
16139,Olivares de Júcar,-48.333333333333336
16140,Olmeda de la Cuesta,-59.25925925925925
16141,Olmeda del Rey,-50.0
16142,Olmedilla de Alarcón,-38.99082568807339
16143,Olmedilla de Eliz,-38.88888888888889
16145,Osa de la Vega,-35.043988269794724
16146,Pajarón,-44.285714285714285
16147,Pajaroncillo,-40.816326530612244
16148,Palomares del Campo,-46.33911368015414
16149,Palomera,9.883720930232558
16150,Paracuellos,-41.25
16151,Paredes,0.0
16152,"Parra de las Vegas, La",-48.484848484848484
16153,"Pedernoso, El",-16.925351071692535
16154,"Pedroñeras, Las",1.5818858560794045
16155,"Peral, El",-10.164835164835164
16156,"Peraleja, La",-47.82608695652174
16157,"Pesquera, La",-21.785714285714285
16158,"Picazo, El",-6.377204884667571
16159,Pinarejo,-61.224489795918366
16160,Pineda de Gigüela,-64.91228070175438
16161,Piqueras del Castillo,-48.888888888888886
16162,Portalrubio de Guadamejud,-65.71428571428571
16163,Portilla,-44.0
16165,Poyatos,-37.81512605042017
16166,Pozoamargo,-17.378048780487802
16167,Pozorrubio de Santiago,-40.95063985374772
16169,"Pozuelo, El",-57.54716981132076
16170,Priego,-11.902439024390244
16171,"Provencio, El",-8.758568164508757
16172,Puebla de Almenara,-42.931034482758626
16173,"Valle de Altomira, El",-45.69190600522193
16174,Puebla del Salvador,-37.22397476340694
16175,Quintanar del Rey,24.304755636004607
16176,Rada de Haro,-23.88059701492537
16177,Reíllo,-27.27272727272727
16181,Rozalén del Monte,-53.17460317460318
16185,Saceda-Trasierra,-58.94736842105262
16186,Saelices,-36.16438356164384
16187,Salinas del Manzano,-45.925925925925924
16188,Salmeroncillos,-45.78947368421053
16189,Salvacañete,-14.529914529914532
16190,San Clemente,3.1668696711327646
16191,San Lorenzo de la Parrilla,-27.994791666666668
16192,San Martín de Boniches,-59.45945945945946
16193,San Pedro Palmiches,-47.74774774774775
16194,Santa Cruz de Moya,-49.775784753363226
16195,Santa María del Campo Rus,-35.47995139732685
16196,Santa María de los Llanos,-21.222606689734718
16197,Santa María del Val,-48.818897637795274
16198,Sisante,-10.257816785518378
16199,Solera de Gabaldón,-31.11111111111111
16202,Talayuelas,-26.900584795321635
16203,Tarancón,43.816348195329084
16204,Tébar,-26.535626535626534
16205,Tejadillos,-43.78378378378379
16206,Tinajas,-50.26315789473684
16209,Torralba,-46.03960396039604
16211,Torrejoncillo del Rey,-54.581673306772906
16212,Torrubia del Campo,-16.621983914209114
16213,Torrubia del Castillo,-4.3478260869565215
16215,Tragacete,-30.749354005167955
16216,Tresjuncos,-50.54945054945055
16217,Tribaldos,-30.714285714285715
16218,Uclés,-17.666666666666668
16219,Uña,-38.46153846153847
16224,Valdemeca,-29.914529914529915
16225,Valdemorillo de la Sierra,-50.92592592592593
16227,Valdemoro-Sierra,-36.7816091954023
16228,Valdeolivas,-33.85579937304075
16231,Valhermoso de la Fuente,17.1875
16234,Valsalobre,-63.793103448275865
16236,Valverde de Júcar,-23.04964539007092
16237,Valverdejo,-40.909090909090914
16238,Vara de Rey,-36.884154460719046
16239,Vega del Codorno,-41.078838174273855
16240,Vellisca,-38.02083333333333
16242,Villaconejos de Trabaque,-40.25735294117647
16243,Villaescusa de Haro,-22.468354430379748
16244,Villagarcía del Llano,-24.448897795591183
16245,Villalba de la Sierra,0.7575757575757576
16246,Villalba del Rey,-34.23180592991914
16247,Villalgordo del Marquesado,-56.849315068493155
16248,Villalpardo,-10.240427426536064
16249,Villamayor de Santiago,-14.927484966395472
16250,Villanueva de Guadamejud,-52.307692307692314
16251,Villanueva de la Jara,-7.3939393939393945
16253,Villar de Cañas,-14.628820960698691
16254,Villar de Domingo García,-23.12925170068027
16255,Villar de la Encina,-36.36363636363637
16258,Villar del Humo,-62.94820717131474
16259,Villar del Infantado,-38.775510204081634
16263,Villar de Olalla,62.485746864310144
16264,Villarejo de Fuentes,-52.74463007159904
16265,Villarejo de la Peñuela,-36.11111111111111
16266,Villarejo-Periesteban,-30.018083182640144
16269,Villares del Saz,-37.967914438502675
16270,Villarrubio,-11.914893617021278
16271,Villarta,4.305043050430505
16272,Villas de la Ventosa,-45.11278195488722
16273,Villaverde y Pasaconsol,-23.30316742081448
16274,Víllora,-48.473282442748086
16275,Vindel,-34.61538461538461
16276,Yémeda,-38.70967741935484
16277,Zafra de Záncara,-60.42553191489362
16278,Zafrilla,-61.87050359712231
16279,Zarza de Tajo,-1.7985611510791366
16280,Zarzuela,-50.66666666666667
16901,Campos del Paraíso,-43.481917577796466
16902,Valdetórtola,-19.078947368421055
16903,"Valeras, Las",9.97920997920998
16904,Fuentenava de Jábaga,104.59363957597174
16905,Arcas,245.54455445544554
16906,"Valdecolmenas, Los",-48.175182481751825
16908,Pozorrubielos de la Mancha,-42.80936454849498
16909,Sotorribas,-29.065040650406505
16910,Villar y Velasco,-44.680851063829785
17001,Agullana,49.11147011308562
17002,Aiguaviva,78.24074074074075
17003,Albanyà,39.02439024390244
17004,Albons,59.64912280701754
17005,"Far d'Empordà, El",52.23880597014925
17006,Alp,69.86166007905138
17007,Amer,6.4586994727592275
17008,Anglès,22.96760710553814
17009,Arbúcies,51.2856150104239
17010,Argelaguer,18.559556786703602
17011,"Armentera, L'",41.655540720961284
17012,Avinyonet de Puigventós,255.3911205073996
17013,Begur,38.72984534386311
17014,"Vajol, La",16.666666666666664
17015,Banyoles,42.45224036123654
17016,Bàscara,37.532467532467535
17018,Bellcaire d'Empordà,49.89733059548255
17019,Besalú,23.97833579517479
17020,Bescanó,74.34343434343434
17021,Beuda,76.66666666666667
17022,"Bisbal d'Empordà, La",42.163107281129015
17023,Blanes,50.301302637751235
17024,Bolvir,106.53061224489795
17025,Bordils,37.05118411000764
17026,Borrassà,58.4493041749503
17027,Breda,20.197348134443416
17028,Brunyola i Sant Martí Sapresa,5.851063829787234
17029,Boadella i les Escaules,19.090909090909093
17030,Cabanes,22.207792207792206
17031,Cabanelles,21.58590308370044
17032,Cadaqués,57.2354211663067
17033,Caldes de Malavella,133.96331295163978
17034,Calonge i Sant Antoni,106.49862825788752
17035,Camós,15.780998389694043
17036,Campdevànol,-4.03346280250971
17037,Campelles,29.133858267716533
17038,Campllong,91.07142857142857
17039,Camprodon,7.755632582322357
17040,Canet d'Adri,48.9065606361829
17041,Cantallops,22.641509433962266
17042,Capmany,69.54314720812182
17043,Queralbs,2.604166666666667
17044,Cassà de la Selva,45.880452342487885
17046,Castellfollit de la Roca,-6.461232604373758
17047,Castelló d'Empúries,142.87784679089026
17048,"Castell d'Aro, Platja d'Aro i s'Agaró",142.72744832914816
17049,Celrà,117.5257731958763
17050,Cervià de Ter,53.272450532724505
17051,Cistella,41.23222748815166
17052,Siurana,21.568627450980394
17054,Colera,13.507109004739338
17055,Colomers,-2.358490566037736
17056,Cornellà del Terri,32.945736434108525
17057,Corçà,12.510860121633364
17058,Crespià,13.615023474178404
17060,Darnius,2.824858757062147
17061,Das,77.24137931034483
17062,"Escala, L'",98.97455374097987
17063,Espinelves,41.714285714285715
17064,Espolla,3.2828282828282833
17065,Esponellà,15.594059405940595
17066,Figueres,44.400880658684436
17067,Flaçà,35.72267920094007
17068,Foixà,-7.886435331230284
17069,Fontanals de Cerdanya,41.755319148936174
17070,Fontanilles,42.857142857142854
17071,Fontcoberta,41.77339901477832
17073,Fornells de la Selva,108.86850152905198
17074,Fortià,62.06185567010309
17075,Garrigàs,45.141065830721004
17076,Garrigoles,27.516778523489933
17077,Garriguella,45.94594594594595
17078,Ger,76.04166666666666
17079,Girona,47.81228746316028
17080,Gombrèn,-17.012448132780083
17081,Gualta,59.25925925925925
17082,Guils de Cerdanya,96.71052631578947
17083,Hostalric,51.07913669064749
17084,Isòvol,80.42328042328042
17085,Jafre,14.117647058823529
17086,"Jonquera, La",42.072147651006716
17087,Juià,29.343629343629345
17088,Lladó,70.48192771084338
17089,Llagostera,70.20332717190388
17090,Llambilles,59.59821428571429
17091,Llanars,19.642857142857142
17092,Llançà,25.917252146760344
17093,Llers,45.978391356542616
17094,Llívia,62.98701298701299
17095,Lloret de Mar,149.24433249370276
17096,"Llosses, Les",-24.53531598513011
17097,Madremanya,61.53846153846154
17098,Maià de Montcal,45.625
17099,Meranges,62.857142857142854
17100,Masarac,21.052631578947366
17101,Massanes,69.79591836734694
17102,Maçanet de Cabrenys,17.004680187207487
17103,Maçanet de la Selva,139.74869751762182
17105,Mieres,17.666666666666668
17106,Mollet de Peralada,17.48633879781421
17107,Molló,12.912912912912914
17109,Montagut i Oix,26.977950713359274
17110,Mont-ras,11.4
17111,Navata,113.86861313868613
17112,Ogassa,-6.938775510204081
17114,Olot,38.18135506877229
17115,Ordis,38.869257950530034
17116,Osor,-17.4852652259332
17117,Palafrugell,37.82581055308328
17118,Palamós,28.47110049863052
17119,Palau de Santa Eulàlia,36.17021276595745
17120,Palau-saverdera,98.53917662682603
17121,Palau-sator,9.79020979020979
17123,Palol de Revardit,28.493150684931507
17124,Pals,43.44632768361582
17125,Pardines,21.58273381294964
17126,Parlavà,22.551928783382788
17128,Pau,41.221374045801525
17129,Pedret i Marzà,62.5
17130,"Pera, La",26.76056338028169
17132,Peralada,75.93722755013079
17133,"Planes d'Hostoles, Les",0.7458405048766494
17134,Planoles,18.867924528301888
17135,Pont de Molins,28.935185185185187
17136,Pontós,30.09259259259259
17137,Porqueres,44.03781640744129
