Mun_Code,Mun,pop_1996_2017 (k=21),pop_1998_2019 (k=21),pop_1999_2020 (k=21),pop_2000_2021 (k=21),pop_2001_2022 (k=21),pop_2002_2023 (k=21),pop_2003_2024 (k=21)
8126,Montgat,53.38817077947513,54.708981112681485,50.82210409197676,47.621914509331724,45.75566900154339,43.40621403912543,43.87464387464387
8127,Monistrol de Montserrat,17.025518341307816,21.994370727784478,25.66052842273819,27.630522088353416,23.72020320437671,23.312645461598137,24.970691676436108
8128,Monistrol de Calders,13.400335008375208,11.074918566775244,17.391304347826086,19.932998324958124,22.240527182866558,21.71799027552674,22.150882825040128
8129,Muntanyola,153.30578512396693,138.34586466165413,130.65693430656935,110.61093247588425,112.7659574468085,107.78097982708934,97.22991689750693
8130,Montclar,-5.46875,13.333333333333334,18.803418803418804,16.23931623931624,13.333333333333334,9.322033898305085,9.090909090909092
8131,Montesquiu,12.941176470588237,17.41176470588235,21.319199057714957,24.170616113744074,26.978417266187048,29.97658079625293,29.142185663924796
8132,Montmajor,-8.016032064128256,-4.918032786885246,-3.8934426229508197,-0.21141649048625794,5.446623093681917,3.655913978494624,3.282275711159737
8133,Montmaneu,-29.493087557603687,-25.37313432835821,-26.34146341463415,-18.556701030927837,-12.631578947368421,10.0,3.6269430051813467
8134,Figaró-Montmany,41.15334207077326,43.371943371943374,46.975546975546976,36.60606060606061,26.339794754846068,28.523862375138737,24.137931034482758
8135,Montmeló,13.980456026058633,8.636307234148157,5.98895823331733,4.278772075382245,2.089864158829676,1.8230068074304835,1.7363490975554032
8136,Montornès del Vallès,35.67251461988304,35.50173582410316,36.48216482164822,35.23257685498149,30.81982616866338,27.552957254574444,26.73539009196084
8137,Montseny,19.93006993006993,19.58041958041958,15.081967213114755,20.26578073089701,27.147766323024054,28.474576271186443,22.58064516129032
8138,Moià,59.353652128218606,62.94851794071763,62.748597654258035,62.3370110330993,60.136952800195644,52.80950205573321,44.99677211103938
8139,Mura,4.128440366972478,2.7522935779816518,-2.2222222222222223,6.451612903225806,4.97737556561086,10.144927536231885,3.111111111111111
8140,Navarcles,13.875598086124402,12.518825301204819,14.607379375591295,14.103046257991725,13.126981167257131,13.12962962962963,13.193678794560823
8141,Navàs,3.5788024776324847,3.9364640883977895,3.5265783588508515,4.386578119538623,7.849462365591398,9.821428571428571,9.877420500977083
8142,"Nou de Berguedà, La",1.2903225806451613,6.622516556291391,6.578947368421052,15.032679738562091,11.875,5.590062111801243,5.161290322580645
8143,Òdena,36.06927710843373,36.595425571803524,36.559940431868945,37.299515106303616,38.2276603633667,35.617936565803866,35.54987212276215
8144,Olvan,-11.157894736842106,-7.37527114967462,-6.941431670281996,-2.7808676307007785,-1.6835016835016834,1.8306636155606408,1.8973214285714284
8145,Olèrdola,88.32540940306392,79.3974732750243,77.65205091937766,72.35663082437276,66.98194325021495,63.426688632619445,53.06439100077579
8146,Olesa de Bonesvalls,141.1682892906815,130.5732484076433,110.04566210045664,104.14012738853503,98.62068965517241,94.47004608294931,78.43137254901961
8147,Olesa de Montserrat,49.09159967082357,46.14820249449743,44.14328358208955,40.70316599615183,36.60513282305268,32.197707116590955,24.63131313131313
8148,Olivella,283.1236897274633,261.465271170314,237.76824034334766,212.88855193328277,200.6930006930007,184.4072164948454,154.4041450777202
8149,Olost,-0.5813953488372093,-0.08340283569641367,1.4345991561181435,2.586206896551724,2.463891248937978,4.102564102564102,2.013422818791946
8150,Orís,37.391304347826086,32.91139240506329,40.0,50.0,50.8695652173913,50.42372881355932,44.62809917355372
8151,Oristà,-17.74436090225564,-18.27794561933535,-17.194570135746606,-15.193798449612403,-10.328638497652582,-5.929487179487179,-7.629870129870129
8152,Orpí,-10.06711409395973,0.0,3.4246575342465753,4.761904761904762,8.904109589041095,16.428571428571427,22.758620689655174
