Mun_Code,Mun,pop_1996_2020 (k=24),pop_1998_2022 (k=24),pop_1999_2023 (k=24),pop_2000_2024 (k=24)
44232,Torrijo del Campo,-24.493243243243242,-16.319444444444446,-11.929824561403509,-9.712230215827338
44234,Tramacastiel,-44.166666666666664,-43.103448275862064,-47.45762711864407,-50.847457627118644
44235,Tramacastilla,-27.27272727272727,-13.333333333333334,-17.424242424242426,4.838709677419355
44236,Tronchón,-26.08695652173913,-37.11340206185567,-34.40860215053764,-36.84210526315789
44237,Urrea de Gaén,-32.5434439178515,-29.936305732484076,-25.5,-27.86885245901639
44238,Utrillas,-10.080765779240203,-9.552418143586662,-6.168337891218475,-5.397987191216835
44239,Valacloche,-4.761904761904762,18.181818181818183,36.84210526315789,60.0
44240,Valbona,-11.794871794871794,2.1739130434782608,4.918032786885246,2.6737967914438503
44241,Valdealgorfa,-23.717948717948715,-21.51394422310757,-21.779548472775563,-21.195652173913043
44243,Valdecuenca,-13.513513513513514,-18.421052631578945,-22.5,-28.205128205128204
44244,Valdelinares,-26.984126984126984,-39.53488372093023,-36.0,-36.97478991596639
44245,Valdeltormo,-29.040404040404038,-21.614583333333336,-16.976127320954905,-17.344173441734416
44246,Valderrobres,25.839793281653744,30.51201671891327,33.88297872340426,37.94037940379404
44247,Valjunquera,-26.521739130434785,-23.927765237020317,-24.429223744292237,-25.454545454545453
44249,"Vallecillo, El",10.0,-4.651162790697675,-48.61111111111111,-46.3768115942029
44250,Veguillas de la Sierra,-32.25806451612903,-22.22222222222222,-25.925925925925924,-14.285714285714285
44251,Villafranca del Campo,-29.455445544554454,-26.044226044226043,-21.963824289405682,-22.5130890052356
44252,Villahermosa del Campo,22.058823529411764,30.434782608695656,36.76470588235294,32.857142857142854
44256,Villanueva del Rebollar de la Sierra,-10.638297872340425,-13.725490196078432,-13.725490196078432,-7.6923076923076925
44257,Villar del Cobo,-31.914893617021278,-28.57142857142857,-29.130434782608695,-27.3542600896861
44258,Villar del Salz,-46.95652173913044,-43.75,-44.339622641509436,-47.524752475247524
44260,Villarluengo,-16.585365853658537,-15.121951219512194,-5.2356020942408374,-18.90547263681592
44261,Villarquemado,-16.318407960199004,-14.556331006979061,-13.06532663316583,-9.937888198757763
44262,Villarroya de los Pinares,-24.766355140186917,-15.270935960591133,-16.0,-18.90547263681592
44263,Villastar,46.95652173913044,56.936416184971094,55.14285714285714,61.58357771260997
44264,Villel,-3.4782608695652173,0.0,-2.1021021021021022,1.812688821752266
44265,Vinaceite,-24.509803921568626,-30.592105263157894,-31.74061433447099,-36.58536585365854
44266,Visiedo,-42.54385964912281,-44.339622641509436,-35.960591133004925,-35.467980295566505
44267,Vivel del Río Martín,-34.54545454545455,-28.421052631578945,-30.208333333333332,-31.521739130434785
44268,"Zoma, La",-5.88235294117647,-9.090909090909092,-15.625,-12.903225806451612
45001,Ajofrín,4.4865864939870495,6.2645011600928076,8.88785481619358,8.145421076852278
45002,Alameda de la Sagra,33.50017876296032,38.43428976266383,46.971307120085015,48.94588896697118
45003,Albarreal de Tajo,14.309764309764308,14.380165289256198,18.932038834951456,24.509803921568626
45004,Alcabón,15.881326352530541,22.003284072249592,23.300970873786408,20.793650793650794
45005,Alcañizo,-21.937321937321936,-16.566265060240966,-13.455657492354739,-15.644171779141105
45006,Alcaudete de la Jara,-1.4251781472684086,-14.73851030110935,-11.685514270328486,-8.731466227347612
45007,Alcolea de Tajo,0.3731343283582089,3.258145363408521,8.118556701030927,6.555269922879177
45008,Aldea en Cabo,-12.953367875647666,2.185792349726776,13.333333333333334,16.477272727272727
45009,Aldeanueva de Barbarroya,-42.54587155963303,-42.41338112305854,-45.868263473053894,-43.71184371184371
45010,Aldeanueva de San Bartolomé,-36.30769230769231,-33.22632423756019,-33.00970873786408,-30.70469798657718
45011,Almendral de la Cañada,-19.047619047619047,-20.493827160493826,-17.77777777777778,-13.09823677581864
45012,Almonacid de Toledo,3.0534351145038165,12.738853503184714,16.47798742138365,16.813048933500628
45013,Almorox,-2.2082018927444795,5.366075488858573,8.073973838520523,12.568306010928962
45014,Añover de Tajo,12.034632034632034,13.389756944444445,14.439324116743471,17.87758696609423
45015,Arcicóllar,57.913043478260875,70.45840407470288,83.76068376068376,92.52669039145907
45016,Argés,192.72970561998216,201.36804942630184,191.37714524905817,183.16511909568024
45017,Azután,-20.54794520547945,-20.43010752688172,-20.21857923497268,-15.988372093023257
45018,Barcience,702.7272727272727,787.6106194690266,827.6785714285713,845.0450450450451
45019,Bargas,59.42796610169492,62.78053923783702,65.38113889725821,62.837441314553985
45020,Belvís de la Jara,-15.099557522123893,-14.505996573386637,-13.002915451895044,-15.402843601895736
45021,Borox,85.64727954971858,86.40776699029125,87.59689922480621,91.35524538496172
45022,Buenaventura,-23.508137432188065,-26.459854014598537,-30.0556586270872,-30.185185185185187
45023,Burguillos de Toledo,317.25888324873097,309.5518867924528,301.2101210121012,287.87564766839375
45024,Burujón,1.7120622568093387,2.8391167192429023,1.5625,3.255813953488372
45025,Cabañas de la Sagra,72.42339832869081,68.3993399339934,68.69495596477182,65.91614906832298
45026,Cabañas de Yepes,-1.5151515151515151,17.829457364341085,16.600790513833992,22.89156626506024
45027,Cabezamesada,-34.9146110056926,-36.58051689860835,-27.494908350305497,-31.12033195020747
45028,Calera y Chozas,22.88,25.19246084417308,26.201221130873375,27.825388323513657
45029,Caleruela,-35.88957055214724,-37.07165109034268,-34.627831715210355,-33.881578947368425
45030,Calzada de Oropesa,-16.85214626391097,-17.874396135265698,-16.30252100840336,-13.52253756260434
45031,Camarena,90.48063462435837,93.36343115124154,100.40632054176073,107.337807606264
45032,Camarenilla,5.100182149362477,16.19047619047619,21.899224806201552,18.359375
45033,"Campillo de la Jara, El",-40.20979020979021,-38.34862385321101,-38.20224719101123,-38.07692307692307
45034,Camuñas,-1.1286681715575622,-0.17191977077363896,1.729106628242075,4.124926340601061
45035,Cardiel de los Montes,177.16535433070865,191.85185185185185,180.2816901408451,146.8354430379747
45036,Carmena,-4.596273291925466,-5.2439024390243905,3.414634146341464,2.0757020757020754
45037,"Carpio de Tajo, El",-22.126929674099486,-21.293103448275865,-17.828773168578994,-16.82948490230906
45038,Carranque,237.16814159292036,259.4839609483961,235.28289891926258,210.30927835051548
45039,Carriches,-16.93290734824281,-6.756756756756757,-6.25,-7.638888888888889
45040,"Casar de Escalona, El",103.31360946745562,108.03080308030803,118.34961997828448,121.43600416233092
45041,Casarrubios del Monte,139.22585794094172,141.14563833770123,141.26582278481013,141.26444595513257
45042,Casasbuenas,-18.340611353711793,-17.903930131004365,-22.608695652173914,-14.977973568281937
45043,Castillo de Bayuela,-9.18065153010859,-10.589410589410589,-10.03976143141153,-8.902077151335313
45045,Cazalegas,54.035683942226,65.97760551248923,71.71453437771976,79.93138936535163
45046,Cebolla,14.199288256227756,14.772319827895302,14.41376837576192,15.12993948024208
45047,Cedillo del Condado,176.8451519536903,234.22982885085574,178.96483078964832,181.2581063553826
45048,"Cerralbos, Los",-13.750000000000002,-13.129102844638949,-7.472527472527473,-6.387665198237885
45049,Cervera de los Montes,16.588785046728972,25.12315270935961,25.0,24.371859296482413
45050,Ciruelos,72.94832826747721,92.07317073170732,87.71929824561403,101.48367952522254
45051,Cobeja,36.05520414031052,42.15349369988545,42.79329608938547,47.893569844789354
45052,Cobisa,316.44100580270793,273.5864978902954,219.59798994974875,178.12113720642768
45053,Consuegra,-1.4140215564125382,-1.9343319115167148,-2.737823628608273,-2.008435428800964
45054,Corral de Almaguer,-10.416666666666668,-15.96448467966574,-7.872903795233892,-6.848096762717894
45055,Cuerva,2.1226415094339623,-2.19435736677116,-2.0914020139426803,-3.8901601830663615
45056,Chozas de Canales,307.9522862823062,342.1309872922776,369.9307616221563,387.7245508982036
45057,Chueca,-7.380073800738007,-8.118081180811808,-5.5762081784386615,-5.323193916349809
45058,Domingo Pérez,-31.411530815109344,-39.88212180746562,-21.65991902834008,-17.536534446764094
45059,Dosbarrios,10.513447432762836,9.859835669405511,6.823642479577126,5.054840247973296
45060,Erustes,-10.42654028436019,4.040404040404041,17.801047120418847,13.5678391959799
45061,Escalona,59.9609375,72.44208494208493,72.25352112676056,75.16129032258064
45062,Escalonilla,-2.1364576154376294,-0.8264462809917356,1.8018018018018018,4.539106145251397
45063,Espinoso del Rey,-35.11450381679389,-32.248062015503876,-33.85579937304075,-33.75594294770206
45064,Esquivias,49.283819628647215,51.05263157894737,52.05263157894737,53.23173935890699
45065,"Estrella, La",-52.95404814004377,-55.19630484988453,-30.697674418604652,-35.03649635036496
45066,Fuensalida,54.88372093023256,58.07216223334212,60.931993212374365,63.1833007175473
45067,Gálvez,-3.306581059390048,-3.240440699935191,-2.1831215379602478,-2.4659312134977287
45068,Garciotum,26.25,36.708860759493675,35.22012578616352,38.70967741935484
45069,Gerindote,25.482832618025753,37.22070844686648,42.6158038147139,50.462207721587816
45070,Guadamur,9.98766954377312,11.362209667294414,13.119899560577528,12.927756653992395
