Mun_Code,Mun,pop_1996_2014 (k=18),pop_1998_2016 (k=18),pop_1999_2017 (k=18),pop_2000_2018 (k=18),pop_2001_2019 (k=18),pop_2002_2020 (k=18),pop_2003_2021 (k=18),pop_2004_2022 (k=18),pop_2005_2023 (k=18),pop_2006_2024 (k=18)
15071,Porto do Son,-9.588135273002079,-9.88863287250384,-10.649575944487278,-10.244707710234998,-10.193889541715627,-9.350520575111553,-9.660548648115256,-8.825580237075407,-8.65865865865866,-9.586034912718205
15072,Rianxo,-5.855818912490774,-7.014077550012349,-7.894953486457562,-6.547719239185322,-6.341256366723259,-6.248403847790925,-5.374494797489036,-5.465377309618373,-5.846634281748785,-4.428241152409745
15073,Ribeira,3.737016408249285,3.1651080907129066,2.6766473857321085,2.224488254399879,1.7099190436558978,1.9170178035910868,0.9402384444695174,1.0291852909138715,0.5430739473292665,0.21439396739733116
15074,Rois,-10.997012696041821,-12.049102927289896,-11.664757541046201,-12.5,-12.895752895752896,-12.063244192855748,-12.536499902666925,-13.217493166731744,-14.604777626723637,-13.907933398628794
15075,Sada,51.605481644493345,47.14452214452214,43.508144242538364,40.67181116659101,39.55598625671747,38.50761595071025,36.9388949260219,33.51802778446961,31.141680267350587,30.50098979747221
15076,San Sadurniño,-13.841324200913242,-15.957750499571796,-17.49354746200172,-17.575051005537745,-16.730598996754203,-16.571771051842973,-14.058679706601469,-13.53360173428306,-13.463353255740799,-14.110622250157135
15077,Santa Comba,-12.512377351696822,-12.810218978102188,-13.53102189781022,-13.54071363220494,-13.681318681318682,-14.047006977598237,-13.526748590963688,-12.5093423019432,-12.552653748946923,-12.472997088381705
15078,Santiago de Compostela,2.2717567682978905,2.5453068900666778,2.8918875673369246,2.664451614964378,4.153949946991358,4.904956418256087,5.976889504976229,6.371752367331903,6.207557119641838,6.503456097926341
15079,Santiso,-25.04302925989673,-27.899956877964637,-29.711082363087538,-29.447852760736197,-29.973474801061005,-32.45844269466316,-32.01422854602045,-31.78119349005425,-31.805555555555554,-31.332703213610586
15080,Sobrado,-27.383592017738362,-27.865082407052512,-27.312081857536402,-28.554408260524227,-28.768233387358183,-28.92358258011504,-25.916666666666664,-25.127118644067796,-23.272884283246977,-23.372651813018784
15081,"Somozas, As",-21.51652624756967,-22.974767596281538,-24.09152086137281,-25.118805159538354,-24.22360248447205,-22.808267997148967,-23.525230987917556,-23.521026372059872,-24.30900070871722,-23.275862068965516
15082,Teo,31.182177506288177,32.59312320916906,31.319735626465782,28.227313629127153,24.741506646971935,21.531537407866413,17.15747441976541,15.157048940832723,13.236956392408828,10.933131407269338
15083,Toques,-28.069164265129682,-28.297362110311752,-28.47560975609756,-29.21279212792128,-30.95823095823096,-29.624920534011444,-28.967741935483872,-28.823529411764703,-28.968253968253972,-27.946127946127948
15084,Tordoia,-30.521184851893512,-32.3342939481268,-32.7653740697219,-34.09803921568628,-34.40047723205409,-34.09504550050556,-33.319562073951666,-32.27243793761935,-31.384015594541907,-30.05716798592788
15085,Touro,-24.83417869683964,-27.063226314752807,-25.36378334680679,-25.590955806783143,-25.927461139896373,-26.211962224554043,-25.622472866567353,-25.528700906344408,-25.375110326566634,-23.853417266187048
15086,Trazo,-16.557128412537917,-18.4560327198364,-17.546583850931675,-17.54845468831849,-18.07894736842105,-19.994689325544343,-17.945278969957084,-16.92223439211391,-16.533038429637823,-16.249648580264267
15087,Valdoviño,0.8907363420427553,-1.7580144777662874,-2.5277161862527717,-2.606774668630339,-3.4142752023546725,-4.31475793476671,-0.07270612185546023,1.0213014298220018,0.014518002322880372,-0.5655452436194895
15088,Val do Dubra,-20.37108620023193,-21.94067963072088,-22.602874581610553,-19.766966475878984,-20.47599507591301,-19.804248229904207,-19.152542372881356,-18.50495476087893,-18.327904451682954,-18.471615720524017
15089,Vedra,-1.6097750193948799,-1.744755930209763,-0.7272012578616353,-0.7279165846940783,-1.4674232048522795,-0.9299564701226751,-0.09926543577526306,-1.0282776349614395,-0.6925207756232686,-2.1773555027711797
