Mun_Code,Mun,pop_1996_2009 (k=13),pop_1998_2011 (k=13),pop_1999_2012 (k=13),pop_2000_2013 (k=13),pop_2001_2014 (k=13),pop_2002_2015 (k=13),pop_2003_2016 (k=13),pop_2004_2017 (k=13),pop_2005_2018 (k=13),pop_2006_2019 (k=13),pop_2007_2020 (k=13),pop_2008_2021 (k=13),pop_2009_2022 (k=13),pop_2010_2023 (k=13),pop_2011_2024 (k=13)
25219,Tarroja de Segarra,-11.0,-6.417112299465241,-3.35195530726257,-3.932584269662921,-3.35195530726257,2.8901734104046244,13.750000000000002,10.365853658536585,8.284023668639055,6.857142857142858,9.30232558139535,3.888888888888889,-1.6853932584269662,6.508875739644971,-2.857142857142857
25220,Térmens,9.635974304068522,9.032258064516128,13.114754098360656,10.256410256410255,9.714285714285714,10.461760461760463,9.469153515064562,-1.7041581458759374,-7.984031936127744,-12.932723709993468,-8.663532572196104,-12.557527942143325,-11.263020833333332,-12.238219895287958,-11.439842209072978
25221,Tírvia,23.275862068965516,31.147540983606557,28.92561983471074,31.147540983606557,24.8,27.500000000000004,11.71875,7.633587786259542,8.064516129032258,9.166666666666666,3.076923076923077,-2.9629629629629632,-7.6923076923076925,-9.433962264150944,-10.0
25222,Tiurana,286.3636363636364,260.8695652173913,247.82608695652172,234.7826086956522,137.5,125.0,143.33333333333334,105.40540540540539,60.86956521739131,52.083333333333336,37.5,-6.41025641025641,-16.470588235294116,-17.28395061728395,-20.481927710843372
25223,Torà,19.597550306211723,14.395229982964224,14.126712328767125,5.205709487825357,1.0933557611438183,0.9836065573770493,-0.9779951100244498,-0.6498781478472786,-2.3547880690737837,-5.425772418990203,-7.201800450112527,-11.751824817518248,-10.460863204096562,-12.143379663496708,-10.126582278481013
25224,"Torms, Els",-12.121212121212121,-12.307692307692308,-13.77551020408163,-22.33502538071066,-25.628140703517587,-24.22680412371134,-20.74468085106383,-20.108695652173914,-21.761658031088082,-23.809523809523807,-24.175824175824175,-19.444444444444446,-14.367816091954023,-16.95906432748538,-19.883040935672515
25225,Tornabous,3.2530120481927707,5.961070559610706,11.58021712907117,14.02439024390244,12.054120541205412,7.2727272727272725,5.88235294117647,4.12621359223301,10.844892812105927,4.25273390036452,0.0,-2.479338842975207,-1.1668611435239207,-0.6952491309385863,-2.2962112514351323
25226,Torrebesses,-11.504424778761061,-10.979228486646884,-7.076923076923077,-7.120743034055728,-8.201892744479496,-9.779179810725552,-3.934426229508197,-2.684563758389262,-2.6936026936026933,-7.540983606557377,-12.745098039215685,0.0,0.0,-1.6722408026755853,-9.0
25227,"Torre de Cabdella, La",17.36613603473227,16.869300911854104,15.267175572519085,10.014727540500736,13.582089552238804,13.73134328358209,9.197080291970803,8.022922636103152,2.0491803278688523,5.263157894736842,-4.166666666666666,-5.321782178217822,-5.7953144266337855,0.37926675094816686,2.080624187256177
25228,Torrefarrera,145.51161330822347,167.80609073958982,160.56422569027612,153.74855824682814,142.5806451612903,129.17495029821075,116.55753040224508,111.21198365864731,74.71698113207546,50.93411996066863,40.623127621330134,27.184203408168784,20.940935822040398,16.887496988677427,12.810396843815269
25230,Torregrossa,0.7146047342563644,0.13404825737265416,-0.7552199022656597,-0.35682426404995543,0.8119079837618403,2.733485193621868,-2.123813827383642,-4.070021881838074,-5.235828645607962,-4.344048653344918,-3.541389995573262,-3.5762181493071075,-4.434589800443459,-2.8876055086628165,-2.0972780008924587
25231,Torrelameu,17.094017094017094,23.743500866551127,25.30329289428076,27.162629757785467,20.989761092150168,17.470881863560734,21.62629757785467,22.641509433962266,25.76271186440678,18.312101910828023,15.384615384615385,16.589861751152075,11.678832116788321,8.840579710144928,7.282913165266107
25232,Torres de Segre,14.893617021276595,18.89196675900277,19.5472114853672,23.7465564738292,25.190424374319914,22.491909385113267,19.904204364023418,14.987080103359174,14.947683109118087,10.856864654333009,17.07075705096487,15.86374695863747,9.551656920077972,9.85576923076923,8.014911463187326
25233,Torre-serona,15.483870967741936,17.966101694915253,12.302839116719243,13.190184049079754,15.476190476190476,9.221902017291066,9.221902017291066,7.079646017699115,9.34844192634561,16.422287390029325,14.367816091954023,8.498583569405099,8.100558659217876,15.714285714285714,25.0
25234,Tremp,13.174632018898782,25.27534067575135,21.11916713143707,16.94253301097266,17.019302152932443,15.0549655300913,9.206234142805364,6.032315978456014,10.177828225501324,8.202184780596186,-1.8432414480239123,-4.798061389337641,-6.1175337186897885,-6.391331658291458,-10.371032632990612
25238,Vallbona de les Monges,-7.720588235294118,1.9305019305019304,-4.528301886792453,-2.631578947368421,1.9455252918287937,-5.88235294117647,-10.074626865671641,-14.393939393939394,-8.59375,-5.668016194331984,-2.4096385542168677,-5.9760956175298805,-9.56175298804781,-11.553784860557768,-15.530303030303031
25239,"Valls de Valira, Les",11.229946524064172,29.483695652173914,26.23169107856192,16.116248348745046,9.548387096774194,5.230386052303861,1.7434620174346203,3.5897435897435894,-0.8641975308641975,6.317204301075269,-10.4,-7.084785133565622,-4.567307692307692,-4.116222760290557,-15.005246589716684
25240,Vallfogona de Balaguer,23.706293706293707,27.997227997228,25.968728755948334,24.717607973421927,24.867724867724867,23.036649214659686,23.626737260092654,22.34600262123198,19.46734305643627,17.17676452217364,14.819277108433734,10.201729106628243,9.38383267382702,11.297539149888143,8.28370330265295
25242,Verdú,3.118712273641851,1.513622603430878,-0.6896551724137931,-3.7463976945244957,-9.653233364573572,-11.246485473289598,-16.097122302158272,-13.966480446927374,-15.578358208955223,-10.516066212268745,-11.045364891518737,-14.480077745383868,-16.975609756097562,-12.039800995024876,-11.928429423459244
25243,Vielha e Mijaran,54.658721560130004,43.762833675564686,35.77296489917849,33.075622130949505,29.31726907630522,25.229779411764707,20.05718055861007,13.931376601901613,9.422310756972111,6.108035884710823,4.1968430826369545,0.7278537191549795,-2.2591943957968477,2.288857345635202,4.124263524370648
25244,Vilagrassa,7.0588235294117645,9.280742459396752,14.516129032258066,13.245033112582782,17.889908256880734,23.11320754716981,20.28301886792453,16.258351893095767,10.151187904967603,15.845824411134904,24.168514412416854,30.734966592427615,32.967032967032964,35.58951965065502,34.394904458598724
25245,Vilaller,15.6957928802589,11.812297734627832,9.165302782324058,9.515570934256056,-4.4142614601018675,-2.2452504317789295,-3.1578947368421053,-5.1993067590987865,-16.77018633540373,-17.25663716814159,-16.3109756097561,-20.74391988555079,-25.594405594405593,-27.442528735632184,-26.772793053545584
25247,Vilamòs,17.56756756756757,27.7027027027027,20.80536912751678,17.105263157894736,13.245033112582782,8.609271523178808,-5.031446540880504,-9.036144578313253,-9.142857142857142,8.092485549132949,-3.260869565217391,-12.299465240641712,-1.1494252873563218,-17.326732673267326,-7.4074074074074066
25248,Vilanova de Bellpuig,-1.1824324324324325,3.697334479793637,4.659188955996549,2.194907813871817,3.7852112676056335,5.66546762589928,5.1305130513051305,3.853046594982079,5.215827338129497,7.363636363636364,5.719392314566577,1.8150388936905792,0.7692307692307693,-0.9212730318257957,-3.150912106135987
25249,Vilanova de l'Aguda,-20.945945945945947,-12.592592592592592,-10.37037037037037,-13.186813186813188,-14.285714285714285,-17.424242424242426,-16.796875,-16.93548387096774,-16.528925619834713,-19.91869918699187,-14.893617021276595,-14.537444933920703,-14.529914529914532,-16.595744680851062,-18.220338983050848
25250,Vilanova de Meià,-13.814432989690722,-11.715481171548117,-11.691022964509393,-12.684989429175475,-7.658643326039387,-3.1963470319634704,-2.127659574468085,-7.390300230946882,-9.403669724770642,-9.953703703703704,0.9732360097323601,5.432098765432099,-1.1961722488038278,5.238095238095238,10.42654028436019
25251,Vilanova de Segrià,19.858156028368796,16.15487316421896,17.585301837270343,14.068441064638785,15.384615384615385,17.5,20.33248081841432,23.26797385620915,17.24565756823821,20.7663782447466,18.531889290012032,21.654501216545015,20.828402366863905,21.229698375870072,22.413793103448278
25252,Vila-sana,30.58161350844278,31.69811320754717,35.75525812619503,39.88326848249027,33.71212121212121,30.30852994555354,28.421052631578945,31.809872029250457,26.23239436619718,21.44026186579378,18.77022653721683,14.09295352323838,10.201149425287356,11.337209302325581,7.8796561604584525
25253,"Vilosell, El",-0.4975124378109453,4.102564102564102,1.0256410256410255,-2.5380710659898478,-2.083333333333333,-3.608247422680412,-20.600858369098713,-25.6198347107438,-22.22222222222222,-16.33663366336634,-15.609756097560975,-5.41871921182266,-2.5,-5.0,-4.433497536945813
25254,Vilanova de la Barca,32.32848232848233,28.38569880823402,27.894156560088202,23.887079261672095,22.404371584699454,21.43646408839779,16.5929203539823,11.182108626198083,-1.0476190476190477,-7.66488413547237,-1.5384615384615385,-4.5723962743437765,-12.804399057344854,-11.740890688259109,-6.582278481012659
25255,Vinaixa,-6.615384615384616,-10.172143974960877,-7.592891760904685,-9.569377990430622,-11.507293354943274,-14.886731391585762,-16.833333333333332,-17.576791808873722,-20.59308072487644,-22.185430463576157,-23.85786802030457,-22.92358803986711,-23.393739703459637,-26.929392446633827,-21.602787456445995
25901,Vall de Cardós,28.834355828220858,24.691358024691358,27.67295597484277,23.89937106918239,14.97005988023952,9.523809523809524,6.26865671641791,1.694915254237288,2.479338842975207,-7.37913486005089,-12.280701754385964,-4.975124378109453,-8.095238095238095,-10.189573459715639,-7.1782178217821775
25902,Sant Martí de Riucorb,-5.298913043478261,-4.874651810584958,-3.203342618384401,-0.7183908045977011,-0.1457725947521866,-1.2893982808022924,-2.318840579710145,-5.164992826398852,-7.954545454545454,-8.885754583921015,-9.103840682788052,-6.886657101865136,-7.317073170731707,-4.37956204379562,-1.4641288433382138
25903,"Guingueta d'Àneu, La",37.77777777777778,19.655172413793103,15.593220338983052,4.15335463258786,-2.1604938271604937,-3.9634146341463414,-9.941520467836257,-10.37463976945245,-15.819209039548024,-17.5,-21.891891891891895,-20.212765957446805,-19.892473118279568,-19.9438202247191,-17.86743515850144
25904,Castell de Mur,10.191082802547772,24.832214765100673,18.493150684931507,12.751677852348994,9.395973154362416,24.503311258278146,12.179487179487179,0.5988023952095809,-4.624277456647398,12.269938650306749,-6.486486486486487,-4.519774011299435,-1.1560693641618496,-1.6483516483516485,-8.60215053763441
25905,Ribera d'Ondara,-16.195856873822976,-13.559322033898304,-13.372093023255813,-18.410852713178294,-15.492957746478872,-9.68421052631579,-4.496788008565311,-6.277056277056277,-9.247311827956988,-10.504201680672269,-7.872340425531915,-7.510729613733906,-0.8988764044943821,0.6607929515418502,-1.0893246187363834
25906,"Valls d'Aguilar, Les",1.6556291390728477,3.040540540540541,1.3513513513513513,8.108108108108109,-5.396825396825397,-4.430379746835443,-12.349397590361445,-13.707165109034266,-13.65079365079365,-17.197452229299362,-21.97452229299363,-13.442622950819672,-10.749185667752444,-11.18421052631579,-14.098360655737704
25907,Torrefeta i Florejacs,-7.320644216691069,-3.939393939393939,-7.496251874062969,-6.231003039513678,-7.395993836671804,-7.503828483920367,-8.6687306501548,-6.929133858267717,-7.523510971786834,-7.384615384615385,-4.709576138147567,-4.897314375987362,-1.8957345971563981,-0.8103727714748784,-4.574132492113565
25908,Fígols i Alinyà,-7.18954248366013,-8.143322475570033,-7.333333333333333,-9.797297297297296,-10.034602076124568,-4.744525547445255,-7.636363636363637,-9.59409594095941,-7.326007326007327,-0.7874015748031495,-7.9245283018867925,-7.142857142857142,-6.338028169014084,-9.574468085106384,-13.829787234042554
25909,"Vansa i Fórnols, La",22.413793103448278,25.146198830409354,19.767441860465116,21.176470588235293,26.506024096385545,15.384615384615385,0.0,-6.25,-12.041884816753926,-17.857142857142858,-23.589743589743588,-17.02127659574468,-22.065727699530516,-17.35159817351598,-12.149532710280374
25910,Josa i Tuixén,9.929078014184398,-2.158273381294964,-16.666666666666664,-16.56804733727811,-18.471337579617835,-14.56953642384106,-32.59668508287293,-34.659090909090914,-30.58823529411765,-39.77272727272727,-40.116279069767444,-37.10691823899371,-32.25806451612903,-11.347517730496454,-10.294117647058822
25911,"Plans de Sió, Els",-5.911330049261084,-9.838709677419356,-7.629870129870129,-8.403361344537815,-3.1141868512110724,-5.545617173524151,-8.726003490401396,-9.591474245115453,-7.312614259597806,-11.228070175438596,-18.438538205980066,-15.46218487394958,-14.485165794066319,-9.807355516637479,-8.407871198568873
25912,Gimenells i el Pla de la Font,1.7211703958691909,5.080213903743315,4.651162790697675,1.5124555160142348,2.357207615593835,5.693296602387512,2.9657089898053752,1.2808783165599267,-0.18018018018018017,-0.6261180679785331,-2.012248468941382,-5.574324324324325,-6.175972927241963,-6.339814032121724,-6.955046649703138
25913,Riu de Cerdanya,,,52.63157894736842,44.44444444444444,30.864197530864196,23.809523809523807,12.790697674418606,-6.0606060606060606,-2.083333333333333,-1.0638297872340425,-16.964285714285715,-19.82758620689655,-9.090909090909092,-14.414414414414415,-12.389380530973451
26001,Ábalos,33.910034602076124,34.31734317343174,27.500000000000004,26.08695652173913,11.363636363636363,-5.263157894736842,-7.434944237918216,-13.84083044982699,-25.219941348973606,-24.188790560471976,-32.360742705570296,-33.153638814016176,-32.81653746770026,-30.081300813008134,-29.67032967032967
26002,Agoncillo,34.57627118644068,31.85437997724687,30.493273542600896,32.68571428571428,30.333333333333336,20.75268817204301,16.473072861668427,12.25130890052356,9.731876861966237,-3.163444639718805,-3.6059806508355323,1.0517090271691498,-1.343408900083963,11.433756805807622,13.373597929249353
26003,Aguilar del Río Alhama,-21.291208791208792,-21.45922746781116,-22.772277227722775,-22.416302765647742,-23.042168674698797,-20.839813374805598,-29.361702127659573,-31.863442389758177,-29.64071856287425,-26.86804451510334,-23.244147157190636,-23.322147651006713,-22.862129144851657,-25.30541012216405,-22.404371584699454
26004,Ajamil de Cameros,-21.518987341772153,6.666666666666667,25.396825396825395,24.59016393442623,26.31578947368421,2.898550724637681,-15.584415584415584,-17.5,-23.456790123456788,-19.51219512195122,-5.555555555555555,1.5151515151515151,9.67741935483871,47.540983606557376,6.25
26005,Albelda de Iregua,35.64181737979709,50.541027953110905,55.6166895919303,45.10656807307525,38.811040339702764,31.045490822027134,31.497622820919176,31.127356675644478,28.127313101406365,23.335719398711525,19.294037011651817,12.459651387992253,16.78048780487805,13.582497721057429,15.45372866127583
26006,Alberite,34.4080604534005,34.264339152119696,34.1645885286783,29.12524850894632,24.18807561803199,15.630885122410545,10.928212162780063,7.726663689146942,7.039155301363836,2.23723089911355,0.24479804161566704,-2.929838087895143,-3.223388305847077,-1.7937219730941705,-0.6686478454680534
26007,Alcanadre,-9.808612440191387,-7.797029702970297,-7.425742574257425,-8.32282471626734,-11.265822784810126,-8.974358974358974,-8.311345646437996,-12.532981530343006,-11.78082191780822,-10.941828254847644,-16.27296587926509,-12.685560053981106,-14.190981432360742,-12.43455497382199,-13.154362416107382
26008,Aldeanueva de Ebro,11.454617518826794,13.274336283185843,13.234111021721642,13.087113608992373,12.978637646110439,9.755134281200633,6.6045066045066045,6.933019976498238,6.71875,4.110105580693816,1.2844036697247707,0.7209805335255948,-0.9246088193456615,-3.2990422135509045,-4.438920454545454
26009,Alesanco,-5.490196078431373,11.287128712871288,10.408163265306122,11.875,10.92436974789916,7.446808510638298,12.168141592920353,16.247139588100687,2.4489795918367347,3.483606557377049,5.439330543933055,1.214574898785425,-0.2074688796680498,-6.8762278978389,-14.590747330960854
