Mun_Code,Mun,pop_1996_2013 (k=17),pop_1998_2015 (k=17),pop_1999_2016 (k=17),pop_2000_2017 (k=17),pop_2001_2018 (k=17),pop_2002_2019 (k=17),pop_2003_2020 (k=17),pop_2004_2021 (k=17),pop_2005_2022 (k=17),pop_2006_2023 (k=17),pop_2007_2024 (k=17)
45194,Villarejo de Montalbán,-28.846153846153843,-16.49484536082474,-18.947368421052634,-18.0,-21.50537634408602,-18.681318681318682,-11.25,-6.41025641025641,-2.5974025974025974,-9.210526315789473,11.428571428571429
45195,Villarrubia de Santiago,-5.236139630390143,-8.135125818683212,-9.996552912788694,-9.794353433252004,-9.877835951134381,-10.672772102853118,-11.820413889863206,-12.030866362679761,-12.517433751743376,-12.374697545800208,-11.33056133056133
45196,Villaseca de la Sagra,22.21518987341772,13.141426783479348,14.580725907384231,16.122840690978887,13.409234661606579,15.702479338842975,17.226092463584546,16.70854271356784,15.489467162329614,17.077798861480076,12.734990903577925
45197,Villasequilla,10.07979840403192,7.976240984302079,6.420068027210885,8.236308753773178,8.192457737321195,7.365684575389948,8.008565310492505,6.0531697341513295,2.52,3.5387673956262424,2.543035993740219
45198,Villatobas,16.92982456140351,10.939567710630788,8.422459893048128,8.423423423423424,5.705440070765149,7.516778523489933,4.8141891891891895,9.268707482993198,6.2218583708555055,10.963321241434905,8.917682926829269
45199,"Viso de San Juan, El",311.681772406848,300.28169014084506,280.37974683544303,262.22222222222223,247.52396166134187,234.54545454545453,220.371599203716,199.25968109339408,164.48374760994264,155.2372808892689,135.44690603514132
45200,"Yébenes, Los",-3.8947208276281757,-2.867099635672422,-3.453191826389989,-3.0650104855621874,-2.7786805329866753,-3.8611925708699903,-4.41988950276243,-6.259097525473072,-8.669418863131153,-9.840719129474847,-8.971518987341772
45201,Yeles,269.2307692307692,213.6986301369863,208.80195599022008,199.07567879838243,211.6475558237779,238.56416772554005,152.38527941844615,124.77635161415792,112.1475054229935,98.39383231609379,81.91518467852256
45202,Yepes,15.401987353206865,15.384615384615385,16.192660550458715,16.42955484167049,16.342412451361866,18.270762229806596,17.7728285077951,14.41519205869659,13.022956447114353,14.125607950941003,14.982361485785434
45203,Yuncler,82.55102040816327,80.60301507537689,89.01554404145078,98.32884097035041,102.31431646932185,90.9840038778478,79.18670747704417,82.90526315789474,85.95779220779221,80.40238450074516,73.25301204819277
45204,Yunclillos,44.33497536945813,49.57410562180579,42.10526315789473,34.959349593495936,33.4983498349835,30.906148867313917,16.568914956011728,14.182344428364688,20.119225037257824,16.147308781869686,8.945260347129507
45205,Yuncos,225.76353190202602,210.05553931598948,193.90750484630297,187.95212765957447,178.72935196950445,156.67886550777678,143.84422110552762,108.06234365980374,90.09298998569385,78.13115250643646,67.83518639633748
45901,Santo Domingo-Caudilla,32.151898734177216,29.077117572692796,30.166880616174584,28.987341772151897,31.619537275064268,36.93931398416886,36.02080624187256,38.48101265822785,40.63291139240506,45.44319600499376,43.91100702576112
46001,Ademuz,0.5012531328320802,-4.170141784820683,-3.316326530612245,-10.209205020920502,-11.280746395250212,-9.54861111111111,-7.162041181736795,-9.912280701754387,-13.569576490924806,-15.131022823330515,-19.162640901771336
46002,Ador,26.768128916741276,22.133333333333333,26.052631578947366,18.845500848896435,15.50580431177446,24.013157894736842,35.8994501178319,31.64933135215453,23.176895306859205,21.530758226037197,18.181818181818183
46003,Atzeneta d'Albaida,-4.102976669348351,-5.844155844155844,-6.260162601626017,-6.704361873990307,-7.923930269413629,-9.33852140077821,-11.5003808073115,-15.252976190476192,-14.09295352323838,-9.296875,-9.027237354085603
46004,Agullent,10.113378684807255,8.98366606170599,8.224130140081337,7.3774179037336935,7.244444444444445,5.286151157710791,4.279475982532751,0.7227891156462585,1.8111254851228977,2.827763496143959,2.199661590524535
46005,Alaquàs,18.652504507329308,15.093539054966248,13.296917376523169,9.41014885482015,6.60925804810697,4.422621781059028,3.148868212748229,1.2637043614877557,-0.5320761070887354,-0.9267871379218708,-0.5136362130099081
46006,Albaida,4.919730709476955,3.545485991006572,2.117039586919105,2.0247083047357584,-0.16897600540723218,-2.382528127068167,-4.118028534370946,-4.506952213520857,-4.390166028097062,-2.72596843615495,-0.5423512521933324
46007,Albal,51.03107478855839,42.619450129015036,39.36776645361893,35.67192850580473,30.651248695093553,33.30352788164526,27.427165808286567,22.99394118516329,19.79944527416258,17.366425370561874,14.81132075471698
46008,Albalat de la Ribera,1.5260581629714944,-0.715922107674685,-1.9994287346472437,-3.2527345998848585,-3.924963924963925,-1.1764705882352942,-2.918855808523059,-2.2067363530778166,1.8332347723240685,2.710027100271003,0.4957713619130942
46009,Albalat dels Sorells,11.13314447592068,10.80773606370876,10.26368018145733,12.101178499568842,14.484760522496371,13.369441277080957,15.777395295467583,17.663899227025478,17.154331612162938,14.735099337748345,14.590075512405608
46010,Albalat dels Tarongers,75.72964669738863,77.40963855421687,73.49926793557833,64.88011283497885,63.09362279511534,66.0377358490566,57.291666666666664,65.70713391739675,70.1492537313433,65.27777777777779,41.6822429906542
46011,Alberic,20.252747252747252,14.970977987076992,15.15846994535519,13.839817925652975,13.007172679584627,11.20972002113048,10.077438258685643,9.725970521071206,6.239460370994941,5.677154582763338,5.953533397870281
46012,Alborache,41.48571428571429,26.644370122630995,27.02104097452935,25.96685082872928,20.277481323372466,23.273113708820404,32.86486486486486,35.33755274261603,34.27704752275025,38.48454636091725,41.714836223506744
46013,Alboraia/Alboraya,77.26060790736649,62.83155592015313,50.68588406346798,41.83438588207519,35.31087648734707,31.078473413379076,27.853857681773555,24.513774311284436,22.594325826264992,21.299910642900812,21.670836808451487
46014,Albuixech,26.55440414507772,28.82912430305018,28.5761154855643,28.990765171503956,30.035912504080965,28.21576763485477,26.055268751897962,21.66715074063317,20.787809085681427,23.066024369509776,21.2013165112452
46015,Alcàsser,29.788684389911385,30.332203389830507,31.989650006809207,35.74491630930973,31.023538746363393,31.280240617235517,31.340976426639184,28.453453453453452,24.48808525925039,24.33862433862434,22.487379531895364
46016,Alcàntera de Xúquer,-8.176943699731904,-8.087731322823851,-7.373595505617978,-6.192170818505338,-6.958393113342898,-5.972323379461034,0.0,1.5942028985507246,3.8573508005822417,2.167630057803468,2.0042949176807445
46017,Alzira,10.434954137488903,10.309482545184451,10.007170940382286,8.846967386492203,8.758390905972856,7.483520744474603,7.615307246515638,7.025286259541986,6.83543708718238,7.324347444107923,9.984200009294113
46018,Alcublas,-11.230585424133812,-15.16919486581097,-18.896713615023476,-20.60889929742389,-22.69503546099291,-24.790419161676645,-22.950819672131146,-23.173803526448363,-23.743718592964825,-20.125786163522015,-17.61158021712907
46019,"Alcúdia, l'",10.008562458376938,11.82209469153515,12.571428571428573,12.679516250944822,11.841858722128537,12.317620650953984,13.244785333458047,14.445278768537639,12.345451190256505,10.831440254429804,11.679423683025664
46020,"Alcúdia de Crespins, l'",27.09677419354839,28.01745031507513,25.569558894813376,20.956665877338384,19.67704728950404,12.844638949671772,9.345594525235244,7.480150438779774,5.899047232921143,11.270236612702366,10.32663826333942
46021,Aldaia,32.45677694770544,29.160786917904876,28.600238712598262,27.915050030631,27.974642392717815,28.142845652698462,25.58592988339898,22.20331291127751,20.822850377386416,20.473577822697084,20.95742412396048
46022,Alfafar,3.305093094276426,8.723623262995368,8.185368393647488,10.054031147367306,11.043961921061076,13.310913430245172,9.41495346220722,8.954464512846604,8.064597273230367,7.661647475642161,8.907041976280695
46023,Alfauir,25.65597667638484,28.651685393258425,26.330532212885156,25.49019607843137,25.356125356125357,22.752808988764045,24.37673130193906,22.57217847769029,19.154228855721392,15.49636803874092,11.899313501144166
46024,Alfara de la Baronia,11.591355599214145,5.410821643286573,3.3663366336633667,6.573705179282868,7.157057654075547,14.139344262295081,17.56198347107438,21.149897330595483,21.686746987951807,20.51282051282051,19.223300970873787
46025,Alfara del Patriarca,17.636297109403586,18.415260454878943,21.900220102714602,24.785687663063737,24.586466165413533,24.576590139254797,22.87532759266192,18.783735156531126,18.35058907533024,25.0,26.766969909027296
46026,Alfarb,16.017964071856287,17.574827321565618,15.886415963161934,13.718140929535233,14.328358208955224,14.880952380952381,20.01527883880825,14.243973703433163,16.58144631117604,20.386904761904763,17.779339423752635
46027,Alfarrasí,4.305442729488221,1.7959183673469388,5.726141078838174,5.369127516778524,2.4350649350649354,-2.4681528662420384,-4.3171114599686025,-5.188679245283019,-4.996096799375488,-9.13978494623656,-9.406322282189668
46028,Algar de Palància,27.845036319612593,20.91346153846154,14.420803782505912,10.046728971962617,11.904761904761903,13.981042654028435,11.337868480725625,8.24295010845987,-0.9940357852882704,0.7648183556405354,0.0
46029,Algemesí,11.870230532582205,11.002651241262955,10.22958674386105,9.920888604762666,8.8830360349575,8.203016746506195,7.165182059696827,4.249389126450825,2.112939416604338,0.40986606162628997,2.552068055148137
