Mun_Code,Mun,pop_1996_2000 (k=4),pop_1998_2002 (k=4),pop_1999_2003 (k=4),pop_2000_2004 (k=4),pop_2001_2005 (k=4),pop_2002_2006 (k=4),pop_2003_2007 (k=4),pop_2004_2008 (k=4),pop_2005_2009 (k=4),pop_2006_2010 (k=4),pop_2007_2011 (k=4),pop_2008_2012 (k=4),pop_2009_2013 (k=4),pop_2010_2014 (k=4),pop_2011_2015 (k=4),pop_2012_2016 (k=4),pop_2013_2017 (k=4),pop_2014_2018 (k=4),pop_2015_2019 (k=4),pop_2016_2020 (k=4),pop_2017_2021 (k=4),pop_2018_2022 (k=4),pop_2019_2023 (k=4),pop_2020_2024 (k=4)
40073,Escalona del Prado,-1.669449081803005,-0.6791171477079796,0.16863406408094433,3.904923599320883,8.006814310051109,1.3675213675213675,-1.1784511784511784,0.0,-4.416403785488959,0.33726812816188867,1.8739352640545146,-4.248366013071895,-7.2607260726072615,-5.2100840336134455,-6.688963210702341,-9.044368600682594,-8.896797153024911,-11.170212765957446,-10.57347670250896,-7.129455909943714,-2.734375,-2.3952095808383236,-4.809619238476954,-5.454545454545454
40074,Escarabajosa de Cabezas,-2.564102564102564,-1.574803149606299,-2.638522427440633,-4.473684210526316,-2.9810298102981028,-5.866666666666666,-3.523035230352303,-3.3057851239669422,-2.2346368715083798,-2.5495750708215295,-5.8988764044943816,-4.273504273504273,-3.7142857142857144,-3.77906976744186,-2.3880597014925375,-6.845238095238096,-9.198813056379821,-9.365558912386707,-8.868501529051988,-5.431309904153355,-5.555555555555555,-3.6666666666666665,-5.704697986577181,-6.756756756756757
40075,Escobar de Polendos,2.631578947368421,11.013215859030836,8.444444444444445,4.700854700854701,-1.6064257028112447,-9.126984126984127,-9.836065573770492,-8.979591836734693,-14.285714285714285,-13.973799126637553,-9.090909090909092,-7.174887892376682,-10.0,-2.030456852791878,-8.0,-12.560386473429952,-6.349206349206349,-10.362694300518134,-9.239130434782608,-8.83977900552486,-5.084745762711865,0.5780346820809248,5.389221556886228,0.6060606060606061
40076,"Espinar, El",6.337546976426375,8.256121773659828,13.14276326597667,16.481927710843376,23.089146670904178,25.783279841051503,25.831276317700013,27.113501585988143,23.095791376194164,18.52976913730255,12.497115162704823,5.359661495063469,1.8038804404824331,-1.035366478728857,-2.6977125859062467,-5.138502728864175,-5.686617904604924,-6.142531593122022,-5.270925574530887,-1.3677811550151975,3.5062807209175317,6.632821984328441,9.214333407522814,11.65529385868369
40077,Espirdo,-2.272727272727273,34.72222222222222,47.465437788018434,73.0232558139535,73.66255144032921,85.2233676975945,89.375,105.10752688172043,106.39810426540284,70.87198515769944,62.541254125412536,37.745740498034074,20.091848450057405,18.13246471226927,12.385786802030458,13.13035204567079,19.311663479923517,19.577205882352942,21.40921409214092,16.82085786375105,16.346153846153847,11.990776325903152,14.806547619047619,15.694744420446364
40078,Fresneda de Cuéllar,-5.384615384615385,-7.199999999999999,-6.530612244897959,-9.75609756097561,-9.54356846473029,-9.482758620689655,-9.606986899563319,-9.45945945945946,-8.715596330275229,-7.142857142857142,-5.314009661835748,-3.482587064676617,-9.045226130653267,-10.76923076923077,-9.183673469387756,-9.278350515463918,-4.41988950276243,-4.597701149425287,-7.303370786516854,-7.386363636363637,-4.046242774566474,3.614457831325301,5.454545454545454,4.294478527607362
40079,Fresno de Cantespino,5.957446808510639,16.528925619834713,27.659574468085108,16.46586345381526,21.63265306122449,-0.3546099290780142,2.666666666666667,0.0,-5.704697986577181,-1.0676156583629894,-10.714285714285714,-10.0,-10.320284697508896,-3.9568345323741005,0.7272727272727273,4.21455938697318,3.571428571428571,-1.8726591760299627,-4.332129963898916,2.941176470588235,19.923371647509576,20.99236641221374,14.339622641509434,2.857142857142857
40080,Fresno de la Fuente,0.0,-8.0,2.7027027027027026,2.564102564102564,22.972972972972975,56.52173913043478,52.63157894736842,48.75,27.472527472527474,2.7777777777777777,-4.310344827586207,-9.243697478991598,-11.206896551724139,-18.91891891891892,-15.315315315315313,-19.444444444444446,-28.155339805825243,-21.11111111111111,-28.723404255319153,-9.195402298850574,5.405405405405405,2.8169014084507045,14.925373134328357,-2.5316455696202533
40081,Frumales,-15.899581589958158,-13.656387665198238,-15.277777777777779,-11.940298507462686,-2.030456852791878,-5.612244897959184,0.546448087431694,1.1299435028248588,-8.808290155440414,-4.324324324324325,-8.152173913043478,-13.40782122905028,-18.181818181818183,-23.163841807909606,-24.85207100591716,-23.225806451612904,-21.52777777777778,-14.705882352941178,-11.811023622047244,-4.201680672268908,-1.7699115044247788,1.7241379310344827,10.714285714285714,5.263157894736842
40082,Fuente de Santa Cruz,-2.0202020202020203,-5.05050505050505,-9.137055837563452,-13.402061855670103,-9.947643979057592,-17.02127659574468,-19.553072625698324,-14.285714285714285,-14.534883720930234,-8.333333333333332,-4.861111111111112,-4.861111111111112,-10.204081632653061,-9.090909090909092,-6.569343065693431,-12.408759124087592,-7.575757575757576,-8.461538461538462,-9.375,-8.333333333333332,-11.475409836065573,-13.445378151260504,-6.0344827586206895,-10.0
40083,Fuente el Olmo de Fuentidueña,-10.429447852760736,-5.806451612903226,-12.5,-15.068493150684931,-22.448979591836736,-19.17808219178082,-23.308270676691727,-20.967741935483872,-0.8771929824561403,70.33898305084746,68.62745098039215,104.08163265306123,50.442477876106196,-10.44776119402985,2.3255813953488373,-11.0,0.0,-4.444444444444445,0.0,-4.49438202247191,-20.588235294117645,4.651162790697675,57.95454545454546,132.35294117647058
40084,Fuente el Olmo de Íscar,-10.92436974789916,-15.254237288135593,-14.414414414414415,-10.377358490566039,-11.76470588235294,-11.0,-9.473684210526317,-12.631578947368421,-4.444444444444445,-10.112359550561797,-9.30232558139535,-4.819277108433735,-10.465116279069768,-11.25,-12.82051282051282,-16.455696202531644,-14.285714285714285,-15.492957746478872,-17.647058823529413,-16.666666666666664,-25.757575757575758,-25.0,-8.928571428571429,-18.181818181818183
40086,Fuentepelayo,-5.2683896620278325,-0.20429009193054137,-0.41067761806981523,2.308499475341028,3.0949839914621133,2.456499488229273,2.1649484536082473,3.076923076923077,1.7598343685300208,-4.295704295704296,-0.30272452068617556,-2.0895522388059704,-2.441505595116989,-2.1920668058455117,-7.489878542510121,-9.247967479674797,-10.323253388946819,-9.071504802561366,-8.533916849015318,-7.950727883538635,-6.511627906976744,-7.746478873239436,-7.29665071770335,-6.082725060827251
40087,Fuentepiñel,-5.729166666666666,-16.161616161616163,-17.1875,-17.12707182320442,-18.857142857142858,-18.67469879518072,-18.238993710691823,-17.333333333333336,-14.084507042253522,-11.11111111111111,-3.076923076923077,-5.64516129032258,-13.114754098360656,-12.5,-21.428571428571427,-17.094017094017094,-8.49056603773585,-8.571428571428571,-3.0303030303030303,-12.371134020618557,-16.49484536082474,-18.75,-25.0,-20.0
40088,Fuenterrebollo,-1.3245033112582782,-7.72626931567329,-11.555555555555555,-11.856823266219239,-8.962264150943396,-10.287081339712918,-7.2864321608040195,-8.883248730964468,0.5181347150259068,4.266666666666667,1.8970189701897018,3.064066852367688,-5.927835051546391,-8.184143222506394,-1.8617021276595744,-3.2432432432432434,-3.5616438356164384,-4.456824512534819,-7.588075880758807,-5.027932960893855,-5.681818181818182,-3.206997084548105,-7.331378299120235,-0.29411764705882354
40089,Fuentesaúco de Fuentidueña,-7.4074074074074066,-7.079646017699115,-6.079027355623101,-4.615384615384616,-0.628930817610063,-1.5873015873015872,-4.53074433656958,-2.5806451612903225,-4.113924050632911,-5.806451612903226,-0.3389830508474576,-7.9470198675496695,-11.881188118811881,-10.616438356164384,-15.306122448979592,-12.949640287769784,-10.112359550561797,-7.662835249042145,-3.614457831325301,-3.71900826446281,-2.5,-1.6597510373443984,1.6666666666666667,-4.291845493562231
40091,Fuentesoto,0.0,-2.923976608187134,-6.470588235294119,-5.232558139534884,-9.659090909090908,-7.83132530120482,23.89937106918239,22.085889570552148,11.949685534591195,9.15032679738562,-20.304568527918782,-27.1356783919598,-25.842696629213485,-28.143712574850298,-28.662420382165603,-20.689655172413794,-14.393939393939394,-14.166666666666666,-3.571428571428571,-7.82608695652174,-4.424778761061947,-1.9417475728155338,-11.11111111111111,-5.660377358490567
40092,Fuentidueña,-7.179487179487179,-17.2972972972973,-11.602209944751381,-12.70718232044199,-8.588957055214724,-6.535947712418301,-7.5,-10.126582278481013,-14.76510067114094,-13.986013986013987,-19.594594594594593,-23.239436619718308,15.748031496062993,21.951219512195124,21.008403361344538,35.77981651376147,-4.081632653061225,-5.333333333333334,2.083333333333333,-18.91891891891892,-6.382978723404255,-4.929577464788732,-2.0408163265306123,10.833333333333334
