Mun_Code,Mun,pop_1996_2010 (k=14),pop_1998_2012 (k=14),pop_1999_2013 (k=14),pop_2000_2014 (k=14),pop_2001_2015 (k=14),pop_2002_2016 (k=14),pop_2003_2017 (k=14),pop_2004_2018 (k=14),pop_2005_2019 (k=14),pop_2006_2020 (k=14),pop_2007_2021 (k=14),pop_2008_2022 (k=14),pop_2009_2023 (k=14),pop_2010_2024 (k=14)
8146,Olesa de Bonesvalls,136.71766342141865,123.56687898089172,96.34703196347031,84.18259023354565,68.96551724137932,58.80184331797235,47.82608695652174,38.85003885003885,30.874909616775128,22.177954847277555,23.58611825192802,21.299638989169676,21.26436781609195,22.972972972972975
8147,Olesa de Montserrat,49.686649363803255,46.61286378087552,41.74328358208955,37.26896390880998,32.462854570013505,27.866104261302183,18.949494949494948,17.172563319207647,13.213981244671782,11.190936722851616,8.42431594554522,5.9265078118181025,4.913952190893095,4.360145479150808
8148,Olivella,256.9182389937107,249.9524262607041,210.47210300429185,173.6163760424564,147.33194733194733,129.96134020618558,110.4202648244099,85.4301342615614,74.34603028912346,56.461232604373755,45.2146375791696,38.93691962856228,32.15568862275449,29.779735682819386
8149,Olost,-0.16611295681063123,-0.9174311926605505,-0.08438818565400844,2.2413793103448274,0.4248088360237893,1.282051282051282,0.41946308724832215,0.08424599831508003,0.4191114836546521,1.2636899747262005,-0.2514668901927913,0.5838198498748958,0.08216926869350863,1.1647254575707155
8150,Orís,28.695652173913043,24.050632911392405,23.47826086956522,34.070796460176986,33.91304347826087,31.35593220338983,30.57851239669421,23.015873015873016,13.309352517985612,13.380281690140844,18.53146853146853,15.282392026578073,25.0,18.243243243243242
8151,Oristà,-12.330827067669173,-14.501510574018129,-16.289592760180994,-13.643410852713178,-12.519561815336463,-12.339743589743591,-11.2012987012987,-10.945273631840797,-9.983361064891847,-7.419898819561552,-6.655290102389079,-3.0456852791878175,0.3418803418803419,-2.401372212692967
8152,Orpí,20.13422818791946,8.843537414965986,-7.534246575342466,-10.884353741496598,-4.794520547945205,-0.7142857142857143,-7.586206896551724,-22.285714285714285,-20.108695652173914,-20.526315789473685,-15.846994535519126,-17.616580310880828,-12.834224598930483,-0.5586592178770949
8153,Òrrius,55.714285714285715,55.36992840095465,50.11337868480725,64.28571428571429,73.29974811083123,92.85714285714286,98.28571428571429,121.21212121212122,134.6031746031746,156.94915254237287,59.95893223819302,24.881889763779526,24.84375,23.08868501529052
8154,Pacs del Penedès,42.096774193548384,38.425196850393704,36.809815950920246,36.60030627871363,28.674351585014406,31.470588235294116,28.673323823109843,22.868741542625166,23.758389261744966,16.64548919949174,10.108303249097473,9.35672514619883,4.602991944764097,6.129398410896708
8155,Palafolls,115.60579995084788,95.7285342584562,83.82591093117409,73.1614135625597,61.9723306136928,51.96339434276206,44.90440827934903,39.586789322877394,32.502113271344044,26.77040749043914,19.662572881776455,15.45172084130019,14.387232059645852,13.279379915650292
8156,Palau-solità i Plegamans,46.45474249148519,39.36303281054556,34.33085501858736,30.34538732076833,26.60478150451003,25.099257724840324,22.711636882288783,17.097367789423153,15.07478965409785,11.885800150262959,9.732234809474768,7.150043115837884,7.533759772565743,8.921775898520085
8157,Pallejà,64.51942740286299,60.76274817883159,57.23905723905723,55.0427114907688,45.76183718229906,38.525390625,33.61423220973783,17.853478350092345,12.912087912087914,10.317987660180352,7.551529716239948,5.285623467441649,5.4068618645590085,4.9897895764893905
8158,"Papiol, El",14.647641234711706,17.12868398015757,17.676179382644147,16.137413394919168,18.515283842794762,16.030751708428244,16.600341102899375,13.092613009922824,12.45252306022789,11.759978569515136,11.928061359428723,11.650992685475444,10.897435897435898,10.820421640843282
8159,Parets del Vallès,41.29830965796366,36.84600014800562,32.63849229011993,29.38941842795966,26.707783066300195,22.93284604842394,20.42915185373286,19.664404223227752,17.77558326132576,16.194479985377445,13.080143540669855,9.666744078030655,7.15176950998185,6.043246279135074
8160,Perafita,24.137931034482758,21.13095238095238,22.674418604651162,10.597826086956522,15.745856353591158,12.295081967213115,12.912087912087914,11.05121293800539,4.497354497354497,6.860158311345646,4.568527918781726,2.7027027027027026,3.6764705882352944,10.606060606060606
8161,Piera,92.44784790071296,86.88830780724692,87.48599178184536,75.64402810304449,63.30065359477124,47.15518932705513,39.792069187597754,34.142507858889275,27.57972199509403,24.577252721797542,20.20949311456197,19.693404634581103,20.09913432002234,20.437705817782657
8162,"Hostalets de Pierola, Els",141.03690685413005,139.61952026468157,142.16171617161717,137.44955609362387,115.93118922961855,98.01369863013699,80.07448789571696,70.74592074592074,58.222458754656735,48.77683474787818,38.0802163136548,28.895300906842543,22.052067381317,17.790740065621584
8163,Pineda de Mar,44.78304629836726,40.2528921172989,36.170545057004524,29.371291818317797,24.42144602558574,19.500865288277623,15.348246727662742,13.254598751008965,10.404015869160393,9.72396486825596,9.410200250312892,8.298947206046817,9.724077395718048,13.756613756613756
8164,"Pla del Penedès, El",15.739769150052465,30.643402399127588,30.601092896174865,32.50270855904659,37.43016759776536,38.759689922480625,37.96192609182531,41.30190796857464,38.63134657836645,36.94951664876477,46.57687991021324,32.96812749003984,26.512968299711815,22.57479601087942
8165,"Pobla de Claramunt, La",36.040308239478364,36.270368135184064,33.91671695835848,32.00483091787439,25.58411214953271,20.144685587089594,16.862326574172894,12.100926879505664,6.45631067961165,3.4564393939393936,0.6383948928408573,1.7897091722595078,1.006124234470691,2.52723311546841
8166,"Pobla de Lillet, La",-16.794380587484035,-18.205631958087753,-19.892473118279568,-20.618556701030926,-18.23402727925341,-15.909090909090908,-19.27888153053716,-18.865143699336773,-18.768545994065285,-17.633760361718164,-19.591527987897127,-19.357249626307922,-16.996951219512198,-14.88871834228703
8167,Polinyà,97.11830131445906,90.9090909090909,84.90480507706256,76.8949967790423,72.5613593455003,58.21578345406023,52.03119332607907,43.27924850555081,31.90728064716864,25.7244234180958,19.549612948627725,14.156423071727678,10.500260552371026,9.707617337778917
8168,Pontons,85.2233676975945,77.59197324414716,44.412607449856736,31.40495867768595,27.440633245382585,11.029411764705882,1.3333333333333335,-1.9271948608137044,10.37344398340249,6.024096385542169,-5.935251798561151,-9.13978494623656,-1.3207547169811322,-3.896103896103896
8169,"Prat de Llobregat, El",0.28298158248359817,1.0365678088108263,1.0291048699281538,-0.14295698583137428,-0.19797589445509112,0.5466472303206997,0.9239954510993177,1.558244124912903,2.229783193543282,3.672168577272511,4.578459377942327,3.3879711919108413,3.3082090258286287,4.335214553709367
8170,"Prats de Rei, Els",-0.5434782608695652,-4.301075268817205,0.0,0.0,-1.651376146788991,-4.121863799283155,0.9433962264150944,0.9259259259259258,-0.931098696461825,0.9398496240601504,2.60707635009311,2.5925925925925926,3.717472118959108,0.7285974499089253
8171,Prats de Lluçanès,-1.827956989247312,-2.991608901860635,-2.1191085129704055,-4.581818181818182,-5.459875412238915,-5.524861878453039,-6.323964497041421,-6.037037037037037,-4.533630620587142,-5.4122775154377045,-2.768549280177187,-3.3835969106289077,-1.5062454077883909,-1.8619934282584885
8172,Premià de Mar,13.849303849303848,10.247169885228564,8.708755119387991,7.780329123612706,5.230653360948974,3.633456060098925,2.645831808533997,2.210166035537431,1.6851697826637253,2.408470926058866,3.38166002174701,3.532401524777637,4.992882951932552,4.132796201712107
