Mun_Code,Mun,pop_1996_2021 (k=25),pop_1998_2023 (k=25),pop_1999_2024 (k=25)
20015,Ataun,6.796727501573317,7.6238881829733165,10.56020605280103
20016,Aia,24.908869987849332,29.376135675348277,28.743235117257964
20017,Azkoitia,13.837890624999998,13.732772944971167,14.54171562867215
20018,Azpeitia,12.226654846335698,11.590474790533587,12.15339233038348
20019,Beasain,13.121401346200631,13.604944295356592,14.707090625256757
20020,Beizama,-12.195121951219512,-17.791411042944784,-19.25465838509317
20021,Belauntza,-11.538461538461538,-3.050847457627119,-10.559006211180124
20022,Berastegi,17.918454935622318,13.880126182965299,14.300411522633743
20023,Berrobi,5.84070796460177,4.166666666666666,0.3629764065335753
20024,Bidania-Goiatz,26.840855106888363,29.951690821256037,26.666666666666668
20025,Zegama,14.985163204747776,17.53048780487805,17.903596021423105
20026,Zerain,21.030042918454935,18.64406779661017,15.702479338842975
20027,Zestoa,15.897908979089792,18.95034569453174,20.615964802011312
20028,Zizurkil,11.810730253353203,11.842105263157894,7.491856677524431
20029,Deba,7.913526378421261,7.174085850556438,6.070726915520629
20030,Eibar,-9.39170020452596,-8.447910713685413,-6.738470977197587
20031,Elduain,7.488986784140969,7.239819004524888,30.208333333333332
20032,Elgoibar,4.322504322504322,5.805501886098077,7.767441860465116
20033,Elgeta,16.191446028513237,13.719512195121952,16.135662898252825
20034,Eskoriatza,3.3008252063015755,5.191873589164786,8.354624425140521
20035,Ezkio-Itsaso,14.12639405204461,12.476722532588454,9.497206703910614
20036,Hondarribia,16.59863004220577,16.093771483569366,15.367316341829085
20037,Gaintza,-7.352941176470589,-6.0606060606060606,-6.7669172932330826
20038,Gabiria,17.289719626168225,16.055045871559635,18.89400921658986
20039,Getaria,16.562369628702545,22.30277185501066,19.588477366255145
20040,Hernani,9.3144360337145,9.261723532229734,8.95514398886629
20041,Hernialde,6.64451827242525,3.642384105960265,10.801393728222997
20042,Ibarra,-1.562864473991136,-5.707762557077626,-5.122288878634056
20043,Idiazabal,12.92079207920792,11.958661417322833,11.176470588235295
20044,Ikaztegieta,27.631578947368425,28.49604221635884,31.413612565445025
20045,Irun,13.97808566512723,13.993767664323501,14.701695587148855
20046,Irura,158.53994490358127,153.28859060402684,154.02144772117964
20047,Itsasondo,4.777070063694268,7.717569786535304,10.016420361247947
20048,Larraul,91.85185185185185,88.97058823529412,77.77777777777779
20049,Lazkao,22.541819665442677,24.05611718588818,24.25610506874615
20050,Leaburu,0.7957559681697612,10.674157303370785,9.269662921348315
20051,Legazpi,-9.818926492778617,-8.601797063335525,-7.4360105913503975
20052,Legorreta,1.4084507042253522,2.881236823612087,1.89873417721519
20053,Lezo,5.371110724839214,3.621938599517075,3.1394750386001027
20054,Lizartza,-2.950310559006211,2.576489533011272,11.166666666666666
20055,Arrasate/Mondragón,-11.004843107728624,-9.584453173454621,-7.759339559706471
20056,Mutriku,10.682865521575199,12.017710309930424,10.043759116482601
20057,Mutiloa,52.38095238095239,65.82278481012658,51.49700598802395
20058,Olaberria,-7.128712871287128,-6.802030456852792,-4.401228249744114
20059,Oñati,8.178720181749338,8.773744592815499,8.145856767904013
20060,Orexa,48.10126582278481,35.0,36.708860759493675
20061,Orio,42.897327707454295,42.64089427107592,43.53378221499884
20062,Ormaiztegi,5.583756345177665,4.6888320545609545,7.8231292517006805
20063,Oiartzun,15.915746789817526,14.75063867599689,14.610712313638874
20064,Pasaia,-8.283236994219653,-8.101999420457838,-6.1386022514071295
20065,Soraluze-Placencia de las Armas,-11.896162528216705,-13.511643993543924,-11.703360370799537
20066,Errezil,-9.546165884194053,-8.77742946708464,-8.082408874801903
20067,Errenteria,-1.1194312079267832,-0.36824461600975217,0.41593304243537726
20068,Leintz-Gatzaga,-15.6,-23.62204724409449,-19.84732824427481
20069,Donostia/San Sebastián,6.327582698351685,5.899152214286115,5.5159367885362265
20070,Segura,15.676959619952493,15.597783056215361,15.993665874901028
20071,Tolosa,10.10067300739752,11.06498394774715,11.019709600839176
20072,Urnieta,21.03515625,17.091595845136922,16.257440476190478
20073,Usurbil,16.467236467236468,20.124952669443395,21.885649375236653
20074,Bergara,-4.7855324149637655,-4.319397661977412,-4.425070999273496
20075,Villabona,9.19925512104283,7.729289940828403,7.6428440198419985
20076,Ordizia,14.25438596491228,17.372600926538716,17.739628040057227
20077,Urretxu,8.506888817686638,7.257679452490848,6.017865538316878
20078,Zaldibia,4.005085823267642,11.935483870967742,14.02359108781127
20079,Zarautz,21.190500989480263,17.427470075065937,15.76757319066726
20080,Zumarraga,-6.3541263076327,-6.282671829622459,-4.335374284021331
20081,Zumaia,22.270531400966185,22.95003010234798,23.046453006841915
20901,Mendaro,51.60550458715596,56.54205607476636,49.218168279970214
20902,Lasarte-Oria,5.777951962376127,7.791549295774648,9.540555870674986
20903,Astigarraga,126.0855884203902,139.4876601062168,131.41579731743667
20904,Baliarrain,62.76595744680851,77.38095238095238,81.17647058823529
20905,Orendain,47.43589743589743,60.0,61.18421052631579
20906,Altzaga,86.31578947368422,78.35051546391753,76.28865979381443
20907,Gaztelu,20.13888888888889,13.513513513513514,13.422818791946309
21001,Alájar,1.2437810945273633,0.7751937984496124,-0.3778337531486146
21002,Aljaraque,126.4107645770314,128.46145950939137,118.38221013789085
21003,"Almendro, El",-3.1322505800464038,-3.6363636363636362,-1.8306636155606408
21004,Almonaster la Real,-13.17452600875061,-11.061507936507937,-12.928891098955745
21005,Almonte,51.11288735858337,49.29002484913028,44.53551912568306
21006,Alosno,-22.25959635931935,-18.308989919769594,-17.778236630187898
21007,Aracena,22.46571258199165,24.7942540775101,25.77937649880096
21008,Aroche,-14.939960904775202,-14.45511010728402,-14.785328404890533
21009,Arroyomolinos de León,-18.664383561643834,-18.916595012897677,-21.20954003407155
21010,Ayamonte,22.452464989183653,28.14516606476822,27.33804475853946
21011,Beas,5.482041587901701,4.657863145258103,5.018007202881152
21012,Berrocal,-27.102803738317753,-28.846153846153843,-30.097087378640776
21013,Bollullos Par del Condado,12.958166548936504,12.893778692417287,12.82313192425552
21014,Bonares,20.154272151898734,20.668512658227847,21.52873790242939
21015,Cabezas Rubias,-29.038652130822594,-27.646454265159303,-26.72858617131063
21016,Cala,-22.43804420629605,-21.379310344827587,-23.335621139327383
21017,Calañas,-44.45114595898673,-44.11525974025974,-43.381900266776114
21018,"Campillo, El",-18.59706362153344,-17.620605069501227,-16.914191419141915
21019,Campofrío,-16.073478760045926,-13.97228637413395,-15.911730545876887
21020,Cañaveral de León,-25.60296846011132,-25.680933852140075,-26.019417475728158
21021,Cartaya,77.64757324005247,78.91438733169616,77.0133950719365
21022,Castaño del Robledo,14.427860696517413,7.246376811594203,9.178743961352657
21023,"Cerro de Andévalo, El",-16.696588868940754,-17.74076755973932,-18.115942028985508
21024,Corteconcepción,-17.126269956458636,-17.205882352941178,-18.49217638691323
21025,Cortegana,-10.968113714944296,-9.499708000778664,-10.015588464536243
21026,Cortelazor,-10.355029585798817,-8.282208588957054,-4.587155963302752
21027,Cumbres de Enmedio,-11.666666666666666,0.0,-3.1746031746031744
21028,Cumbres de San Bartolomé,-37.3534338358459,-36.347826086956516,-36.36363636363637
21029,Cumbres Mayores,-20.604395604395602,-19.89819527996298,-19.01639344262295
21030,Chucena,16.16580310880829,15.028306742151312,13.030303030303031
21031,Encinasola,-33.573264781491005,-31.957104557640754,-31.70731707317073
21032,Escacena del Campo,3.054806828391734,7.688744789254284,5.267938237965486
21033,Fuenteheridos,11.094674556213018,22.492401215805472,26.2015503875969
21034,Galaroza,-13.864491844416563,-12.925598991172762,-14.4375
21035,Gibraleón,14.723267060720044,19.065145380934855,20.4987165383205
21036,"Granada de Río-Tinto, La",3.418803418803419,10.267857142857142,9.417040358744394
21037,"Granado, El",-23.97058823529412,-25.0,-27.606461086637296
21038,Higuera de la Sierra,2.7110766847405112,2.753737214791503,3.7301587301587302
21039,Hinojales,-23.356009070294785,-25.227272727272727,-25.458715596330272
21040,Hinojos,12.090752441125789,16.01020119013885,14.317925591882751
21041,Huelva,1.3243291274213613,1.815116686072676,1.925552876236814
21042,Isla Cristina,24.298093587521663,21.631664883734025,19.762036524626453
21043,Jabugo,-13.410404624277456,-14.749034749034747,-15.245079120030876
21044,Lepe,54.3956343792633,55.20064637759224,53.940510660700184
21045,Linares de la Sierra,-10.96345514950166,-5.666666666666666,-11.003236245954692
21046,Lucena del Puerto,46.19266055045871,49.61204929256047,51.04770396790014
21047,Manzanilla,-14.704716607213635,-14.767764986105597,-11.607499002792181
21048,"Marines, Los",24.620060790273556,30.0,30.061349693251532
21049,Minas de Riotinto,-27.513430544896394,-26.760284810126585,-26.13885020887209
21050,Moguer,64.99139929698602,66.96487017237617,67.86172487526729
21051,"Nava, La",-22.25609756097561,-19.314641744548286,-21.779141104294478
21052,Nerva,-22.24749772520473,-22.35635696821516,-21.652509652509654
21053,Niebla,8.11232449297972,11.274252753015206,9.174311926605505
21054,"Palma del Condado, La",10.647245871371423,11.56646557104223,10.299721907508497
21055,Palos de la Frontera,74.33178384660081,78.8700242545299,79.36260623229462
21056,Paterna del Campo,-10.430079835178985,-11.471640265712827,-12.825753704649975
21057,Paymogo,-11.205564142194744,-8.821170809943865,-7.449392712550608
21058,Puebla de Guzmán,-3.6946564885496183,-3.5006195786864933,-4.534238124614435
21059,Puerto Moral,16.115702479338843,16.528925619834713,11.553784860557768
21060,Punta Umbría,44.4899072558647,39.451531719170355,36.016520566419416
21061,Rociana del Condado,23.408947700063013,27.543581616481777,25.688651031008973
21062,Rosal de la Frontera,-12.16710182767624,-11.436170212765957,-10.593900481540931
21063,San Bartolomé de la Torre,30.816326530612244,37.40116878652458,39.31653434587504
21064,San Juan del Puerto,58.64774624373956,63.43485617597293,66.79700782046922
21065,Sanlúcar de Guadiana,-3.061224489795918,7.37913486005089,4.785894206549118
21066,San Silvestre de Guzmán,-1.0606060606060608,2.1604938271604937,-1.3782542113323124
21067,Santa Ana la Real,-1.2121212121212122,-4.040404040404041,-8.171206225680933
21068,Santa Bárbara de Casa,-24.696645253390432,-19.970951343500364,-17.543859649122805
21069,Santa Olalla del Cala,-10.98468271334792,-10.535557506584723,-10.274270787984326
21070,Trigueros,8.598901098901099,10.513210679208743,12.249134948096886
21071,Valdelarco,-16.607773851590103,-12.903225806451612,-13.186813186813188
21072,Valverde del Camino,0.8327385201046872,1.1590727418065547,0.8073541167066347
21073,Villablanca,40.49227799227799,42.34892787524366,46.748768472906406
21074,Villalba del Alcor,-7.849640685461582,-7.025369389461946,-7.996656450264698
21075,Villanueva de las Cruces,-16.304347826086957,-8.177570093457943,-11.627906976744185
21076,Villanueva de los Castillejos,6.147540983606557,10.310048561822937,8.459549316586628
21077,Villarrasa,5.305927342256214,3.170028818443804,2.7522935779816518
21078,Zalamea la Real,-13.822284908321581,-14.789337919174548,-15.270231627108952
21079,Zufre,-31.50087260034904,-31.358249772105744,-33.902877697841724
21902,"Zarza-Perrunal, La	",,,
22001,Abiego,-11.147540983606557,-10.0,-8.96551724137931
22002,Abizanda,5.147058823529411,15.714285714285714,14.788732394366196
22003,Adahuesca,11.11111111111111,32.91139240506329,31.84713375796178
22004,Agüero,-14.723926380368098,-8.9171974522293,-15.66265060240964
22006,Aisa,-5.084745762711865,-10.743801652892563,-15.176151761517614
22007,Albalate de Cinca,1.6260162601626018,4.4036697247706424,3.3484162895927603
22008,Albalatillo,-30.627306273062732,-25.925925925925924,-19.157088122605366
22009,Albelda,-29.641025641025642,-27.027027027027028,-25.681341719077565
22011,Albero Alto,16.831683168316832,25.0,29.292929292929294
22012,Albero Bajo,17.094017094017094,9.243697478991598,0.0
22013,Alberuela de Tubo,-24.257425742574256,-20.618556701030926,-27.061855670103093
22014,Alcalá de Gurrea,-37.83783783783784,-32.45614035087719,-18.072289156626507
22015,Alcalá del Obispo,-4.53257790368272,4.225352112676056,6.896551724137931
22016,Alcampell,-38.22660098522167,-34.31578947368421,-32.52375923970433
22017,Alcolea de Cinca,-3.614457831325301,-11.721907841552143,-10.20242914979757
22018,Alcubierre,-22.981366459627328,-11.777301927194861,-14.346895074946467
22019,Alerre,24.550898203592812,22.099447513812155,19.680851063829788
22020,Alfántega,1.5267175572519083,1.5625,8.403361344537815
22021,Almudévar,1.3871374527112232,2.781289506953224,3.878942881500426
22022,Almunia de San Juan,-2.130681818181818,1.8335684062059237,0.9985734664764622
22023,Almuniente,-29.503105590062113,-28.91760904684976,-29.1866028708134
22024,Alquézar,11.55115511551155,14.473684210526317,11.18421052631579
22025,Altorricón,-0.8940852819807428,-1.3121546961325967,1.6574585635359116
22027,Angüés,-19.739696312364423,-13.053613053613052,-16.129032258064516
22028,Ansó,-22.00392927308448,-20.683111954459203,-21.78030303030303
22029,Antillón,-19.883040935672515,-17.391304347826086,-25.0
22032,Aragüés del Puerto,-19.444444444444446,-13.043478260869565,-15.555555555555555
22035,Arén,-23.923444976076556,-22.613065326633166,-21.93877551020408
22036,Argavieso,-5.785123966942149,-6.299212598425196,-12.5
22037,Arguis,159.32203389830508,180.70175438596493,184.48275862068965
22039,Ayerbe,-9.98248686514886,-3.853046594982079,-4.05040504050405
22040,Azanuy-Alins,-13.23529411764706,-13.793103448275861,-7.575757575757576
22041,Azara,-29.87012987012987,-24.107142857142858,-26.785714285714285
22042,Azlor,-14.942528735632186,-7.228915662650602,-1.875
22043,Baélls,-41.25,-42.038216560509554,-41.17647058823529
22044,Bailo,-22.189349112426036,-18.38006230529595,-15.974440894568689
22045,Baldellou,-55.34591194968554,-42.30769230769231,-45.33333333333333
22046,Ballobar,-22.95825771324864,-18.911439114391143,-19.327731092436977
22047,Banastás,92.3529411764706,88.70056497175142,80.21978021978022
22048,Barbastro,18.085399449035812,19.589268427603372,21.064607322622905
22049,Barbués,-24.793388429752067,-27.73109243697479,-23.728813559322035
22050,Barbuñales,-9.090909090909092,-11.926605504587156,-15.929203539823009
22051,Bárcabo,-7.017543859649122,-2.5,11.926605504587156
22052,Belver de Cinca,-7.0412517780938835,-6.513958482462419,-9.15593705293276
22053,Benabarre,-2.761506276150628,0.17152658662092624,-3.0690537084398977
22054,Benasque,83.67514356029533,75.76219512195121,66.45525017618041
22055,Berbegal,-36.62551440329218,-32.35294117647059,-31.434599156118143
22057,Bielsa,1.9067796610169492,4.55531453362256,6.564551422319474
22058,Bierge,13.392857142857142,12.946428571428573,8.0
22059,Biescas,25.0,28.881737731295253,26.792750197005518
22060,Binaced,-1.5413070283600494,-1.2523481527864746,0.3132832080200501
22061,Binéfar,21.623616236162363,24.091189155884166,23.40529332845469
22062,Bisaurri,-21.076233183856502,-16.818181818181817,-17.12962962962963
22063,Biscarrués,-23.293172690763054,-18.06167400881057,-19.396551724137932
22064,Blecua y Torres,-4.27807486631016,4.49438202247191,-7.526881720430108
22066,Boltaña,20.885357548240634,30.49645390070922,29.64705882352941
22067,Bonansa,25.0,24.324324324324326,13.157894736842104
22068,Borau,6.41025641025641,14.473684210526317,13.333333333333334
22069,Broto,8.045977011494253,17.22113502935421,16.923076923076923
22072,Caldearenas,-16.853932584269664,-6.923076923076923,-12.222222222222221
22074,Campo,22.074468085106382,28.61111111111111,36.056338028169016
22075,Camporrélls,-53.2319391634981,-40.55118110236221,-36.032388663967616
22076,Canal de Berdún,-18.88111888111888,-22.170900692840647,-24.485125858123567
22077,Candasnos,-29.72027972027972,-26.537785588752193,-24.372759856630825
22078,Canfranc,17.68172888015717,13.307984790874524,16.34980988593156
22079,Capdesaso,7.216494845360824,15.254237288135593,11.666666666666666
22080,Capella,-13.793103448275861,-10.44776119402985,-12.468827930174564
22081,Casbas de Huesca,-9.937888198757763,-5.51948051948052,-5.194805194805195
22082,Castejón del Puente,-15.233415233415235,-18.0,-18.137254901960784
22083,Castejón de Monegros,-34.08488063660477,-33.8865836791148,-34.72803347280335
22084,Castejón de Sos,53.89105058365759,56.57894736842105,58.97435897435898
22085,Castelflorite,-34.394904458598724,-32.89473684210527,-29.931972789115648
22086,Castiello de Jaca,53.84615384615385,51.24999999999999,59.63855421686747
22087,Castigaleu,-23.076923076923077,-7.6923076923076925,-20.909090909090907
22088,Castillazuelo,-31.380753138075313,-30.472103004291846,-28.75536480686695
22089,Castillonroy,-25.0,-23.404255319148938,-23.87706855791962
22090,Colungo,-8.527131782945736,3.225806451612903,8.19672131147541
22094,Chalamera,-36.312849162011176,-21.686746987951807,-20.121951219512198
22095,Chía,-31.40495867768595,-20.0,-16.8141592920354
22096,Chimillas,153.7037037037037,123.72881355932203,132.95454545454547
22099,Esplús,-19.97533908754624,-15.558343789209536,-13.878080415045396
22102,Estada,3.0303030303030303,9.72972972972973,10.880829015544041
22103,Estadilla,-17.045454545454543,-9.482758620689655,-10.652173913043478
22105,Estopiñán del Castillo,-38.46153846153847,-38.297872340425535,-25.274725274725274
22106,Fago,-51.162790697674424,-35.0,-37.5
22107,Fanlo,-3.7383177570093453,-4.23728813559322,-8.527131782945736
22109,Fiscal,40.98360655737705,68.5589519650655,57.26141078838174
22110,Fonz,-27.71599657827203,-21.10418521816563,-20.480854853072127
22111,Foradada del Toscar,-39.23076923076923,-37.301587301587304,-30.737704918032787
22112,Fraga,29.4237460748536,30.23551338529312,29.02414486921529
22113,"Fueva, La",-1.607717041800643,-4.15335463258786,-4.63258785942492
22114,Gistaín,-28.87700534759358,-32.59668508287293,-32.947976878612714
22115,"Grado, El",-32.93515358361775,-31.523642732049034,-32.04225352112676
22116,Grañén,-15.615906886517944,-13.708873379860421,-15.453639082751744
22117,Graus,4.0606060606060606,5.662128712871287,3.840245775729647
22119,Gurrea de Gállego,-22.005277044854882,-22.5013361838589,-22.403480152256662
22122,Hoz de Jaca,-15.0,0.0,0.0
22124,Huerto,-15.298507462686567,-17.09090909090909,-14.716981132075471
22125,Huesca,17.150875962023374,19.01945696383423,19.893922458193614
22126,Ibieca,2.727272727272727,2.857142857142857,2.9702970297029703
22127,Igriés,264.24870466321244,288.64864864864865,281.86528497409324
22128,Ilche,-37.07482993197279,-33.80281690140845,-33.2129963898917
22129,Isábena,-7.835820895522389,-9.33852140077821,-7.0588235294117645
22130,Jaca,17.984084880636605,21.639724926319552,22.059082117109195
22131,Jasa,-31.386861313868614,-17.741935483870968,-25.984251968503933
22133,Labuerda,-14.444444444444443,-1.8181818181818181,2.976190476190476
22135,Laluenga,-28.413284132841326,-23.77358490566038,-23.333333333333332
22136,Lalueza,-31.501547987616096,-30.386740331491712,-31.2202852614897
22137,Lanaja,-27.619624470018174,-26.91588785046729,-27.509529860228714
22139,Laperdiguera,-10.679611650485436,-10.784313725490197,-13.725490196078432
22141,Lascellas-Ponzano,-21.301775147928996,-17.682926829268293,-14.19753086419753
22142,Lascuarre,-15.028901734104046,-18.823529411764707,-23.295454545454543
22143,Laspaúles,-21.830985915492956,-17.6056338028169,-13.148788927335639
22144,Laspuña,3.597122302158273,4.104477611940299,2.2058823529411766
22149,Loarre,-16.2621359223301,-11.616161616161616,-12.25
22150,Loporzano,6.890130353817504,10.687022900763358,9.861932938856016
22151,Loscorrales,-26.77165354330709,-23.25581395348837,-16.8
22155,Monesma y Cajigar,-34.285714285714285,-37.735849056603776,-33.65384615384615
22156,Monflorite-Lascasas,123.83419689119171,143.75,153.8860103626943
22157,Montanuy,-33.22981366459628,-21.241830065359476,-26.2987012987013
22158,Monzón,19.113611416026345,22.697572047596122,24.52493654387048
22160,Naval,-13.2890365448505,-12.251655629139073,-9.0
22162,Novales,-25.380710659898476,-8.994708994708994,-12.698412698412698
22163,Nueno,170.5069124423963,166.97674418604652,164.18604651162792
22164,Olvena,9.433962264150944,21.818181818181817,12.068965517241379
22165,Ontiñena,-26.68621700879765,-20.884146341463413,-21.19815668202765
22167,Osso de Cinca,-9.078590785907858,-14.933333333333335,-12.600536193029491
22168,Palo,-15.151515151515152,23.076923076923077,26.923076923076923
22170,Panticosa,38.499184339314844,38.17619783616693,36.07784431137724
22172,Peñalba,-15.299877600979192,-10.591133004926109,-14.408866995073891
22173,"Peñas de Riglos, Las",-14.429530201342283,-1.4492753623188406,-4.6263345195729535
22174,Peralta de Alcofea,-24.409448818897637,-15.543328748280604,-19.146005509641874
22175,Peralta de Calasanz,-26.143790849673206,-6.8493150684931505,-23.75886524822695
22176,Peraltilla,24.444444444444443,31.57894736842105,22.857142857142858
22177,Perarrúa,-27.2108843537415,-16.296296296296298,-12.5
22178,Pertusa,-12.244897959183673,-8.053691275167784,-11.688311688311687
22181,Piracés,-4.0,-4.9504950495049505,-5.0
22182,Plan,-12.179487179487179,-8.169934640522875,-13.622291021671826
22184,Poleñino,-21.34387351778656,-21.825396825396826,-23.79182156133829
22186,Pozán de Vero,-8.949416342412452,-7.480314960629922,-11.320754716981133
22187,"Puebla de Castro, La",27.77777777777778,36.9281045751634,33.4375
22188,Puente de Montañana,-32.3943661971831,-22.48062015503876,-26.923076923076923
22189,Puértolas,-3.1963470319634704,4.225352112676056,5.164319248826291
22190,"Pueyo de Araguás, El",-9.239130434782608,6.134969325153374,6.211180124223603
22193,Pueyo de Santa Cruz,-12.129380053908356,-8.356545961002785,-6.9164265129683
22195,Quicena,99.31506849315068,143.70370370370372,135.37414965986395
22197,Robres,-25.952045133991536,-24.20289855072464,-22.14076246334311
22199,Sabiñánigo,6.770179244205959,9.100382077110106,12.252779403159742
22200,Sahún,-6.5015479876160995,2.572347266881029,5.980066445182724
22201,Salas Altas,-23.325062034739457,-19.794344473007712,-22.715404699738905
22202,Salas Bajas,7.222222222222221,10.404624277456648,5.263157894736842
22203,Salillas,-17.692307692307693,-18.75,-19.2
22204,Sallent de Gállego,54.526958290946084,52.95275590551181,47.614410905550145
22205,San Esteban de Litera,-13.37386018237082,-2.2082018927444795,5.601317957166392
22206,Sangarrén,-23.157894736842106,-25.4416961130742,-20.503597122302157
22207,San Juan de Plan,-10.843373493975903,-4.938271604938271,-3.205128205128205
22208,Santa Cilia,19.51219512195122,23.03921568627451,19.607843137254903
22209,Santa Cruz de la Serós,19.1358024691358,23.870967741935484,23.684210526315788
22212,Santaliestra y San Quílez,-25.742574257425744,-20.618556701030926,-13.541666666666666
22213,Sariñena,2.8339083292262197,2.608047690014903,2.7074018877297568
22214,Secastilla,-11.30952380952381,-9.202453987730062,-7.453416149068323
22215,Seira,-23.762376237623762,-23.333333333333332,-31.775700934579437
22217,Sena,-20.16260162601626,-18.456375838926174,-19.4585448392555
22218,Senés de Alcubierre,-25.0,-25.0,-11.864406779661017
22220,Sesa,-42.34875444839858,-41.417910447761194,-38.16793893129771
22221,Sesué,5.128205128205128,2.4390243902439024,-10.76923076923077
22222,Siétamo,96.67590027700831,83.91420911528151,81.6
22223,Sopeira,-17.699115044247787,-13.333333333333334,-19.230769230769234
22225,Tamarite de Litera,-10.809412981639515,-11.594580510682647,-9.213661636219221
22226,Tardienta,-13.707451701931921,-12.605832549388523,-11.770244821092279
22227,Tella-Sin,-23.549488054607508,-14.981273408239701,-19.92619926199262
22228,Tierz,337.1584699453552,357.22222222222223,343.5483870967742
22229,Tolva,-42.72727272727273,-40.19138755980861,-34.97536945812808
22230,Torla-Ordesa,-13.08139534883721,-5.454545454545454,3.3950617283950617
22232,Torralba de Aragón,-19.852941176470587,-18.045112781954884,-17.05426356589147
22233,Torre la Ribera,-20.833333333333336,-19.166666666666668,-13.793103448275861
22234,Torrente de Cinca,11.996497373029772,0.0,5.032021957913998
22235,Torres de Alcanadre,-34.53237410071942,-41.007194244604314,-33.81294964028777
22236,Torres de Barbués,-32.16216216216216,-28.767123287671232,-27.22371967654987
22239,Tramaced,-3.8461538461538463,2.857142857142857,0.0
22242,Valfarta,-40.36697247706422,-38.613861386138616,-44.329896907216494
22243,Valle de Bardají,12.280701754385964,7.142857142857142,-1.7857142857142856
22244,Valle de Lierp,-26.984126984126984,0.0,-1.694915254237288
22245,Velilla de Cinca,-3.807615230460922,1.6359918200409,6.066945606694561
22246,Beranuy,-36.206896551724135,-41.37931034482759,-37.83783783783784
22247,Viacamp y Litera,28.125,21.21212121212121,41.37931034482759
22248,Vicién,-3.1746031746031744,19.82758620689655,14.166666666666666
22249,Villanova,51.32743362831859,69.23076923076923,28.78787878787879
22250,Villanúa,65.29968454258676,66.56626506024097,68.43657817109144
22251,Villanueva de Sigena,-26.01626016260163,-31.11111111111111,-32.6171875
22252,Yebra de Basa,-11.627906976744185,-0.6172839506172839,-4.761904761904762
22253,Yésero,-14.285714285714285,3.278688524590164,-19.480519480519483
22254,Zaidín,9.540636042402827,5.687203791469194,6.1236623067776454
22901,Valle de Hecho,-18.70646766169154,-18.46938775510204,-16.78832116788321
22902,Puente la Reina de Jaca,-6.691449814126393,14.522821576763487,10.460251046025103
22903,San Miguel del Cinca,-13.398692810457517,-11.517165005537098,-13.846153846153847
22904,"Sotonera, La",-19.875776397515526,-17.418772563176894,-18.501805054151625
22905,Lupiñén-Ortilla,-4.918032786885246,-5.0,-3.8567493112947657
22906,Santa María de Dulcis,-4.672897196261682,-1.9047619047619049,-0.4761904761904762
22907,Aínsa-Sobrarbe,52.910052910052904,47.527296082209375,46.7384420519316
22908,Hoz y Costean,-12.727272727272727,-10.44776119402985,-13.48314606741573
22909,Vencillón,-17.04781704781705,-15.0,-17.263157894736842
23001,Albanchez de Mágina,-35.58441558441559,-35.962566844919785,-38.08255659121172
23002,Alcalá la Real,0.3015121996474627,0.43735169590099104,0.27879745364992337
23003,Alcaudete,-8.20797044074954,-9.52758681473647,-10.180638372500878
23004,Aldeaquemada,-21.70418006430868,-23.65415986949429,-27.27272727272727
23005,Andújar,-3.9596870441585996,-6.446384691796936,-6.888168557536467
23006,Arjona,-3.7102473498233217,-5.877177547070209,-5.601404741000878
23007,Arjonilla,-12.94204322200393,-11.436436436436438,-10.403450900786602
23008,Arquillos,-10.105263157894736,-11.20507399577167,-12.964876033057852
23009,Baeza,-1.5613290032475644,0.5628397825391749,-1.0352881762514994
23010,Bailén,0.5170036764705882,-1.1657287240151601,-1.2413477489846119
23011,Baños de la Encina,-5.805515239477503,-6.880232981434292,-7.905138339920949
23012,Beas de Segura,-38.08255659121172,-38.4083044982699,-38.93054701905348
23014,Begíjar,-3.6322725811636127,-6.5806045340050385,-7.06401766004415
23015,Bélmez de la Moraleda,-23.321730482347093,-26.221577164973393,-26.56934306569343
23016,Benatae,-24.273504273504273,-24.78485370051635,-26.161790017211707
23017,Cabra del Santo Cristo,-21.666666666666668,-24.63317029791018,-27.42857142857143
23018,Cambil,-19.259933272672125,-17.94473765911208,-17.310713163682063
23019,Campillo de Arenas,-23.919685726756875,-24.08888888888889,-23.322827555155335
23020,Canena,-14.740290126345343,-16.900093370681606,-17.67180925666199
23021,Carboneros,-13.142857142857142,-12.931034482758621,-12.334801762114537
23024,"Carolina, La",0.0,0.8654763527327245,-2.909860458964354
23025,Castellar,-11.583220568335587,-13.163656267104543,-14.61038961038961
23026,Castillo de Locubín,-29.080642315157935,-27.301528140141635,-27.231381466742466
23027,Cazalilla,-10.611303344867359,-10.109622411693058,-8.214285714285714
23028,Cazorla,-25.20123839009288,-17.122082795825026,-18.87076246673609
23029,Chiclana de Segura,-45.38415723645027,-39.784946236559136,-37.48201438848921
23030,Chilluévar,-23.136388735505246,-23.46996069623807,-25.772038180797306
23031,Escañuela,-6.467661691542288,-4.30327868852459,-5.152471083070452
23032,Espeluy,-25.184275184275183,-24.96894409937888,-25.28445006321112
23033,Frailes,-15.441565309360128,-16.39957264957265,-18.109820485744457
23034,Fuensanta de Martos,-11.206133883810084,-10.482676932188333,-11.32858837485172
23035,Fuerte del Rey,10.989010989010989,16.051502145922747,16.089965397923876
23037,Génave,-17.63888888888889,-21.974965229485395,-22.74011299435028
23038,"Guardia de Jaén, La",147.78156996587032,147.25274725274727,147.76828110161443
